CHR	POS	COUNT	FREQUENCY	Length_Mb	Hotspot_interval
3	25000001	335	0.905405	2.3	[25000001,27300000]
3	25100001	354	0.956757	2.3	[25000001,27300000]
3	25200001	354	0.956757	2.3	[25000001,27300000]
3	25300001	362	0.978378	2.3	[25000001,27300000]
3	25400001	363	0.981081	2.3	[25000001,27300000]
3	25500001	370	1	2.3	[25000001,27300000]
3	25600001	370	1	2.3	[25000001,27300000]
3	25700001	370	1	2.3	[25000001,27300000]
3	25800001	370	1	2.3	[25000001,27300000]
3	25900001	370	1	2.3	[25000001,27300000]
3	26000001	370	1	2.3	[25000001,27300000]
3	26100001	370	1	2.3	[25000001,27300000]
3	26200001	370	1	2.3	[25000001,27300000]
3	26300001	370	1	2.3	[25000001,27300000]
3	26400001	370	1	2.3	[25000001,27300000]
3	26500001	370	1	2.3	[25000001,27300000]
3	26600001	370	1	2.3	[25000001,27300000]
3	26700001	370	1	2.3	[25000001,27300000]
3	26800001	370	1	2.3	[25000001,27300000]
3	26900001	370	1	2.3	[25000001,27300000]
3	27000001	370	1	2.3	[25000001,27300000]
3	27100001	370	1	2.3	[25000001,27300000]
3	27200001	370	1	2.3	[25000001,27300000]
3	25100000	335	0.905405	2.3	[25000001,27300000]
3	25200000	354	0.956757	2.3	[25000001,27300000]
3	25300000	354	0.956757	2.3	[25000001,27300000]
3	25400000	362	0.978378	2.3	[25000001,27300000]
3	25500000	363	0.981081	2.3	[25000001,27300000]
3	25600000	370	1	2.3	[25000001,27300000]
3	25700000	370	1	2.3	[25000001,27300000]
3	25800000	370	1	2.3	[25000001,27300000]
3	25900000	370	1	2.3	[25000001,27300000]
3	26000000	370	1	2.3	[25000001,27300000]
3	26100000	370	1	2.3	[25000001,27300000]
3	26200000	370	1	2.3	[25000001,27300000]
3	26300000	370	1	2.3	[25000001,27300000]
3	26400000	370	1	2.3	[25000001,27300000]
3	26500000	370	1	2.3	[25000001,27300000]
3	26600000	370	1	2.3	[25000001,27300000]
3	26700000	370	1	2.3	[25000001,27300000]
3	26800000	370	1	2.3	[25000001,27300000]
3	26900000	370	1	2.3	[25000001,27300000]
3	27000000	370	1	2.3	[25000001,27300000]
3	27100000	370	1	2.3	[25000001,27300000]
3	27200000	370	1	2.3	[25000001,27300000]
3	27300000	370	1	2.3	[25000001,27300000]
