CHR	POS	COUNT	FREQUENCY	Length_Mb	Hotspot_interval
3	13800001	256	0.691892	1	[13800001,14800000]
3	13900001	256	0.691892	1	[13800001,14800000]
3	14000001	265	0.716216	1	[13800001,14800000]
3	14100001	266	0.718919	1	[13800001,14800000]
3	14200001	266	0.718919	1	[13800001,14800000]
3	14300001	250	0.675676	1	[13800001,14800000]
3	14400001	250	0.675676	1	[13800001,14800000]
3	14500001	251	0.678378	1	[13800001,14800000]
3	14600001	253	0.683784	1	[13800001,14800000]
3	14700001	258	0.697297	1	[13800001,14800000]
3	13900000	256	0.691892	1	[13800001,14800000]
3	14000000	256	0.691892	1	[13800001,14800000]
3	14100000	265	0.716216	1	[13800001,14800000]
3	14200000	266	0.718919	1	[13800001,14800000]
3	14300000	266	0.718919	1	[13800001,14800000]
3	14400000	250	0.675676	1	[13800001,14800000]
3	14500000	250	0.675676	1	[13800001,14800000]
3	14600000	251	0.678378	1	[13800001,14800000]
3	14700000	253	0.683784	1	[13800001,14800000]
3	14800000	258	0.697297	1	[13800001,14800000]
