CHR	POS	COUNT	FREQUENCY	Length_Mb	Hotspot_interval
3	82400001	370	1	1.9	[82400001,84300000]
3	82500001	370	1	1.9	[82400001,84300000]
3	82600001	370	1	1.9	[82400001,84300000]
3	82700001	370	1	1.9	[82400001,84300000]
3	82800001	370	1	1.9	[82400001,84300000]
3	82900001	370	1	1.9	[82400001,84300000]
3	83000001	370	1	1.9	[82400001,84300000]
3	83100001	370	1	1.9	[82400001,84300000]
3	83200001	370	1	1.9	[82400001,84300000]
3	83300001	370	1	1.9	[82400001,84300000]
3	83400001	370	1	1.9	[82400001,84300000]
3	83500001	370	1	1.9	[82400001,84300000]
3	83600001	370	1	1.9	[82400001,84300000]
3	83700001	370	1	1.9	[82400001,84300000]
3	83800001	370	1	1.9	[82400001,84300000]
3	83900001	370	1	1.9	[82400001,84300000]
3	84000001	370	1	1.9	[82400001,84300000]
3	84100001	370	1	1.9	[82400001,84300000]
3	84200001	370	1	1.9	[82400001,84300000]
3	82500000	370	1	1.9	[82400001,84300000]
3	82600000	370	1	1.9	[82400001,84300000]
3	82700000	370	1	1.9	[82400001,84300000]
3	82800000	370	1	1.9	[82400001,84300000]
3	82900000	370	1	1.9	[82400001,84300000]
3	83000000	370	1	1.9	[82400001,84300000]
3	83100000	370	1	1.9	[82400001,84300000]
3	83200000	370	1	1.9	[82400001,84300000]
3	83300000	370	1	1.9	[82400001,84300000]
3	83400000	370	1	1.9	[82400001,84300000]
3	83500000	370	1	1.9	[82400001,84300000]
3	83600000	370	1	1.9	[82400001,84300000]
3	83700000	370	1	1.9	[82400001,84300000]
3	83800000	370	1	1.9	[82400001,84300000]
3	83900000	370	1	1.9	[82400001,84300000]
3	84000000	370	1	1.9	[82400001,84300000]
3	84100000	370	1	1.9	[82400001,84300000]
3	84200000	370	1	1.9	[82400001,84300000]
3	84300000	370	1	1.9	[82400001,84300000]
