CHR	POS	COUNT	FREQUENCY	Length_Mb	Hotspot_interval
3	78700001	325	0.878378	1.1	[78700001,79800000]
3	78800001	325	0.878378	1.1	[78700001,79800000]
3	78900001	339	0.916216	1.1	[78700001,79800000]
3	79000001	339	0.916216	1.1	[78700001,79800000]
3	79100001	339	0.916216	1.1	[78700001,79800000]
3	79200001	287	0.775676	1.1	[78700001,79800000]
3	79300001	287	0.775676	1.1	[78700001,79800000]
3	79400001	315	0.851351	1.1	[78700001,79800000]
3	79500001	329	0.889189	1.1	[78700001,79800000]
3	79600001	345	0.932432	1.1	[78700001,79800000]
3	79700001	345	0.932432	1.1	[78700001,79800000]
3	78800000	325	0.878378	1.1	[78700001,79800000]
3	78900000	325	0.878378	1.1	[78700001,79800000]
3	79000000	339	0.916216	1.1	[78700001,79800000]
3	79100000	339	0.916216	1.1	[78700001,79800000]
3	79200000	339	0.916216	1.1	[78700001,79800000]
3	79300000	287	0.775676	1.1	[78700001,79800000]
3	79400000	287	0.775676	1.1	[78700001,79800000]
3	79500000	315	0.851351	1.1	[78700001,79800000]
3	79600000	329	0.889189	1.1	[78700001,79800000]
3	79700000	345	0.932432	1.1	[78700001,79800000]
3	79800000	345	0.932432	1.1	[78700001,79800000]
