CHR	POS	COUNT	FREQUENCY	Length_Mb	Hotspot_interval
3	10500001	356	0.962162	1.1	[10500001,11600000]
3	10600001	356	0.962162	1.1	[10500001,11600000]
3	10700001	356	0.962162	1.1	[10500001,11600000]
3	10800001	356	0.962162	1.1	[10500001,11600000]
3	10900001	356	0.962162	1.1	[10500001,11600000]
3	11000001	356	0.962162	1.1	[10500001,11600000]
3	11100001	356	0.962162	1.1	[10500001,11600000]
3	11200001	356	0.962162	1.1	[10500001,11600000]
3	11300001	356	0.962162	1.1	[10500001,11600000]
3	11400001	356	0.962162	1.1	[10500001,11600000]
3	11500001	356	0.962162	1.1	[10500001,11600000]
3	10600000	356	0.962162	1.1	[10500001,11600000]
3	10700000	356	0.962162	1.1	[10500001,11600000]
3	10800000	356	0.962162	1.1	[10500001,11600000]
3	10900000	356	0.962162	1.1	[10500001,11600000]
3	11000000	356	0.962162	1.1	[10500001,11600000]
3	11100000	356	0.962162	1.1	[10500001,11600000]
3	11200000	356	0.962162	1.1	[10500001,11600000]
3	11300000	356	0.962162	1.1	[10500001,11600000]
3	11400000	356	0.962162	1.1	[10500001,11600000]
3	11500000	356	0.962162	1.1	[10500001,11600000]
3	11600000	356	0.962162	1.1	[10500001,11600000]
