CHR	POS	COUNT	FREQUENCY	Length_Mb	Hotspot_interval
3	76200001	370	1	6.5	[76200001,82700000]
3	76300001	370	1	6.5	[76200001,82700000]
3	76400001	370	1	6.5	[76200001,82700000]
3	76500001	370	1	6.5	[76200001,82700000]
3	76600001	370	1	6.5	[76200001,82700000]
3	76700001	370	1	6.5	[76200001,82700000]
3	76800001	370	1	6.5	[76200001,82700000]
3	76900001	370	1	6.5	[76200001,82700000]
3	77000001	370	1	6.5	[76200001,82700000]
3	77100001	370	1	6.5	[76200001,82700000]
3	77200001	370	1	6.5	[76200001,82700000]
3	77300001	370	1	6.5	[76200001,82700000]
3	77400001	370	1	6.5	[76200001,82700000]
3	77500001	370	1	6.5	[76200001,82700000]
3	77600001	370	1	6.5	[76200001,82700000]
3	77700001	370	1	6.5	[76200001,82700000]
3	77800001	370	1	6.5	[76200001,82700000]
3	77900001	370	1	6.5	[76200001,82700000]
3	78000001	370	1	6.5	[76200001,82700000]
3	78100001	370	1	6.5	[76200001,82700000]
3	78200001	370	1	6.5	[76200001,82700000]
3	78300001	370	1	6.5	[76200001,82700000]
3	78400001	370	1	6.5	[76200001,82700000]
3	78500001	370	1	6.5	[76200001,82700000]
3	78600001	370	1	6.5	[76200001,82700000]
3	78700001	370	1	6.5	[76200001,82700000]
3	78800001	370	1	6.5	[76200001,82700000]
3	78900001	370	1	6.5	[76200001,82700000]
3	79000001	370	1	6.5	[76200001,82700000]
3	79100001	370	1	6.5	[76200001,82700000]
3	79200001	369	0.997297	6.5	[76200001,82700000]
3	79300001	369	0.997297	6.5	[76200001,82700000]
3	79400001	369	0.997297	6.5	[76200001,82700000]
3	79500001	370	1	6.5	[76200001,82700000]
3	79600001	370	1	6.5	[76200001,82700000]
3	79700001	370	1	6.5	[76200001,82700000]
3	79800001	370	1	6.5	[76200001,82700000]
3	79900001	370	1	6.5	[76200001,82700000]
3	80000001	370	1	6.5	[76200001,82700000]
3	80100001	370	1	6.5	[76200001,82700000]
3	80200001	370	1	6.5	[76200001,82700000]
3	80300001	370	1	6.5	[76200001,82700000]
3	80400001	370	1	6.5	[76200001,82700000]
3	80500001	370	1	6.5	[76200001,82700000]
3	80600001	370	1	6.5	[76200001,82700000]
3	80700001	370	1	6.5	[76200001,82700000]
3	80800001	370	1	6.5	[76200001,82700000]
3	80900001	370	1	6.5	[76200001,82700000]
3	81000001	370	1	6.5	[76200001,82700000]
3	81100001	370	1	6.5	[76200001,82700000]
3	81200001	370	1	6.5	[76200001,82700000]
3	81300001	370	1	6.5	[76200001,82700000]
3	81400001	370	1	6.5	[76200001,82700000]
3	81500001	370	1	6.5	[76200001,82700000]
3	81600001	370	1	6.5	[76200001,82700000]
3	81700001	370	1	6.5	[76200001,82700000]
3	81800001	370	1	6.5	[76200001,82700000]
3	81900001	370	1	6.5	[76200001,82700000]
3	82000001	370	1	6.5	[76200001,82700000]
3	82100001	370	1	6.5	[76200001,82700000]
3	82200001	370	1	6.5	[76200001,82700000]
3	82300001	370	1	6.5	[76200001,82700000]
3	82400001	370	1	6.5	[76200001,82700000]
3	82500001	370	1	6.5	[76200001,82700000]
3	82600001	370	1	6.5	[76200001,82700000]
3	76300000	370	1	6.5	[76200001,82700000]
3	76400000	370	1	6.5	[76200001,82700000]
3	76500000	370	1	6.5	[76200001,82700000]
3	76600000	370	1	6.5	[76200001,82700000]
3	76700000	370	1	6.5	[76200001,82700000]
3	76800000	370	1	6.5	[76200001,82700000]
3	76900000	370	1	6.5	[76200001,82700000]
3	77000000	370	1	6.5	[76200001,82700000]
