CHR	POS	COUNT	FREQUENCY	Length_Mb	Hotspot_interval
3	44600001	333	0.9	2.4	[44600001,47000000]
3	44700001	336	0.908108	2.4	[44600001,47000000]
3	44800001	335	0.905405	2.4	[44600001,47000000]
3	44900001	335	0.905405	2.4	[44600001,47000000]
3	45000001	335	0.905405	2.4	[44600001,47000000]
3	45100001	335	0.905405	2.4	[44600001,47000000]
3	45200001	335	0.905405	2.4	[44600001,47000000]
3	45300001	370	1	2.4	[44600001,47000000]
3	45400001	370	1	2.4	[44600001,47000000]
3	45500001	370	1	2.4	[44600001,47000000]
3	45600001	370	1	2.4	[44600001,47000000]
3	45700001	370	1	2.4	[44600001,47000000]
3	45800001	370	1	2.4	[44600001,47000000]
3	45900001	370	1	2.4	[44600001,47000000]
3	46000001	370	1	2.4	[44600001,47000000]
3	46100001	370	1	2.4	[44600001,47000000]
3	46200001	370	1	2.4	[44600001,47000000]
3	46300001	370	1	2.4	[44600001,47000000]
3	46400001	370	1	2.4	[44600001,47000000]
3	46500001	370	1	2.4	[44600001,47000000]
3	46600001	370	1	2.4	[44600001,47000000]
3	46700001	370	1	2.4	[44600001,47000000]
3	46800001	370	1	2.4	[44600001,47000000]
3	46900001	370	1	2.4	[44600001,47000000]
3	44700000	333	0.9	2.4	[44600001,47000000]
3	44800000	336	0.908108	2.4	[44600001,47000000]
3	44900000	335	0.905405	2.4	[44600001,47000000]
3	45000000	335	0.905405	2.4	[44600001,47000000]
3	45100000	335	0.905405	2.4	[44600001,47000000]
3	45200000	335	0.905405	2.4	[44600001,47000000]
3	45300000	335	0.905405	2.4	[44600001,47000000]
3	45400000	370	1	2.4	[44600001,47000000]
3	45500000	370	1	2.4	[44600001,47000000]
3	45600000	370	1	2.4	[44600001,47000000]
3	45700000	370	1	2.4	[44600001,47000000]
3	45800000	370	1	2.4	[44600001,47000000]
3	45900000	370	1	2.4	[44600001,47000000]
3	46000000	370	1	2.4	[44600001,47000000]
3	46100000	370	1	2.4	[44600001,47000000]
3	46200000	370	1	2.4	[44600001,47000000]
3	46300000	370	1	2.4	[44600001,47000000]
3	46400000	370	1	2.4	[44600001,47000000]
3	46500000	370	1	2.4	[44600001,47000000]
3	46600000	370	1	2.4	[44600001,47000000]
3	46700000	370	1	2.4	[44600001,47000000]
3	46800000	370	1	2.4	[44600001,47000000]
3	46900000	370	1	2.4	[44600001,47000000]
3	47000000	370	1	2.4	[44600001,47000000]
