CHR	POS	COUNT	FREQUENCY	Length_Mb	Hotspot_interval
3	90500001	252	0.681081	1.2	[90500001,91700000]
3	90600001	252	0.681081	1.2	[90500001,91700000]
3	90700001	254	0.686486	1.2	[90500001,91700000]
3	90800001	249	0.672973	1.2	[90500001,91700000]
3	90900001	267	0.721622	1.2	[90500001,91700000]
3	91000001	267	0.721622	1.2	[90500001,91700000]
3	91100001	281	0.759459	1.2	[90500001,91700000]
3	91200001	285	0.77027	1.2	[90500001,91700000]
3	91300001	282	0.762162	1.2	[90500001,91700000]
3	91400001	282	0.762162	1.2	[90500001,91700000]
3	91500001	282	0.762162	1.2	[90500001,91700000]
3	91600001	259	0.7	1.2	[90500001,91700000]
3	90600000	252	0.681081	1.2	[90500001,91700000]
3	90700000	252	0.681081	1.2	[90500001,91700000]
3	90800000	254	0.686486	1.2	[90500001,91700000]
3	90900000	249	0.672973	1.2	[90500001,91700000]
3	91000000	267	0.721622	1.2	[90500001,91700000]
3	91100000	267	0.721622	1.2	[90500001,91700000]
3	91200000	281	0.759459	1.2	[90500001,91700000]
3	91300000	285	0.77027	1.2	[90500001,91700000]
3	91400000	282	0.762162	1.2	[90500001,91700000]
3	91500000	282	0.762162	1.2	[90500001,91700000]
3	91600000	282	0.762162	1.2	[90500001,91700000]
3	91700000	259	0.7	1.2	[90500001,91700000]
