CHR	POS	COUNT	FREQUENCY	Length_Mb	Hotspot_interval
3	73800001	325	0.878378	1.5	[73800001,75300000]
3	73900001	325	0.878378	1.5	[73800001,75300000]
3	74000001	325	0.878378	1.5	[73800001,75300000]
3	74100001	321	0.867568	1.5	[73800001,75300000]
3	74200001	320	0.864865	1.5	[73800001,75300000]
3	74300001	323	0.872973	1.5	[73800001,75300000]
3	74400001	328	0.886486	1.5	[73800001,75300000]
3	74500001	340	0.918919	1.5	[73800001,75300000]
3	74600001	340	0.918919	1.5	[73800001,75300000]
3	74700001	340	0.918919	1.5	[73800001,75300000]
3	74800001	340	0.918919	1.5	[73800001,75300000]
3	74900001	340	0.918919	1.5	[73800001,75300000]
3	75000001	340	0.918919	1.5	[73800001,75300000]
3	75100001	340	0.918919	1.5	[73800001,75300000]
3	75200001	340	0.918919	1.5	[73800001,75300000]
3	73900000	325	0.878378	1.5	[73800001,75300000]
3	74000000	325	0.878378	1.5	[73800001,75300000]
3	74100000	325	0.878378	1.5	[73800001,75300000]
3	74200000	321	0.867568	1.5	[73800001,75300000]
3	74300000	320	0.864865	1.5	[73800001,75300000]
3	74400000	323	0.872973	1.5	[73800001,75300000]
3	74500000	328	0.886486	1.5	[73800001,75300000]
3	74600000	340	0.918919	1.5	[73800001,75300000]
3	74700000	340	0.918919	1.5	[73800001,75300000]
3	74800000	340	0.918919	1.5	[73800001,75300000]
3	74900000	340	0.918919	1.5	[73800001,75300000]
3	75000000	340	0.918919	1.5	[73800001,75300000]
3	75100000	340	0.918919	1.5	[73800001,75300000]
3	75200000	340	0.918919	1.5	[73800001,75300000]
3	75300000	340	0.918919	1.5	[73800001,75300000]
