CHR	POS	COUNT	FREQUENCY	Length_Mb	Hotspot_interval
3	8200001	363	0.981081	4.8	[8200001,13000000]
3	8300001	363	0.981081	4.8	[8200001,13000000]
3	8400001	363	0.981081	4.8	[8200001,13000000]
3	8500001	363	0.981081	4.8	[8200001,13000000]
3	8600001	363	0.981081	4.8	[8200001,13000000]
3	8700001	363	0.981081	4.8	[8200001,13000000]
3	8800001	363	0.981081	4.8	[8200001,13000000]
3	8900001	363	0.981081	4.8	[8200001,13000000]
3	9000001	363	0.981081	4.8	[8200001,13000000]
3	9100001	370	1	4.8	[8200001,13000000]
3	9200001	370	1	4.8	[8200001,13000000]
3	9300001	370	1	4.8	[8200001,13000000]
3	9400001	370	1	4.8	[8200001,13000000]
3	9500001	370	1	4.8	[8200001,13000000]
3	9600001	370	1	4.8	[8200001,13000000]
3	9700001	370	1	4.8	[8200001,13000000]
3	9800001	370	1	4.8	[8200001,13000000]
3	9900001	370	1	4.8	[8200001,13000000]
3	10000001	370	1	4.8	[8200001,13000000]
3	10100001	370	1	4.8	[8200001,13000000]
3	10200001	370	1	4.8	[8200001,13000000]
3	10300001	370	1	4.8	[8200001,13000000]
3	10400001	370	1	4.8	[8200001,13000000]
3	10500001	370	1	4.8	[8200001,13000000]
3	10600001	370	1	4.8	[8200001,13000000]
3	10700001	370	1	4.8	[8200001,13000000]
3	10800001	370	1	4.8	[8200001,13000000]
3	10900001	370	1	4.8	[8200001,13000000]
3	11000001	370	1	4.8	[8200001,13000000]
3	11100001	361	0.975676	4.8	[8200001,13000000]
3	11200001	360	0.972973	4.8	[8200001,13000000]
3	11300001	361	0.975676	4.8	[8200001,13000000]
3	11400001	356	0.962162	4.8	[8200001,13000000]
3	11500001	356	0.962162	4.8	[8200001,13000000]
3	11600001	356	0.962162	4.8	[8200001,13000000]
3	11700001	370	1	4.8	[8200001,13000000]
3	11800001	370	1	4.8	[8200001,13000000]
3	11900001	370	1	4.8	[8200001,13000000]
3	12000001	370	1	4.8	[8200001,13000000]
3	12100001	370	1	4.8	[8200001,13000000]
3	12200001	370	1	4.8	[8200001,13000000]
3	12300001	370	1	4.8	[8200001,13000000]
3	12400001	370	1	4.8	[8200001,13000000]
3	12500001	370	1	4.8	[8200001,13000000]
3	12600001	370	1	4.8	[8200001,13000000]
3	12700001	370	1	4.8	[8200001,13000000]
3	12800001	370	1	4.8	[8200001,13000000]
3	12900001	370	1	4.8	[8200001,13000000]
3	8300000	363	0.981081	4.8	[8200001,13000000]
3	8400000	363	0.981081	4.8	[8200001,13000000]
3	8500000	363	0.981081	4.8	[8200001,13000000]
3	8600000	363	0.981081	4.8	[8200001,13000000]
3	8700000	363	0.981081	4.8	[8200001,13000000]
3	8800000	363	0.981081	4.8	[8200001,13000000]
3	8900000	363	0.981081	4.8	[8200001,13000000]
3	9000000	363	0.981081	4.8	[8200001,13000000]
3	9100000	363	0.981081	4.8	[8200001,13000000]
3	9200000	370	1	4.8	[8200001,13000000]
3	9300000	370	1	4.8	[8200001,13000000]
3	9400000	370	1	4.8	[8200001,13000000]
3	9500000	370	1	4.8	[8200001,13000000]
3	9600000	370	1	4.8	[8200001,13000000]
3	9700000	370	1	4.8	[8200001,13000000]
3	9800000	370	1	4.8	[8200001,13000000]
3	9900000	370	1	4.8	[8200001,13000000]
3	10000000	370	1	4.8	[8200001,13000000]
3	10100000	370	1	4.8	[8200001,13000000]
3	10200000	370	1	4.8	[8200001,13000000]
3	10300000	370	1	4.8	[8200001,13000000]
3	10400000	370	1	4.8	[8200001,13000000]
3	10500000	370	1	4.8	[8200001,13000000]
3	10600000	370	1	4.8	[8200001,13000000]
3	10700000	370	1	4.8	[8200001,13000000]
3	10800000	370	1	4.8	[8200001,13000000]
3	10900000	370	1	4.8	[8200001,13000000]
3	11000000	370	1	4.8	[8200001,13000000]
3	11100000	370	1	4.8	[8200001,13000000]
3	11200000	361	0.975676	4.8	[8200001,13000000]
3	11300000	360	0.972973	4.8	[8200001,13000000]
3	11400000	361	0.975676	4.8	[8200001,13000000]
3	11500000	356	0.962162	4.8	[8200001,13000000]
3	11600000	356	0.962162	4.8	[8200001,13000000]
3	11700000	356	0.962162	4.8	[8200001,13000000]
3	11800000	370	1	4.8	[8200001,13000000]
3	11900000	370	1	4.8	[8200001,13000000]
3	12000000	370	1	4.8	[8200001,13000000]
3	12100000	370	1	4.8	[8200001,13000000]
3	12200000	370	1	4.8	[8200001,13000000]
3	12300000	370	1	4.8	[8200001,13000000]
3	12400000	370	1	4.8	[8200001,13000000]
3	12500000	370	1	4.8	[8200001,13000000]
3	12600000	370	1	4.8	[8200001,13000000]
3	12700000	370	1	4.8	[8200001,13000000]
3	12800000	370	1	4.8	[8200001,13000000]
3	12900000	370	1	4.8	[8200001,13000000]
3	13000000	370	1	4.8	[8200001,13000000]
