CHR	POS	COUNT	FREQUENCY	Length_Mb	Hotspot_interval
3	15400001	237	0.640541	1.3	[15400001,16700000]
3	15500001	237	0.640541	1.3	[15400001,16700000]
3	15600001	234	0.632432	1.3	[15400001,16700000]
3	15700001	254	0.686486	1.3	[15400001,16700000]
3	15800001	254	0.686486	1.3	[15400001,16700000]
3	15900001	254	0.686486	1.3	[15400001,16700000]
3	16000001	271	0.732432	1.3	[15400001,16700000]
3	16100001	257	0.694595	1.3	[15400001,16700000]
3	16200001	248	0.67027	1.3	[15400001,16700000]
3	16300001	247	0.667568	1.3	[15400001,16700000]
3	16400001	247	0.667568	1.3	[15400001,16700000]
3	16500001	248	0.67027	1.3	[15400001,16700000]
3	16600001	247	0.667568	1.3	[15400001,16700000]
3	15500000	237	0.640541	1.3	[15400001,16700000]
3	15600000	237	0.640541	1.3	[15400001,16700000]
3	15700000	234	0.632432	1.3	[15400001,16700000]
3	15800000	254	0.686486	1.3	[15400001,16700000]
3	15900000	254	0.686486	1.3	[15400001,16700000]
3	16000000	254	0.686486	1.3	[15400001,16700000]
3	16100000	271	0.732432	1.3	[15400001,16700000]
3	16200000	257	0.694595	1.3	[15400001,16700000]
3	16300000	248	0.67027	1.3	[15400001,16700000]
3	16400000	247	0.667568	1.3	[15400001,16700000]
3	16500000	247	0.667568	1.3	[15400001,16700000]
3	16600000	248	0.67027	1.3	[15400001,16700000]
3	16700000	247	0.667568	1.3	[15400001,16700000]
