CHR	POS	COUNT	FREQUENCY	Length_Mb	Hotspot_interval
3	71900001	359	0.97027	8.1	[71900001,80000000]
3	72000001	359	0.97027	8.1	[71900001,80000000]
3	72100001	359	0.97027	8.1	[71900001,80000000]
3	72200001	359	0.97027	8.1	[71900001,80000000]
3	72300001	357	0.964865	8.1	[71900001,80000000]
3	72400001	357	0.964865	8.1	[71900001,80000000]
3	72500001	370	1	8.1	[71900001,80000000]
3	72600001	370	1	8.1	[71900001,80000000]
3	72700001	370	1	8.1	[71900001,80000000]
3	72800001	370	1	8.1	[71900001,80000000]
3	72900001	370	1	8.1	[71900001,80000000]
3	73000001	370	1	8.1	[71900001,80000000]
3	73100001	370	1	8.1	[71900001,80000000]
3	73200001	370	1	8.1	[71900001,80000000]
3	73300001	370	1	8.1	[71900001,80000000]
3	73400001	370	1	8.1	[71900001,80000000]
3	73500001	370	1	8.1	[71900001,80000000]
3	73600001	370	1	8.1	[71900001,80000000]
3	73700001	370	1	8.1	[71900001,80000000]
3	73800001	370	1	8.1	[71900001,80000000]
3	73900001	370	1	8.1	[71900001,80000000]
3	74000001	370	1	8.1	[71900001,80000000]
3	74100001	370	1	8.1	[71900001,80000000]
3	74200001	370	1	8.1	[71900001,80000000]
3	74300001	370	1	8.1	[71900001,80000000]
3	74400001	370	1	8.1	[71900001,80000000]
3	74500001	370	1	8.1	[71900001,80000000]
3	74600001	370	1	8.1	[71900001,80000000]
3	74700001	370	1	8.1	[71900001,80000000]
3	74800001	370	1	8.1	[71900001,80000000]
3	74900001	370	1	8.1	[71900001,80000000]
3	75000001	370	1	8.1	[71900001,80000000]
3	75100001	370	1	8.1	[71900001,80000000]
3	75200001	370	1	8.1	[71900001,80000000]
3	75300001	370	1	8.1	[71900001,80000000]
3	75400001	370	1	8.1	[71900001,80000000]
3	75500001	370	1	8.1	[71900001,80000000]
3	75600001	370	1	8.1	[71900001,80000000]
3	75700001	370	1	8.1	[71900001,80000000]
3	75800001	370	1	8.1	[71900001,80000000]
3	75900001	370	1	8.1	[71900001,80000000]
3	76000001	370	1	8.1	[71900001,80000000]
3	76100001	370	1	8.1	[71900001,80000000]
3	76200001	370	1	8.1	[71900001,80000000]
3	76300001	370	1	8.1	[71900001,80000000]
3	76400001	370	1	8.1	[71900001,80000000]
3	76500001	370	1	8.1	[71900001,80000000]
3	76600001	370	1	8.1	[71900001,80000000]
3	76700001	370	1	8.1	[71900001,80000000]
3	76800001	370	1	8.1	[71900001,80000000]
3	76900001	370	1	8.1	[71900001,80000000]
3	77000001	370	1	8.1	[71900001,80000000]
3	77100001	370	1	8.1	[71900001,80000000]
3	77200001	370	1	8.1	[71900001,80000000]
3	77300001	370	1	8.1	[71900001,80000000]
3	77400001	370	1	8.1	[71900001,80000000]
3	77500001	370	1	8.1	[71900001,80000000]
3	77600001	370	1	8.1	[71900001,80000000]
3	77700001	370	1	8.1	[71900001,80000000]
3	77800001	370	1	8.1	[71900001,80000000]
3	77900001	370	1	8.1	[71900001,80000000]
3	78000001	370	1	8.1	[71900001,80000000]
3	78100001	370	1	8.1	[71900001,80000000]
3	78200001	370	1	8.1	[71900001,80000000]
3	78300001	370	1	8.1	[71900001,80000000]
3	78400001	370	1	8.1	[71900001,80000000]
3	78500001	370	1	8.1	[71900001,80000000]
3	78600001	370	1	8.1	[71900001,80000000]
3	78700001	370	1	8.1	[71900001,80000000]
3	78800001	370	1	8.1	[71900001,80000000]
3	78900001	370	1	8.1	[71900001,80000000]
3	79000001	370	1	8.1	[71900001,80000000]
3	79100001	370	1	8.1	[71900001,80000000]
3	79200001	370	1	8.1	[71900001,80000000]
3	79300001	370	1	8.1	[71900001,80000000]
3	79400001	370	1	8.1	[71900001,80000000]
3	79500001	370	1	8.1	[71900001,80000000]
3	79600001	370	1	8.1	[71900001,80000000]
3	79700001	370	1	8.1	[71900001,80000000]
