CHR	POS	COUNT	FREQUENCY	Length_Mb	Hotspot_interval
3	81500001	369	0.997297	3.3	[81500001,84800000]
3	81600001	369	0.997297	3.3	[81500001,84800000]
3	81700001	369	0.997297	3.3	[81500001,84800000]
3	81800001	369	0.997297	3.3	[81500001,84800000]
3	81900001	370	1	3.3	[81500001,84800000]
3	82000001	370	1	3.3	[81500001,84800000]
3	82100001	370	1	3.3	[81500001,84800000]
3	82200001	361	0.975676	3.3	[81500001,84800000]
3	82300001	361	0.975676	3.3	[81500001,84800000]
3	82400001	361	0.975676	3.3	[81500001,84800000]
3	82500001	361	0.975676	3.3	[81500001,84800000]
3	82600001	368	0.994595	3.3	[81500001,84800000]
3	82700001	368	0.994595	3.3	[81500001,84800000]
3	82800001	368	0.994595	3.3	[81500001,84800000]
3	82900001	280	0.756757	3.3	[81500001,84800000]
3	83000001	279	0.754054	3.3	[81500001,84800000]
3	83100001	283	0.764865	3.3	[81500001,84800000]
3	83200001	283	0.764865	3.3	[81500001,84800000]
3	83300001	279	0.754054	3.3	[81500001,84800000]
3	83400001	279	0.754054	3.3	[81500001,84800000]
3	83500001	366	0.989189	3.3	[81500001,84800000]
3	83600001	366	0.989189	3.3	[81500001,84800000]
3	83700001	366	0.989189	3.3	[81500001,84800000]
3	83800001	370	1	3.3	[81500001,84800000]
3	83900001	370	1	3.3	[81500001,84800000]
3	84000001	370	1	3.3	[81500001,84800000]
3	84100001	370	1	3.3	[81500001,84800000]
3	84200001	370	1	3.3	[81500001,84800000]
3	84300001	370	1	3.3	[81500001,84800000]
3	84400001	370	1	3.3	[81500001,84800000]
3	84500001	370	1	3.3	[81500001,84800000]
3	84600001	370	1	3.3	[81500001,84800000]
3	84700001	370	1	3.3	[81500001,84800000]
3	81600000	369	0.997297	3.3	[81500001,84800000]
3	81700000	369	0.997297	3.3	[81500001,84800000]
3	81800000	369	0.997297	3.3	[81500001,84800000]
3	81900000	369	0.997297	3.3	[81500001,84800000]
3	82000000	370	1	3.3	[81500001,84800000]
3	82100000	370	1	3.3	[81500001,84800000]
3	82200000	370	1	3.3	[81500001,84800000]
3	82300000	361	0.975676	3.3	[81500001,84800000]
3	82400000	361	0.975676	3.3	[81500001,84800000]
3	82500000	361	0.975676	3.3	[81500001,84800000]
3	82600000	361	0.975676	3.3	[81500001,84800000]
3	82700000	368	0.994595	3.3	[81500001,84800000]
3	82800000	368	0.994595	3.3	[81500001,84800000]
3	82900000	368	0.994595	3.3	[81500001,84800000]
3	83000000	280	0.756757	3.3	[81500001,84800000]
3	83100000	279	0.754054	3.3	[81500001,84800000]
3	83200000	283	0.764865	3.3	[81500001,84800000]
3	83300000	283	0.764865	3.3	[81500001,84800000]
3	83400000	279	0.754054	3.3	[81500001,84800000]
3	83500000	279	0.754054	3.3	[81500001,84800000]
3	83600000	366	0.989189	3.3	[81500001,84800000]
3	83700000	366	0.989189	3.3	[81500001,84800000]
3	83800000	366	0.989189	3.3	[81500001,84800000]
3	83900000	370	1	3.3	[81500001,84800000]
3	84000000	370	1	3.3	[81500001,84800000]
3	84100000	370	1	3.3	[81500001,84800000]
3	84200000	370	1	3.3	[81500001,84800000]
3	84300000	370	1	3.3	[81500001,84800000]
3	84400000	370	1	3.3	[81500001,84800000]
3	84500000	370	1	3.3	[81500001,84800000]
3	84600000	370	1	3.3	[81500001,84800000]
3	84700000	370	1	3.3	[81500001,84800000]
3	84800000	370	1	3.3	[81500001,84800000]
