CHR	POS	COUNT	FREQUENCY	Length_Mb	Hotspot_interval
3	48100001	348	0.940541	1.9	[48100001,50000000]
3	48200001	348	0.940541	1.9	[48100001,50000000]
3	48300001	361	0.975676	1.9	[48100001,50000000]
3	48400001	361	0.975676	1.9	[48100001,50000000]
3	48500001	361	0.975676	1.9	[48100001,50000000]
3	48600001	361	0.975676	1.9	[48100001,50000000]
3	48700001	348	0.940541	1.9	[48100001,50000000]
3	48800001	348	0.940541	1.9	[48100001,50000000]
3	48900001	348	0.940541	1.9	[48100001,50000000]
3	49000001	354	0.956757	1.9	[48100001,50000000]
3	49100001	354	0.956757	1.9	[48100001,50000000]
3	49200001	348	0.940541	1.9	[48100001,50000000]
3	49300001	349	0.943243	1.9	[48100001,50000000]
3	49400001	349	0.943243	1.9	[48100001,50000000]
3	49500001	349	0.943243	1.9	[48100001,50000000]
3	49600001	349	0.943243	1.9	[48100001,50000000]
3	49700001	355	0.959459	1.9	[48100001,50000000]
3	49800001	355	0.959459	1.9	[48100001,50000000]
3	49900001	351	0.948649	1.9	[48100001,50000000]
3	48200000	348	0.940541	1.9	[48100001,50000000]
3	48300000	348	0.940541	1.9	[48100001,50000000]
3	48400000	361	0.975676	1.9	[48100001,50000000]
3	48500000	361	0.975676	1.9	[48100001,50000000]
3	48600000	361	0.975676	1.9	[48100001,50000000]
3	48700000	361	0.975676	1.9	[48100001,50000000]
3	48800000	348	0.940541	1.9	[48100001,50000000]
3	48900000	348	0.940541	1.9	[48100001,50000000]
3	49000000	348	0.940541	1.9	[48100001,50000000]
3	49100000	354	0.956757	1.9	[48100001,50000000]
3	49200000	354	0.956757	1.9	[48100001,50000000]
3	49300000	348	0.940541	1.9	[48100001,50000000]
3	49400000	349	0.943243	1.9	[48100001,50000000]
3	49500000	349	0.943243	1.9	[48100001,50000000]
3	49600000	349	0.943243	1.9	[48100001,50000000]
3	49700000	349	0.943243	1.9	[48100001,50000000]
3	49800000	355	0.959459	1.9	[48100001,50000000]
3	49900000	355	0.959459	1.9	[48100001,50000000]
3	50000000	351	0.948649	1.9	[48100001,50000000]
