CHR	POS	COUNT	FREQUENCY	Length_Mb	Hotspot_interval
3	82900001	344	0.92973	1.7	[82900001,84600000]
3	83000001	344	0.92973	1.7	[82900001,84600000]
3	83100001	343	0.927027	1.7	[82900001,84600000]
3	83200001	343	0.927027	1.7	[82900001,84600000]
3	83300001	361	0.975676	1.7	[82900001,84600000]
3	83400001	370	1	1.7	[82900001,84600000]
3	83500001	370	1	1.7	[82900001,84600000]
3	83600001	370	1	1.7	[82900001,84600000]
3	83700001	370	1	1.7	[82900001,84600000]
3	83800001	370	1	1.7	[82900001,84600000]
3	83900001	370	1	1.7	[82900001,84600000]
3	84000001	370	1	1.7	[82900001,84600000]
3	84100001	370	1	1.7	[82900001,84600000]
3	84200001	370	1	1.7	[82900001,84600000]
3	84300001	370	1	1.7	[82900001,84600000]
3	84400001	370	1	1.7	[82900001,84600000]
3	84500001	370	1	1.7	[82900001,84600000]
3	83000000	344	0.92973	1.7	[82900001,84600000]
3	83100000	344	0.92973	1.7	[82900001,84600000]
3	83200000	343	0.927027	1.7	[82900001,84600000]
3	83300000	343	0.927027	1.7	[82900001,84600000]
3	83400000	361	0.975676	1.7	[82900001,84600000]
3	83500000	370	1	1.7	[82900001,84600000]
3	83600000	370	1	1.7	[82900001,84600000]
3	83700000	370	1	1.7	[82900001,84600000]
3	83800000	370	1	1.7	[82900001,84600000]
3	83900000	370	1	1.7	[82900001,84600000]
3	84000000	370	1	1.7	[82900001,84600000]
3	84100000	370	1	1.7	[82900001,84600000]
3	84200000	370	1	1.7	[82900001,84600000]
3	84300000	370	1	1.7	[82900001,84600000]
3	84400000	370	1	1.7	[82900001,84600000]
3	84500000	370	1	1.7	[82900001,84600000]
3	84600000	370	1	1.7	[82900001,84600000]
