CHR	POS	COUNT	FREQUENCY	Length_Mb	Hotspot_interval
3	42000001	341	0.921622	1.8	[42000001,43800000]
3	42100001	341	0.921622	1.8	[42000001,43800000]
3	42200001	341	0.921622	1.8	[42000001,43800000]
3	42300001	349	0.943243	1.8	[42000001,43800000]
3	42400001	369	0.997297	1.8	[42000001,43800000]
3	42500001	364	0.983784	1.8	[42000001,43800000]
3	42600001	364	0.983784	1.8	[42000001,43800000]
3	42700001	370	1	1.8	[42000001,43800000]
3	42800001	370	1	1.8	[42000001,43800000]
3	42900001	370	1	1.8	[42000001,43800000]
3	43000001	370	1	1.8	[42000001,43800000]
3	43100001	370	1	1.8	[42000001,43800000]
3	43200001	370	1	1.8	[42000001,43800000]
3	43300001	370	1	1.8	[42000001,43800000]
3	43400001	370	1	1.8	[42000001,43800000]
3	43500001	370	1	1.8	[42000001,43800000]
3	43600001	370	1	1.8	[42000001,43800000]
3	43700001	370	1	1.8	[42000001,43800000]
3	42100000	341	0.921622	1.8	[42000001,43800000]
3	42200000	341	0.921622	1.8	[42000001,43800000]
3	42300000	341	0.921622	1.8	[42000001,43800000]
3	42400000	349	0.943243	1.8	[42000001,43800000]
3	42500000	369	0.997297	1.8	[42000001,43800000]
3	42600000	364	0.983784	1.8	[42000001,43800000]
3	42700000	364	0.983784	1.8	[42000001,43800000]
3	42800000	370	1	1.8	[42000001,43800000]
3	42900000	370	1	1.8	[42000001,43800000]
3	43000000	370	1	1.8	[42000001,43800000]
3	43100000	370	1	1.8	[42000001,43800000]
3	43200000	370	1	1.8	[42000001,43800000]
3	43300000	370	1	1.8	[42000001,43800000]
3	43400000	370	1	1.8	[42000001,43800000]
3	43500000	370	1	1.8	[42000001,43800000]
3	43600000	370	1	1.8	[42000001,43800000]
3	43700000	370	1	1.8	[42000001,43800000]
3	43800000	370	1	1.8	[42000001,43800000]
