CHR	POS	COUNT	FREQUENCY	Length_Mb	Hotspot_interval
3	78400001	359	0.97027	2.9	[78400001,81300000]
3	78500001	359	0.97027	2.9	[78400001,81300000]
3	78600001	359	0.97027	2.9	[78400001,81300000]
3	78700001	359	0.97027	2.9	[78400001,81300000]
3	78800001	359	0.97027	2.9	[78400001,81300000]
3	78900001	370	1	2.9	[78400001,81300000]
3	79000001	370	1	2.9	[78400001,81300000]
3	79100001	370	1	2.9	[78400001,81300000]
3	79200001	370	1	2.9	[78400001,81300000]
3	79300001	370	1	2.9	[78400001,81300000]
3	79400001	370	1	2.9	[78400001,81300000]
3	79500001	370	1	2.9	[78400001,81300000]
3	79600001	370	1	2.9	[78400001,81300000]
3	79700001	370	1	2.9	[78400001,81300000]
3	79800001	370	1	2.9	[78400001,81300000]
3	79900001	370	1	2.9	[78400001,81300000]
3	80000001	370	1	2.9	[78400001,81300000]
3	80100001	370	1	2.9	[78400001,81300000]
3	80200001	370	1	2.9	[78400001,81300000]
3	80300001	370	1	2.9	[78400001,81300000]
3	80400001	370	1	2.9	[78400001,81300000]
3	80500001	370	1	2.9	[78400001,81300000]
3	80600001	370	1	2.9	[78400001,81300000]
3	80700001	362	0.978378	2.9	[78400001,81300000]
3	80800001	362	0.978378	2.9	[78400001,81300000]
3	80900001	370	1	2.9	[78400001,81300000]
3	81000001	370	1	2.9	[78400001,81300000]
3	81100001	370	1	2.9	[78400001,81300000]
3	81200001	370	1	2.9	[78400001,81300000]
3	78500000	359	0.97027	2.9	[78400001,81300000]
3	78600000	359	0.97027	2.9	[78400001,81300000]
3	78700000	359	0.97027	2.9	[78400001,81300000]
3	78800000	359	0.97027	2.9	[78400001,81300000]
3	78900000	359	0.97027	2.9	[78400001,81300000]
3	79000000	370	1	2.9	[78400001,81300000]
3	79100000	370	1	2.9	[78400001,81300000]
3	79200000	370	1	2.9	[78400001,81300000]
3	79300000	370	1	2.9	[78400001,81300000]
3	79400000	370	1	2.9	[78400001,81300000]
3	79500000	370	1	2.9	[78400001,81300000]
3	79600000	370	1	2.9	[78400001,81300000]
3	79700000	370	1	2.9	[78400001,81300000]
3	79800000	370	1	2.9	[78400001,81300000]
3	79900000	370	1	2.9	[78400001,81300000]
3	80000000	370	1	2.9	[78400001,81300000]
3	80100000	370	1	2.9	[78400001,81300000]
3	80200000	370	1	2.9	[78400001,81300000]
3	80300000	370	1	2.9	[78400001,81300000]
3	80400000	370	1	2.9	[78400001,81300000]
3	80500000	370	1	2.9	[78400001,81300000]
3	80600000	370	1	2.9	[78400001,81300000]
3	80700000	370	1	2.9	[78400001,81300000]
3	80800000	362	0.978378	2.9	[78400001,81300000]
3	80900000	362	0.978378	2.9	[78400001,81300000]
3	81000000	370	1	2.9	[78400001,81300000]
3	81100000	370	1	2.9	[78400001,81300000]
3	81200000	370	1	2.9	[78400001,81300000]
3	81300000	370	1	2.9	[78400001,81300000]
