CHR	POS	COUNT	FREQUENCY	Length_Mb	Hotspot_interval
3	39000001	370	1	1.2	[39000001,40200000]
3	39100001	370	1	1.2	[39000001,40200000]
3	39200001	370	1	1.2	[39000001,40200000]
3	39300001	370	1	1.2	[39000001,40200000]
3	39400001	370	1	1.2	[39000001,40200000]
3	39500001	370	1	1.2	[39000001,40200000]
3	39600001	370	1	1.2	[39000001,40200000]
3	39700001	370	1	1.2	[39000001,40200000]
3	39800001	370	1	1.2	[39000001,40200000]
3	39900001	370	1	1.2	[39000001,40200000]
3	40000001	370	1	1.2	[39000001,40200000]
3	40100001	370	1	1.2	[39000001,40200000]
3	39100000	370	1	1.2	[39000001,40200000]
3	39200000	370	1	1.2	[39000001,40200000]
3	39300000	370	1	1.2	[39000001,40200000]
3	39400000	370	1	1.2	[39000001,40200000]
3	39500000	370	1	1.2	[39000001,40200000]
3	39600000	370	1	1.2	[39000001,40200000]
3	39700000	370	1	1.2	[39000001,40200000]
3	39800000	370	1	1.2	[39000001,40200000]
3	39900000	370	1	1.2	[39000001,40200000]
3	40000000	370	1	1.2	[39000001,40200000]
3	40100000	370	1	1.2	[39000001,40200000]
3	40200000	370	1	1.2	[39000001,40200000]
