CHR	POS	COUNT	FREQUENCY	Length_Mb	Hotspot_interval
3	13100001	335	0.905405	1	[13100001,14100000]
3	13200001	335	0.905405	1	[13100001,14100000]
3	13300001	361	0.975676	1	[13100001,14100000]
3	13400001	361	0.975676	1	[13100001,14100000]
3	13500001	361	0.975676	1	[13100001,14100000]
3	13600001	361	0.975676	1	[13100001,14100000]
3	13700001	361	0.975676	1	[13100001,14100000]
3	13800001	361	0.975676	1	[13100001,14100000]
3	13900001	352	0.951351	1	[13100001,14100000]
3	14000001	322	0.87027	1	[13100001,14100000]
3	13200000	335	0.905405	1	[13100001,14100000]
3	13300000	335	0.905405	1	[13100001,14100000]
3	13400000	361	0.975676	1	[13100001,14100000]
3	13500000	361	0.975676	1	[13100001,14100000]
3	13600000	361	0.975676	1	[13100001,14100000]
3	13700000	361	0.975676	1	[13100001,14100000]
3	13800000	361	0.975676	1	[13100001,14100000]
3	13900000	361	0.975676	1	[13100001,14100000]
3	14000000	352	0.951351	1	[13100001,14100000]
3	14100000	322	0.87027	1	[13100001,14100000]
