CHR	POS	COUNT	FREQUENCY	Length_kb	Hotspot_interval
1	8100001	21	0.42	1800	[8100001,9900000]
1	9900001	18	0.36	800	[9900001,10700000]
1	15200001	17	0.34	200	[15200001,15400000]
1	16900001	17	0.34	100	[16900001,17000000]
1	17000001	24	0.48	1100	[17000001,18100000]
1	18100001	25	0.5	200	[18100001,18300000]
1	18300001	26	0.52	700	[18300001,19000000]
1	19000001	27	0.54	500	[19000001,19500000]
1	19500001	26	0.52	1300	[19500001,20800000]
1	26100001	17	0.34	400	[26100001,26500000]
1	26600001	20	0.4	800	[26600001,27400000]
1	27400001	21	0.42	2000	[27400001,29400000]
1	39000001	18	0.36	100	[39000001,39100000]
1	39100001	17	0.34	300	[39100001,39400000]
1	39400001	21	0.42	200	[39400001,39600000]
1	39600001	18	0.36	300	[39600001,39900000]
1	39900001	19	0.38	1700	[39900001,41600000]
1	41600001	18	0.36	100	[41600001,41700000]
1	41700001	17	0.34	400	[41700001,42100000]
1	42100001	18	0.36	300	[42100001,42400000]
1	42400001	17	0.34	200	[42400001,42600000]
1	43600001	17	0.34	400	[43600001,44000000]
1	49900001	17	0.34	500	[49900001,50400000]
1	53000001	25	0.5	200	[53000001,53200000]
1	53200001	24	0.48	200	[53200001,53400000]
1	53400001	23	0.46	800	[53400001,54200000]
1	54200001	25	0.5	1600	[54200001,55800000]
1	55800001	24	0.48	100	[55800001,55900000]
1	55900001	23	0.46	400	[55900001,56300000]
1	56300001	18	0.36	100	[56300001,56400000]
1	61200001	18	0.36	400	[61200001,61600000]
1	61600001	19	0.38	1200	[61600001,62800000]
1	62800001	17	0.34	700	[62800001,63500000]
1	64500001	17	0.34	100	[64500001,64600000]
1	67100001	19	0.38	700	[67100001,67800000]
1	67800001	20	0.4	100	[67800001,67900000]
1	67900001	19	0.38	100	[67900001,68000000]
1	68000001	18	0.36	300	[68000001,68300000]
1	68300001	19	0.38	400	[68300001,68700000]
1	68700001	20	0.4	100	[68700001,68800000]
1	68800001	19	0.38	700	[68800001,69500000]
1	69500001	20	0.4	400	[69500001,69900000]
1	71400001	17	0.34	700	[71400001,72100000]
1	72100001	23	0.46	500	[72100001,72600000]
1	72600001	21	0.42	300	[72600001,72900000]
1	72900001	20	0.4	1200	[72900001,74100000]
1	9900000	21	0.42	1800	[8100001,9900000]
1	10700000	18	0.36	800	[9900001,10700000]
1	15400000	17	0.34	200	[15200001,15400000]
1	17000000	17	0.34	100	[16900001,17000000]
1	18100000	24	0.48	1100	[17000001,18100000]
1	18300000	25	0.5	200	[18100001,18300000]
1	19000000	26	0.52	700	[18300001,19000000]
1	19500000	27	0.54	500	[19000001,19500000]
1	20800000	26	0.52	1300	[19500001,20800000]
1	26500000	17	0.34	400	[26100001,26500000]
1	27400000	20	0.4	800	[26600001,27400000]
1	29400000	21	0.42	2000	[27400001,29400000]
1	39100000	18	0.36	100	[39000001,39100000]
1	39400000	17	0.34	300	[39100001,39400000]
1	39600000	21	0.42	200	[39400001,39600000]
1	39900000	18	0.36	300	[39600001,39900000]
1	41600000	19	0.38	1700	[39900001,41600000]
1	41700000	18	0.36	100	[41600001,41700000]
1	42100000	17	0.34	400	[41700001,42100000]
1	42400000	18	0.36	300	[42100001,42400000]
1	42600000	17	0.34	200	[42400001,42600000]
1	44000000	17	0.34	400	[43600001,44000000]
1	50400000	17	0.34	500	[49900001,50400000]
1	53200000	25	0.5	200	[53000001,53200000]
1	53400000	24	0.48	200	[53200001,53400000]
1	54200000	23	0.46	800	[53400001,54200000]
1	55800000	25	0.5	1600	[54200001,55800000]
1	55900000	24	0.48	100	[55800001,55900000]
1	56300000	23	0.46	400	[55900001,56300000]
1	56400000	18	0.36	100	[56300001,56400000]
1	61600000	18	0.36	400	[61200001,61600000]
1	62800000	19	0.38	1200	[61600001,62800000]
1	63500000	17	0.34	700	[62800001,63500000]
1	64600000	17	0.34	100	[64500001,64600000]
1	67800000	19	0.38	700	[67100001,67800000]
1	67900000	20	0.4	100	[67800001,67900000]
1	68000000	19	0.38	100	[67900001,68000000]
1	68300000	18	0.36	300	[68000001,68300000]
1	68700000	19	0.38	400	[68300001,68700000]
1	68800000	20	0.4	100	[68700001,68800000]
1	69500000	19	0.38	700	[68800001,69500000]
1	69900000	20	0.4	400	[69500001,69900000]
1	72100000	17	0.34	700	[71400001,72100000]
1	72600000	23	0.46	500	[72100001,72600000]
1	72900000	21	0.42	300	[72600001,72900000]
1	74100000	20	0.4	1200	[72900001,74100000]
