CHR	POS	COUNT	FREQUENCY	Length_kb	Hotspot_interval
1	5400001	20	0.4	400	[5400001,5800000]
1	5800001	21	0.42	300	[5800001,6100000]
1	6100001	22	0.44	300	[6100001,6400000]
1	6400001	23	0.46	1600	[6400001,8000000]
1	8000001	22	0.44	100	[8000001,8100000]
1	12000001	20	0.4	400	[12000001,12400000]
1	12400001	29	0.58	100	[12400001,12500000]
1	12500001	26	0.52	400	[12500001,12900000]
1	12900001	27	0.54	600	[12900001,13500000]
1	13500001	24	0.48	600	[13500001,14100000]
1	14100001	22	0.44	2100	[14100001,16200000]
1	16200001	24	0.48	100	[16200001,16300000]
1	16300001	25	0.5	300	[16300001,16600000]
1	16600001	24	0.48	500	[16600001,17100000]
1	17100001	23	0.46	500	[17100001,17600000]
1	17600001	24	0.48	100	[17600001,17700000]
1	17700001	23	0.46	300	[17700001,18000000]
1	18000001	22	0.44	100	[18000001,18100000]
1	18100001	21	0.42	200	[18100001,18300000]
1	18300001	22	0.44	200	[18300001,18500000]
1	32800001	20	0.4	100	[32800001,32900000]
1	32900001	21	0.42	400	[32900001,33300000]
1	33300001	20	0.4	400	[33300001,33700000]
1	34500001	22	0.44	1000	[34500001,35500000]
1	35500001	21	0.42	100	[35500001,35600000]
1	35600001	22	0.44	200	[35600001,35800000]
1	35800001	23	0.46	700	[35800001,36500000]
1	36500001	21	0.42	300	[36500001,36800000]
1	37000001	20	0.4	1200	[37000001,38200000]
1	38900001	20	0.4	100	[38900001,39000000]
1	40800001	20	0.4	900	[40800001,41700000]
1	42500001	20	0.4	1100	[42500001,43600000]
1	43600001	21	0.42	100	[43600001,43700000]
1	43700001	20	0.4	1300	[43700001,45000000]
1	45500001	20	0.4	200	[45500001,45700000]
1	49100001	20	0.4	600	[49100001,49700000]
1	49700001	21	0.42	300	[49700001,50000000]
1	50000001	22	0.44	800	[50000001,50800000]
1	50800001	21	0.42	200	[50800001,51000000]
1	56500001	20	0.4	100	[56500001,56600000]
1	56600001	21	0.42	500	[56600001,57100000]
1	57100001	25	0.5	600	[57100001,57700000]
1	57700001	23	0.46	100	[57700001,57800000]
1	57800001	22	0.44	100	[57800001,57900000]
1	63100001	20	0.4	100	[63100001,63200000]
1	83700001	20	0.4	100	[83700001,83800000]
1	83800001	21	0.42	200	[83800001,84000000]
1	84000001	20	0.4	400	[84000001,84400000]
1	84500001	27	0.54	100	[84500001,84600000]
1	84600001	26	0.52	300	[84600001,84900000]
1	84900001	29	0.58	100	[84900001,85000000]
1	85000001	26	0.52	400	[85000001,85400000]
1	85400001	25	0.5	100	[85400001,85500000]
1	85500001	27	0.54	800	[85500001,86300000]
1	86300001	25	0.5	300	[86300001,86600000]
1	86600001	26	0.52	600	[86600001,87200000]
1	87200001	25	0.5	400	[87200001,87600000]
1	87600001	24	0.48	100	[87600001,87700000]
1	87700001	23	0.46	200	[87700001,87900000]
1	87900001	24	0.48	300	[87900001,88200000]
1	88200001	25	0.5	200	[88200001,88400000]
1	88400001	24	0.48	1100	[88400001,89500000]
1	89500001	28	0.56	200	[89500001,89700000]
1	89700001	22	0.44	200	[89700001,89900000]
1	89900001	21	0.42	300	[89900001,90200000]
1	90200001	24	0.48	100	[90200001,90300000]
1	5800000	20	0.4	400	[5400001,5800000]
1	6100000	21	0.42	300	[5800001,6100000]
1	6400000	22	0.44	300	[6100001,6400000]
1	8000000	23	0.46	1600	[6400001,8000000]
1	8100000	22	0.44	100	[8000001,8100000]
1	12400000	20	0.4	400	[12000001,12400000]
1	12500000	29	0.58	100	[12400001,12500000]
1	12900000	26	0.52	400	[12500001,12900000]
1	13500000	27	0.54	600	[12900001,13500000]
1	14100000	24	0.48	600	[13500001,14100000]
1	16200000	22	0.44	2100	[14100001,16200000]
1	16300000	24	0.48	100	[16200001,16300000]
1	16600000	25	0.5	300	[16300001,16600000]
1	17100000	24	0.48	500	[16600001,17100000]
1	17600000	23	0.46	500	[17100001,17600000]
1	17700000	24	0.48	100	[17600001,17700000]
1	18000000	23	0.46	300	[17700001,18000000]
1	18100000	22	0.44	100	[18000001,18100000]
1	18300000	21	0.42	200	[18100001,18300000]
1	18500000	22	0.44	200	[18300001,18500000]
1	32900000	20	0.4	100	[32800001,32900000]
1	33300000	21	0.42	400	[32900001,33300000]
1	33700000	20	0.4	400	[33300001,33700000]
1	35500000	22	0.44	1000	[34500001,35500000]
1	35600000	21	0.42	100	[35500001,35600000]
1	35800000	22	0.44	200	[35600001,35800000]
1	36500000	23	0.46	700	[35800001,36500000]
1	36800000	21	0.42	300	[36500001,36800000]
1	38200000	20	0.4	1200	[37000001,38200000]
1	39000000	20	0.4	100	[38900001,39000000]
1	41700000	20	0.4	900	[40800001,41700000]
1	43600000	20	0.4	1100	[42500001,43600000]
1	43700000	21	0.42	100	[43600001,43700000]
1	45000000	20	0.4	1300	[43700001,45000000]
1	45700000	20	0.4	200	[45500001,45700000]
1	49700000	20	0.4	600	[49100001,49700000]
1	50000000	21	0.42	300	[49700001,50000000]
1	50800000	22	0.44	800	[50000001,50800000]
1	51000000	21	0.42	200	[50800001,51000000]
1	56600000	20	0.4	100	[56500001,56600000]
1	57100000	21	0.42	500	[56600001,57100000]
1	57700000	25	0.5	600	[57100001,57700000]
1	57800000	23	0.46	100	[57700001,57800000]
1	57900000	22	0.44	100	[57800001,57900000]
1	63200000	20	0.4	100	[63100001,63200000]
1	83800000	20	0.4	100	[83700001,83800000]
1	84000000	21	0.42	200	[83800001,84000000]
1	84400000	20	0.4	400	[84000001,84400000]
1	84600000	27	0.54	100	[84500001,84600000]
1	84900000	26	0.52	300	[84600001,84900000]
1	85000000	29	0.58	100	[84900001,85000000]
1	85400000	26	0.52	400	[85000001,85400000]
1	85500000	25	0.5	100	[85400001,85500000]
1	86300000	27	0.54	800	[85500001,86300000]
1	86600000	25	0.5	300	[86300001,86600000]
1	87200000	26	0.52	600	[86600001,87200000]
1	87600000	25	0.5	400	[87200001,87600000]
1	87700000	24	0.48	100	[87600001,87700000]
1	87900000	23	0.46	200	[87700001,87900000]
