CHR	POS	COUNT	FREQUENCY	Length_kb	Hotspot_interval
1	24200001	15	0.3	100	[24200001,24300000]
1	24300001	16	0.32	200	[24300001,24500000]
1	24500001	19	0.38	100	[24500001,24600000]
1	24600001	18	0.36	500	[24600001,25100000]
1	25100001	19	0.38	900	[25100001,26000000]
1	26000001	18	0.36	700	[26000001,26700000]
1	26700001	17	0.34	100	[26700001,26800000]
1	26800001	15	0.3	400	[26800001,27200000]
1	27200001	14	0.28	600	[27200001,27800000]
1	33000001	15	0.3	600	[33000001,33600000]
1	33600001	14	0.28	100	[33600001,33700000]
1	33700001	15	0.3	400	[33700001,34100000]
1	34100001	16	0.32	200	[34100001,34300000]
1	34300001	15	0.3	1300	[34300001,35600000]
1	47000001	14	0.28	400	[47000001,47400000]
1	47400001	17	0.34	1100	[47400001,48500000]
1	48500001	15	0.3	500	[48500001,49000000]
1	49000001	17	0.34	900	[49000001,49900000]
1	49900001	16	0.32	500	[49900001,50400000]
1	50400001	17	0.34	200	[50400001,50600000]
1	50600001	20	0.4	100	[50600001,50700000]
1	50700001	19	0.38	600	[50700001,51300000]
1	51300001	18	0.36	500	[51300001,51800000]
1	51800001	20	0.4	200	[51800001,52000000]
1	52000001	19	0.38	100	[52000001,52100000]
1	52100001	18	0.36	700	[52100001,52800000]
1	52800001	17	0.34	200	[52800001,53000000]
1	53000001	18	0.36	100	[53000001,53100000]
1	53100001	17	0.34	300	[53100001,53400000]
1	53400001	15	0.3	800	[53400001,54200000]
1	54200001	14	0.28	800	[54200001,55000000]
1	56300001	14	0.28	100	[56300001,56400000]
1	56400001	15	0.3	300	[56400001,56700000]
1	57600001	15	0.3	100	[57600001,57700000]
1	62900001	14	0.28	500	[62900001,63400000]
1	71700001	14	0.28	100	[71700001,71800000]
1	71800001	15	0.3	200	[71800001,72000000]
1	72000001	16	0.32	400	[72000001,72400000]
1	72900001	15	0.3	100	[72900001,73000000]
1	73000001	16	0.32	500	[73000001,73500000]
1	73500001	17	0.34	200	[73500001,73700000]
1	73700001	18	0.36	200	[73700001,73900000]
1	73900001	16	0.32	200	[73900001,74100000]
1	74100001	17	0.34	1000	[74100001,75100000]
1	75100001	18	0.36	200	[75100001,75300000]
1	75300001	16	0.32	100	[75300001,75400000]
1	75400001	17	0.34	600	[75400001,76000000]
1	76000001	18	0.36	400	[76000001,76400000]
1	76400001	15	0.3	100	[76400001,76500000]
1	76500001	16	0.32	400	[76500001,76900000]
1	76900001	18	0.36	800	[76900001,77700000]
1	77700001	17	0.34	300	[77700001,78000000]
1	78000001	16	0.32	100	[78000001,78100000]
1	89600001	15	0.3	100	[89600001,89700000]
1	89700001	14	0.28	1900	[89700001,91600000]
1	24300000	15	0.3	100	[24200001,24300000]
1	24500000	16	0.32	200	[24300001,24500000]
1	24600000	19	0.38	100	[24500001,24600000]
1	25100000	18	0.36	500	[24600001,25100000]
1	26000000	19	0.38	900	[25100001,26000000]
1	26700000	18	0.36	700	[26000001,26700000]
1	26800000	17	0.34	100	[26700001,26800000]
1	27200000	15	0.3	400	[26800001,27200000]
1	27800000	14	0.28	600	[27200001,27800000]
1	33600000	15	0.3	600	[33000001,33600000]
1	33700000	14	0.28	100	[33600001,33700000]
1	34100000	15	0.3	400	[33700001,34100000]
1	34300000	16	0.32	200	[34100001,34300000]
1	35600000	15	0.3	1300	[34300001,35600000]
1	47400000	14	0.28	400	[47000001,47400000]
1	48500000	17	0.34	1100	[47400001,48500000]
1	49000000	15	0.3	500	[48500001,49000000]
1	49900000	17	0.34	900	[49000001,49900000]
1	50400000	16	0.32	500	[49900001,50400000]
1	50600000	17	0.34	200	[50400001,50600000]
1	50700000	20	0.4	100	[50600001,50700000]
1	51300000	19	0.38	600	[50700001,51300000]
1	51800000	18	0.36	500	[51300001,51800000]
1	52000000	20	0.4	200	[51800001,52000000]
1	52100000	19	0.38	100	[52000001,52100000]
1	52800000	18	0.36	700	[52100001,52800000]
1	53000000	17	0.34	200	[52800001,53000000]
1	53100000	18	0.36	100	[53000001,53100000]
1	53400000	17	0.34	300	[53100001,53400000]
1	54200000	15	0.3	800	[53400001,54200000]
1	55000000	14	0.28	800	[54200001,55000000]
1	56400000	14	0.28	100	[56300001,56400000]
1	56700000	15	0.3	300	[56400001,56700000]
1	57700000	15	0.3	100	[57600001,57700000]
1	63400000	14	0.28	500	[62900001,63400000]
1	71800000	14	0.28	100	[71700001,71800000]
1	72000000	15	0.3	200	[71800001,72000000]
1	72400000	16	0.32	400	[72000001,72400000]
1	73000000	15	0.3	100	[72900001,73000000]
1	73500000	16	0.32	500	[73000001,73500000]
1	73700000	17	0.34	200	[73500001,73700000]
1	73900000	18	0.36	200	[73700001,73900000]
1	74100000	16	0.32	200	[73900001,74100000]
1	75100000	17	0.34	1000	[74100001,75100000]
1	75300000	18	0.36	200	[75100001,75300000]
1	75400000	16	0.32	100	[75300001,75400000]
1	76000000	17	0.34	600	[75400001,76000000]
1	76400000	18	0.36	400	[76000001,76400000]
1	76500000	15	0.3	100	[76400001,76500000]
1	76900000	16	0.32	400	[76500001,76900000]
1	77700000	18	0.36	800	[76900001,77700000]
1	78000000	17	0.34	300	[77700001,78000000]
1	78100000	16	0.32	100	[78000001,78100000]
1	89700000	15	0.3	100	[89600001,89700000]
1	91600000	14	0.28	1900	[89700001,91600000]
