CHR	POS	COUNT	FREQUENCY	Length_kb	Hotspot_interval
1	11200001	18	0.36	200	[11200001,11400000]
1	11500001	15	0.3	300	[11500001,11800000]
1	11800001	16	0.32	2500	[11800001,14300000]
1	14300001	17	0.34	100	[14300001,14400000]
1	14400001	16	0.32	400	[14400001,14800000]
1	14800001	15	0.3	700	[14800001,15500000]
1	32900001	17	0.34	300	[32900001,33200000]
1	33200001	15	0.3	200	[33200001,33400000]
1	33400001	17	0.34	500	[33400001,33900000]
1	33900001	18	0.36	800	[33900001,34700000]
1	34700001	17	0.34	700	[34700001,35400000]
1	36600001	16	0.32	100	[36600001,36700000]
1	40700001	20	0.4	200	[40700001,40900000]
1	40900001	27	0.54	100	[40900001,41000000]
1	41000001	29	0.58	200	[41000001,41200000]
1	41200001	26	0.52	800	[41200001,42000000]
1	42000001	29	0.58	300	[42000001,42300000]
1	42300001	26	0.52	1000	[42300001,43300000]
1	43300001	27	0.54	1200	[43300001,44500000]
1	44500001	26	0.52	200	[44500001,44700000]
1	44700001	23	0.46	200	[44700001,44900000]
1	44900001	18	0.36	200	[44900001,45100000]
1	64900001	17	0.34	1100	[64900001,66000000]
1	66000001	18	0.36	1600	[66000001,67600000]
1	67600001	19	0.38	100	[67600001,67700000]
1	67700001	18	0.36	500	[67700001,68200000]
1	68200001	15	0.3	400	[68200001,68600000]
1	68600001	16	0.32	900	[68600001,69500000]
1	69500001	15	0.3	100	[69500001,69600000]
1	70400001	15	0.3	100	[70400001,70500000]
1	70600001	19	0.38	400	[70600001,71000000]
1	71000001	26	0.52	2100	[71000001,73100000]
1	73100001	30	0.6	900	[73100001,74000000]
1	74000001	29	0.58	500	[74000001,74500000]
1	74500001	20	0.4	100	[74500001,74600000]
1	74600001	16	0.32	100	[74600001,74700000]
1	77700001	17	0.34	800	[77700001,78500000]
1	90200001	16	0.32	200	[90200001,90400000]
1	90400001	21	0.42	100	[90400001,90500000]
1	90500001	18	0.36	300	[90500001,90800000]
1	90800001	20	0.4	200	[90800001,91000000]
1	91000001	19	0.38	700	[91000001,91700000]
1	91700001	18	0.36	800	[91700001,92500000]
1	92500001	17	0.34	1300	[92500001,93800000]
1	93800001	15	0.3	100	[93800001,93900000]
1	11400000	18	0.36	200	[11200001,11400000]
1	11800000	15	0.3	300	[11500001,11800000]
1	14300000	16	0.32	2500	[11800001,14300000]
1	14400000	17	0.34	100	[14300001,14400000]
1	14800000	16	0.32	400	[14400001,14800000]
1	15500000	15	0.3	700	[14800001,15500000]
1	33200000	17	0.34	300	[32900001,33200000]
1	33400000	15	0.3	200	[33200001,33400000]
1	33900000	17	0.34	500	[33400001,33900000]
1	34700000	18	0.36	800	[33900001,34700000]
1	35400000	17	0.34	700	[34700001,35400000]
1	36700000	16	0.32	100	[36600001,36700000]
1	40900000	20	0.4	200	[40700001,40900000]
1	41000000	27	0.54	100	[40900001,41000000]
1	41200000	29	0.58	200	[41000001,41200000]
1	42000000	26	0.52	800	[41200001,42000000]
1	42300000	29	0.58	300	[42000001,42300000]
1	43300000	26	0.52	1000	[42300001,43300000]
1	44500000	27	0.54	1200	[43300001,44500000]
1	44700000	26	0.52	200	[44500001,44700000]
1	44900000	23	0.46	200	[44700001,44900000]
1	45100000	18	0.36	200	[44900001,45100000]
1	66000000	17	0.34	1100	[64900001,66000000]
1	67600000	18	0.36	1600	[66000001,67600000]
1	67700000	19	0.38	100	[67600001,67700000]
1	68200000	18	0.36	500	[67700001,68200000]
1	68600000	15	0.3	400	[68200001,68600000]
1	69500000	16	0.32	900	[68600001,69500000]
1	69600000	15	0.3	100	[69500001,69600000]
1	70500000	15	0.3	100	[70400001,70500000]
1	71000000	19	0.38	400	[70600001,71000000]
1	73100000	26	0.52	2100	[71000001,73100000]
1	74000000	30	0.6	900	[73100001,74000000]
1	74500000	29	0.58	500	[74000001,74500000]
1	74600000	20	0.4	100	[74500001,74600000]
1	74700000	16	0.32	100	[74600001,74700000]
1	78500000	17	0.34	800	[77700001,78500000]
1	90400000	16	0.32	200	[90200001,90400000]
1	90500000	21	0.42	100	[90400001,90500000]
1	90800000	18	0.36	300	[90500001,90800000]
1	91000000	20	0.4	200	[90800001,91000000]
1	91700000	19	0.38	700	[91000001,91700000]
1	92500000	18	0.36	800	[91700001,92500000]
1	93800000	17	0.34	1300	[92500001,93800000]
1	93900000	15	0.3	100	[93800001,93900000]
