CHR	POS	COUNT	FREQUENCY	Length_kb	Hotspot_interval
1	7300001	16	0.32	100	[7300001,7400000]
1	7400001	15	0.3	1000	[7400001,8400000]
1	8400001	16	0.32	300	[8400001,8700000]
1	8700001	14	0.28	1000	[8700001,9700000]
1	9700001	17	0.34	800	[9700001,10500000]
1	12700001	14	0.28	100	[12700001,12800000]
1	12800001	15	0.3	1400	[12800001,14200000]
1	14200001	16	0.32	200	[14200001,14400000]
1	15800001	14	0.28	300	[15800001,16100000]
1	16100001	15	0.3	100	[16100001,16200000]
1	16200001	14	0.28	300	[16200001,16500000]
1	16500001	15	0.3	700	[16500001,17200000]
1	17200001	17	0.34	200	[17200001,17400000]
1	17400001	15	0.3	1300	[17400001,18700000]
1	18700001	16	0.32	1000	[18700001,19700000]
1	19700001	15	0.3	200	[19700001,19900000]
1	23700001	14	0.28	100	[23700001,23800000]
1	26600001	15	0.3	100	[26600001,26700000]
1	29100001	14	0.28	1100	[29100001,30200000]
1	30200001	15	0.3	100	[30200001,30300000]
1	41100001	15	0.3	500	[41100001,41600000]
1	41600001	16	0.32	300	[41600001,41900000]
1	45700001	15	0.3	200	[45700001,45900000]
1	45900001	17	0.34	300	[45900001,46200000]
1	60000001	14	0.28	400	[60000001,60400000]
1	64800001	14	0.28	700	[64800001,65500000]
1	68600001	14	0.28	100	[68600001,68700000]
1	68700001	16	0.32	400	[68700001,69100000]
1	69800001	21	0.42	1000	[69800001,70800000]
1	70800001	24	0.48	1600	[70800001,72400000]
1	72400001	25	0.5	1500	[72400001,73900000]
1	73900001	23	0.46	500	[73900001,74400000]
1	74400001	24	0.48	500	[74400001,74900000]
1	78800001	14	0.28	1000	[78800001,79800000]
1	88700001	15	0.3	500	[88700001,89200000]
1	89200001	17	0.34	100	[89200001,89300000]
1	89300001	19	0.38	100	[89300001,89400000]
1	89400001	20	0.4	100	[89400001,89500000]
1	89500001	23	0.46	100	[89500001,89600000]
1	89600001	21	0.42	400	[89600001,90000000]
1	90000001	20	0.4	400	[90000001,90400000]
1	90400001	23	0.46	700	[90400001,91100000]
1	91100001	24	0.48	1600	[91100001,92700000]
1	92700001	16	0.32	200	[92700001,92900000]
1	92900001	14	0.28	1000	[92900001,93900000]
1	7400000	16	0.32	100	[7300001,7400000]
1	8400000	15	0.3	1000	[7400001,8400000]
1	8700000	16	0.32	300	[8400001,8700000]
1	9700000	14	0.28	1000	[8700001,9700000]
1	10500000	17	0.34	800	[9700001,10500000]
1	12800000	14	0.28	100	[12700001,12800000]
1	14200000	15	0.3	1400	[12800001,14200000]
1	14400000	16	0.32	200	[14200001,14400000]
1	16100000	14	0.28	300	[15800001,16100000]
1	16200000	15	0.3	100	[16100001,16200000]
1	16500000	14	0.28	300	[16200001,16500000]
1	17200000	15	0.3	700	[16500001,17200000]
1	17400000	17	0.34	200	[17200001,17400000]
1	18700000	15	0.3	1300	[17400001,18700000]
1	19700000	16	0.32	1000	[18700001,19700000]
1	19900000	15	0.3	200	[19700001,19900000]
1	23800000	14	0.28	100	[23700001,23800000]
1	26700000	15	0.3	100	[26600001,26700000]
1	30200000	14	0.28	1100	[29100001,30200000]
1	30300000	15	0.3	100	[30200001,30300000]
1	41600000	15	0.3	500	[41100001,41600000]
1	41900000	16	0.32	300	[41600001,41900000]
1	45900000	15	0.3	200	[45700001,45900000]
1	46200000	17	0.34	300	[45900001,46200000]
1	60400000	14	0.28	400	[60000001,60400000]
1	65500000	14	0.28	700	[64800001,65500000]
1	68700000	14	0.28	100	[68600001,68700000]
1	69100000	16	0.32	400	[68700001,69100000]
1	70800000	21	0.42	1000	[69800001,70800000]
1	72400000	24	0.48	1600	[70800001,72400000]
1	73900000	25	0.5	1500	[72400001,73900000]
1	74400000	23	0.46	500	[73900001,74400000]
1	74900000	24	0.48	500	[74400001,74900000]
1	79800000	14	0.28	1000	[78800001,79800000]
1	89200000	15	0.3	500	[88700001,89200000]
1	89300000	17	0.34	100	[89200001,89300000]
1	89400000	19	0.38	100	[89300001,89400000]
1	89500000	20	0.4	100	[89400001,89500000]
1	89600000	23	0.46	100	[89500001,89600000]
1	90000000	21	0.42	400	[89600001,90000000]
1	90400000	20	0.4	400	[90000001,90400000]
1	91100000	23	0.46	700	[90400001,91100000]
1	92700000	24	0.48	1600	[91100001,92700000]
1	92900000	16	0.32	200	[92700001,92900000]
1	93900000	14	0.28	1000	[92900001,93900000]
