CHR	POS	COUNT	FREQUENCY	Length_kb	Hotspot_interval
1	5300001	19	0.38	200	[5300001,5500000]
1	5500001	21	0.42	100	[5500001,5600000]
1	5600001	18	0.36	300	[5600001,5900000]
1	5900001	17	0.34	200	[5900001,6100000]
1	6600001	17	0.34	400	[6600001,7000000]
1	7000001	27	0.54	200	[7000001,7200000]
1	7200001	26	0.52	600	[7200001,7800000]
1	7800001	27	0.54	1000	[7800001,8800000]
1	8800001	25	0.5	400	[8800001,9200000]
1	9200001	24	0.48	1600	[9200001,10800000]
1	10800001	25	0.5	500	[10800001,11300000]
1	11300001	22	0.44	200	[11300001,11500000]
1	11500001	19	0.38	1000	[11500001,12500000]
1	12500001	20	0.4	300	[12500001,12800000]
1	12800001	19	0.38	400	[12800001,13200000]
1	13200001	22	0.44	400	[13200001,13600000]
1	13600001	21	0.42	200	[13600001,13800000]
1	18900001	16	0.32	600	[18900001,19500000]
1	19500001	17	0.34	400	[19500001,19900000]
1	19900001	16	0.32	200	[19900001,20100000]
1	24400001	18	0.36	300	[24400001,24700000]
1	24700001	19	0.38	1500	[24700001,26200000]
1	26200001	17	0.34	900	[26200001,27100000]
1	34800001	16	0.32	200	[34800001,35000000]
1	35000001	19	0.38	200	[35000001,35200000]
1	35200001	20	0.4	200	[35200001,35400000]
1	35400001	21	0.42	200	[35400001,35600000]
1	35600001	25	0.5	200	[35600001,35800000]
1	35800001	23	0.46	300	[35800001,36100000]
1	36100001	25	0.5	100	[36100001,36200000]
1	36200001	24	0.48	1200	[36200001,37400000]
1	37400001	23	0.46	600	[37400001,38000000]
1	38000001	25	0.5	200	[38000001,38200000]
1	38200001	22	0.44	1000	[38200001,39200000]
1	39200001	23	0.46	100	[39200001,39300000]
1	39700001	16	0.32	200	[39700001,39900000]
1	39900001	18	0.36	100	[39900001,40000000]
1	40000001	17	0.34	200	[40000001,40200000]
1	40200001	16	0.32	1200	[40200001,41400000]
1	46500001	16	0.32	100	[46500001,46600000]
1	52100001	17	0.34	300	[52100001,52400000]
1	52400001	18	0.36	1300	[52400001,53700000]
1	53700001	17	0.34	900	[53700001,54600000]
1	54600001	19	0.38	200	[54600001,54800000]
1	54800001	16	0.32	100	[54800001,54900000]
1	54900001	17	0.34	500	[54900001,55400000]
1	55400001	16	0.32	300	[55400001,55700000]
1	63500001	16	0.32	500	[63500001,64000000]
1	64600001	16	0.32	100	[64600001,64700000]
1	64700001	17	0.34	300	[64700001,65000000]
1	65000001	16	0.32	1700	[65000001,66700000]
1	66700001	17	0.34	200	[66700001,66900000]
1	77800001	16	0.32	1300	[77800001,79100000]
1	79100001	17	0.34	100	[79100001,79200000]
1	79400001	18	0.36	2200	[79400001,81600000]
1	81600001	17	0.34	200	[81600001,81800000]
1	81800001	16	0.32	1000	[81800001,82800000]
1	82800001	18	0.36	100	[82800001,82900000]
1	82900001	17	0.34	300	[82900001,83200000]
1	5500000	19	0.38	200	[5300001,5500000]
1	5600000	21	0.42	100	[5500001,5600000]
1	5900000	18	0.36	300	[5600001,5900000]
1	6100000	17	0.34	200	[5900001,6100000]
1	7000000	17	0.34	400	[6600001,7000000]
1	7200000	27	0.54	200	[7000001,7200000]
1	7800000	26	0.52	600	[7200001,7800000]
1	8800000	27	0.54	1000	[7800001,8800000]
1	9200000	25	0.5	400	[8800001,9200000]
1	10800000	24	0.48	1600	[9200001,10800000]
1	11300000	25	0.5	500	[10800001,11300000]
1	11500000	22	0.44	200	[11300001,11500000]
1	12500000	19	0.38	1000	[11500001,12500000]
1	12800000	20	0.4	300	[12500001,12800000]
1	13200000	19	0.38	400	[12800001,13200000]
1	13600000	22	0.44	400	[13200001,13600000]
1	13800000	21	0.42	200	[13600001,13800000]
1	19500000	16	0.32	600	[18900001,19500000]
1	19900000	17	0.34	400	[19500001,19900000]
1	20100000	16	0.32	200	[19900001,20100000]
1	24700000	18	0.36	300	[24400001,24700000]
1	26200000	19	0.38	1500	[24700001,26200000]
1	27100000	17	0.34	900	[26200001,27100000]
1	35000000	16	0.32	200	[34800001,35000000]
1	35200000	19	0.38	200	[35000001,35200000]
1	35400000	20	0.4	200	[35200001,35400000]
1	35600000	21	0.42	200	[35400001,35600000]
1	35800000	25	0.5	200	[35600001,35800000]
1	36100000	23	0.46	300	[35800001,36100000]
1	36200000	25	0.5	100	[36100001,36200000]
1	37400000	24	0.48	1200	[36200001,37400000]
1	38000000	23	0.46	600	[37400001,38000000]
1	38200000	25	0.5	200	[38000001,38200000]
1	39200000	22	0.44	1000	[38200001,39200000]
1	39300000	23	0.46	100	[39200001,39300000]
1	39900000	16	0.32	200	[39700001,39900000]
1	40000000	18	0.36	100	[39900001,40000000]
1	40200000	17	0.34	200	[40000001,40200000]
1	41400000	16	0.32	1200	[40200001,41400000]
1	46600000	16	0.32	100	[46500001,46600000]
1	52400000	17	0.34	300	[52100001,52400000]
1	53700000	18	0.36	1300	[52400001,53700000]
1	54600000	17	0.34	900	[53700001,54600000]
1	54800000	19	0.38	200	[54600001,54800000]
1	54900000	16	0.32	100	[54800001,54900000]
1	55400000	17	0.34	500	[54900001,55400000]
1	55700000	16	0.32	300	[55400001,55700000]
1	64000000	16	0.32	500	[63500001,64000000]
1	64700000	16	0.32	100	[64600001,64700000]
1	65000000	17	0.34	300	[64700001,65000000]
1	66700000	16	0.32	1700	[65000001,66700000]
1	66900000	17	0.34	200	[66700001,66900000]
1	79100000	16	0.32	1300	[77800001,79100000]
1	79200000	17	0.34	100	[79100001,79200000]
1	81600000	18	0.36	2200	[79400001,81600000]
1	81800000	17	0.34	200	[81600001,81800000]
1	82800000	16	0.32	1000	[81800001,82800000]
1	82900000	18	0.36	100	[82800001,82900000]
1	83200000	17	0.34	300	[82900001,83200000]
