CHR	POS	COUNT	FREQUENCY	Length_kb	Hotspot_interval
1	5400001	24	0.48	400	[5400001,5800000]
1	5800001	20	0.4	200	[5800001,6000000]
1	6000001	22	0.44	1800	[6000001,7800000]
1	7800001	26	0.52	400	[7800001,8200000]
1	8200001	25	0.5	400	[8200001,8600000]
1	8600001	27	0.54	100	[8600001,8700000]
1	8700001	26	0.52	800	[8700001,9500000]
1	9500001	27	0.54	400	[9500001,9900000]
1	9900001	25	0.5	300	[9900001,10200000]
1	11100001	23	0.46	1000	[11100001,12100000]
1	12100001	24	0.48	100	[12100001,12200000]
1	12200001	25	0.5	300	[12200001,12500000]
1	12500001	24	0.48	800	[12500001,13300000]
1	13300001	23	0.46	700	[13300001,14000000]
1	14000001	22	0.44	400	[14000001,14400000]
1	14400001	21	0.42	100	[14400001,14500000]
1	14500001	20	0.4	600	[14500001,15100000]
1	19400001	22	0.44	800	[19400001,20200000]
1	20200001	23	0.46	100	[20200001,20300000]
1	20300001	24	0.48	600	[20300001,20900000]
1	20900001	23	0.46	1100	[20900001,22000000]
1	22000001	22	0.44	500	[22000001,22500000]
1	22500001	27	0.54	1300	[22500001,23800000]
1	23800001	20	0.4	200	[23800001,24000000]
1	24000001	21	0.42	500	[24000001,24500000]
1	28700001	20	0.4	500	[28700001,29200000]
1	29200001	21	0.42	300	[29200001,29500000]
1	29600001	20	0.4	300	[29600001,29900000]
1	29900001	21	0.42	200	[29900001,30100000]
1	30100001	20	0.4	400	[30100001,30500000]
1	30700001	22	0.44	200	[30700001,30900000]
1	30900001	23	0.46	1300	[30900001,32200000]
1	32200001	28	0.56	1300	[32200001,33500000]
1	33500001	29	0.58	400	[33500001,33900000]
1	35900001	20	0.4	100	[35900001,36000000]
1	36000001	21	0.42	100	[36000001,36100000]
1	36100001	22	0.44	200	[36100001,36300000]
1	36300001	23	0.46	1000	[36300001,37300000]
1	37300001	24	0.48	700	[37300001,38000000]
1	38000001	22	0.44	1100	[38000001,39100000]
1	39100001	21	0.42	500	[39100001,39600000]
1	40400001	21	0.42	200	[40400001,40600000]
1	72800001	22	0.44	600	[72800001,73400000]
1	73400001	21	0.42	1200	[73400001,74600000]
1	74600001	20	0.4	200	[74600001,74800000]
1	5800000	24	0.48	400	[5400001,5800000]
1	6000000	20	0.4	200	[5800001,6000000]
1	7800000	22	0.44	1800	[6000001,7800000]
1	8200000	26	0.52	400	[7800001,8200000]
1	8600000	25	0.5	400	[8200001,8600000]
1	8700000	27	0.54	100	[8600001,8700000]
1	9500000	26	0.52	800	[8700001,9500000]
1	9900000	27	0.54	400	[9500001,9900000]
1	10200000	25	0.5	300	[9900001,10200000]
1	12100000	23	0.46	1000	[11100001,12100000]
1	12200000	24	0.48	100	[12100001,12200000]
1	12500000	25	0.5	300	[12200001,12500000]
1	13300000	24	0.48	800	[12500001,13300000]
1	14000000	23	0.46	700	[13300001,14000000]
1	14400000	22	0.44	400	[14000001,14400000]
1	14500000	21	0.42	100	[14400001,14500000]
1	15100000	20	0.4	600	[14500001,15100000]
1	20200000	22	0.44	800	[19400001,20200000]
1	20300000	23	0.46	100	[20200001,20300000]
1	20900000	24	0.48	600	[20300001,20900000]
1	22000000	23	0.46	1100	[20900001,22000000]
1	22500000	22	0.44	500	[22000001,22500000]
1	23800000	27	0.54	1300	[22500001,23800000]
1	24000000	20	0.4	200	[23800001,24000000]
1	24500000	21	0.42	500	[24000001,24500000]
1	29200000	20	0.4	500	[28700001,29200000]
1	29500000	21	0.42	300	[29200001,29500000]
1	29900000	20	0.4	300	[29600001,29900000]
1	30100000	21	0.42	200	[29900001,30100000]
1	30500000	20	0.4	400	[30100001,30500000]
1	30900000	22	0.44	200	[30700001,30900000]
1	32200000	23	0.46	1300	[30900001,32200000]
1	33500000	28	0.56	1300	[32200001,33500000]
1	33900000	29	0.58	400	[33500001,33900000]
1	36000000	20	0.4	100	[35900001,36000000]
1	36100000	21	0.42	100	[36000001,36100000]
1	36300000	22	0.44	200	[36100001,36300000]
1	37300000	23	0.46	1000	[36300001,37300000]
1	38000000	24	0.48	700	[37300001,38000000]
1	39100000	22	0.44	1100	[38000001,39100000]
1	39600000	21	0.42	500	[39100001,39600000]
1	40600000	21	0.42	200	[40400001,40600000]
1	73400000	22	0.44	600	[72800001,73400000]
1	74600000	21	0.42	1200	[73400001,74600000]
1	74800000	20	0.4	200	[74600001,74800000]
