#IID	F_ROH	ROH_length_kB	KBAVG
37781	0.15015	13875.7	1541.74
37782	0.27778	25671.2	1974.71
37783	0.23309	21541.1	1958.28
37784	0.25576	23635.8	2626.2
37785	0.25233	23319.2	4663.85
37786	0.15120	13973.6	1552.63
37787	0.21431	19805.2	2475.65
37788	0.21379	19757.2	1796.11
37789	0.33759	31198.5	1949.91
37790	0.23995	22175.4	2217.54
37791	0.20667	19099.7	1736.34
37792	0.28322	26174	2379.45
37793	0.17420	16098.5	1788.72
37794	0.19116	17666.3	2208.29
37795	0.20765	19189.7	2132.18
37796	0.33800	31236.1	2603.01
37797	0.24151	22319.1	2029.01
37798	0.18058	16687.9	1668.79
37799	0.32215	29771.3	3721.41
37800	0.65077	60140.6	8591.52
37801	0.40016	36981.2	2311.32
37802	0.18917	17482	2497.43
37803	0.34679	32048.8	5341.47
37804	0.23547	21760.8	2417.87
37805	0.22739	21014.1	3002.01
37806	0.26219	24230.7	1730.76
37807	0.21703	20056.7	1823.34
37808	0.29483	27246.3	2095.87
37809	0.20643	19077.4	2119.71
37810	0.11719	10830.5	1805.09
37811	0.30455	28145.2	2345.43
37812	0.25376	23451.6	2131.97
37813	0.22115	20437.5	1857.96
37814	0.20997	19404.7	1764.06
37815	0.30466	28155	2011.07
37816	0.18714	17294.3	1729.43
37817	0.31082	28724.4	2209.57
37818	0.21427	19801.8	2200.2
37819	0.18867	17436.3	2490.9
37820	0.23036	21289	1774.08
37821	0.29061	26856.8	1918.34
37822	0.27870	25756.2	1839.73
37823	0.20751	19177.3	1743.39
37824	0.29848	27583.6	2758.36
37825	0.18552	17145.1	1905.01
37826	0.18123	16748.3	1674.83
37827	0.21460	19832.6	1802.96
37828	0.17966	16603.3	1844.81
37829	0.15157	14007.1	1750.89
37830	0.21928	20265.1	2251.67
37831	0.10581	9778.74	1396.96
37832	0.22906	21168.6	2116.86
37833	0.24561	22697.9	1745.99
37834	0.18391	16996	1699.6
37835	0.18239	16855.5	2106.94
37836	0.26786	24754.5	1904.19
37837	0.20865	19282.8	1928.28
37838	0.23581	21792.5	1981.14
37839	0.16054	14836.1	2119.45
37840	0.17641	16302.8	2328.97
37841	0.23104	21351.3	2668.91
37842	0.11012	10176.4	2544.1
37843	0.17177	15874.5	1763.83
37844	0.30303	28004.1	2545.82
37845	0.24342	22495.8	2249.58
37846	0.25011	23113.5	2311.35
37847	0.28826	26639.9	2421.81
37848	0.11683	10796.5	1799.41
37849	0.20868	19285.6	1928.56
37850	0.12245	11315.8	1616.54
37851	0.22700	20978.1	1907.1
37852	0.13167	12168.5	2028.09
37853	0.30486	28173.9	2561.27
37854	0.33207	30688.5	2045.9
37855	0.34398	31789.2	2119.28
37856	0.14743	13624.8	2270.79
37857	0.22300	20608.6	1873.5
37858	0.16228	14997	2142.43
37859	0.30602	28280.4	2356.7
37860	0.25615	23672.3	1820.95
37861	0.19064	17617.8	1957.53
37862	0.30281	27984.5	2798.45
37863	0.14450	13353.8	1907.68
37864	0.22990	21245.9	2360.66
37865	0.23694	21896.8	1990.62
37866	0.35550	32853.1	2986.64
37867	0.17099	15802.2	1755.8
37868	0.38176	35280.1	3920.01
37869	0.23389	21614.5	2701.81
37870	0.19548	18064.9	1642.26
37871	0.25359	23435.3	1952.94
37872	0.31747	29339	2256.84
37873	0.16300	15063.4	2151.91
37874	0.08550	7901.37	1975.34
37875	0.13601	12569.6	1795.66
37876	0.34910	32262.5	2688.54
37877	0.13025	12037.1	2407.42
37878	0.15076	13932.9	2786.57
37879	0.31115	28755.3	2875.53
37880	0.29548	27306.4	3034.04
37881	0.08903	8227.74	1645.55
37882	0.27329	25256.1	2296.01
37883	0.11506	10632.9	1772.15
37884	0.27717	25614.5	2561.45
37885	0.17555	16223.1	1622.31
37886	0.11123	10279.7	1468.53
37887	0.24647	22777.3	2277.73
37888	0.29101	26894.1	2689.41
37889	0.16385	15142.5	1892.81
37890	0.32139	29701.7	2121.55
37891	0.25745	23792.2	2162.93
37892	0.22796	21066.5	2106.65
37893	0.22074	20400.1	2550.02
37894	0.19280	17817.3	1781.73
37895	0.18356	16963.9	2120.48
37896	0.38374	35463.5	2086.09
37897	0.37544	34696	4956.58
37898	0.23085	21334	2133.4
37899	0.25644	23699	1823
37900	0.25706	23756.6	2639.62
37901	0.17680	16339.1	1815.46
37902	0.21001	19408.3	2426.04
37903	0.18299	16911.2	1691.12
37904	0.17689	16347.1	2043.39
37905	0.30830	28491.6	2191.66
37906	0.19775	18275.5	2030.61
37907	0.27086	25031.8	2781.31
37908	0.32814	30325.3	2756.85
37909	0.15188	14035.6	1754.44
37910	0.32015	29586.6	2275.89
37911	0.21142	19538	2170.89
37912	0.19649	18158.4	1815.84
37913	0.33464	30925.5	2577.13
37914	0.25348	23424.9	1801.92
37915	0.16048	14831.1	2118.73
37916	0.13652	12616.2	1802.32
37917	0.23719	21919.8	2435.53
37918	0.27707	25605	2133.75
37919	0.21549	19914.1	2212.68
37920	0.24488	22630.8	1885.9
37921	0.23105	21352.8	1779.4
37922	0.16305	15068	2511.33
37923	0.25244	23329.5	2592.16
37924	0.17980	16616.6	1846.29
37925	0.31041	28686.2	3187.35
37926	0.21896	20235	1839.54
37927	0.23529	21744.6	2718.08
37928	0.17788	16438.4	1826.49
37929	0.08667	8009.25	1601.85
37930	0.30474	28162.8	2560.26
37931	0.17567	16234.9	2029.36
37932	0.28136	26001.7	2166.8
37933	0.25208	23296.4	2117.85
37934	0.22466	20762.3	1730.19
37935	0.16928	15644	2234.86
37936	0.21899	20237.6	2248.63
37937	0.16750	15479.9	1719.99
37938	0.21874	20215.2	2246.13
37939	0.24274	22432.6	2492.51
37940	0.13091	12097.9	1728.27
37941	0.16918	15635.2	1954.4
37942	0.24612	22744.9	2067.72
37943	0.22286	20595.3	2059.53
37944	0.22376	20679.2	2297.69
37945	0.17639	16300.7	2037.58
