#IID	F_ROH	ROH_length_kB	KBAVG
37781	0.21566	19940.1	1994.01
37782	0.22424	20733.5	2073.35
37783	0.35110	32462.5	1909.56
37784	0.29273	27065.6	1933.26
37785	0.21182	19585.4	1958.54
37786	0.37289	34477.7	2154.85
37787	0.29183	26982.6	2998.07
37788	0.19014	17580.7	1598.25
37789	0.33759	31213.4	2601.12
37790	0.36120	33396.4	1964.49
37791	0.26179	24204.8	3025.6
37792	0.30910	28580	2041.43
37793	0.26861	24835.4	1910.41
37794	0.34223	31642.7	2260.19
37795	0.22683	20972.8	2330.31
37796	0.24312	22478.6	1873.22
37797	0.32563	30108.2	2509.02
37798	0.32221	29791.9	2291.69
37799	0.22056	20393.3	1699.44
37800	0.36050	33332.4	2564.03
37801	0.36447	33698.8	2592.22
37802	0.40467	37415.6	2338.47
37803	0.26414	24422.5	2220.23
37804	0.24945	23064.4	1922.03
37805	0.28899	26720.6	2055.43
37806	0.33623	31087.9	2590.66
37807	0.33415	30895.8	2059.72
37808	0.30349	28061.2	1650.66
37809	0.27924	25818.5	3688.35
37810	0.29834	27584.7	2758.47
37811	0.26301	24317.8	1736.98
37812	0.19148	17704.7	1967.19
37813	0.17890	16540.8	1654.08
37814	0.23631	21849.1	2427.68
37815	0.26374	24385.1	2438.51
37816	0.43035	39790.5	3617.32
37817	0.37607	34771.6	2318.11
37818	0.36369	33626.9	2802.24
37819	0.26162	24189.9	2418.99
37820	0.18609	17206.3	2867.72
37821	0.37515	34686.4	1927.02
37822	0.19479	18010.6	1801.06
37823	0.39555	36572.4	2438.16
37824	0.33386	30868.6	2572.38
37825	0.28657	26496.5	2038.19
37826	0.23355	21594.2	1799.52
37827	0.24307	22474.6	2043.14
37828	0.30592	28285.7	2571.43
37829	0.22048	20386	1853.27
37830	0.19632	18151.5	1815.15
37831	0.26369	24381.1	2438.11
37832	0.20332	18799.4	1709.04
37833	0.22098	20431.9	2270.21
37834	0.34417	31821.8	2272.98
37835	0.20005	18496.3	2312.04
37836	0.38943	36006.6	2250.41
37837	0.32485	30035.7	1766.81
37838	0.26206	24230.2	2019.19
37839	0.38154	35277.4	2519.82
37840	0.22599	20895.3	1899.57
37841	0.24711	22848.1	2538.67
37842	0.29809	27561.5	2296.79
37843	0.20026	18516.3	2314.53
37844	0.25836	23888.1	2388.81
37845	0.31884	29480.5	2105.75
37846	0.28783	26612.8	1774.18
37847	0.27312	25252.6	1942.51
37848	0.25334	23424	2928
37849	0.24462	22617.4	2056.13
37850	0.30129	27857.2	2321.43
37851	0.38306	35417.5	2951.46
37852	0.40291	37252.8	3386.62
37853	0.34659	32046.3	2136.42
37854	0.33946	31387	2241.93
37855	0.27069	25027.7	2780.86
37856	0.31037	28697.2	2207.48
37857	0.18958	17528.5	1752.85
37858	0.21242	19640.8	2182.31
37859	0.24094	22277.4	2227.74
37860	0.20041	18530.1	2647.15
37861	0.23855	22056.4	2005.13
37862	0.44512	41155.9	2572.24
37863	0.31170	28820.3	2216.94
37864	0.22860	21136.9	2113.69
37865	0.21787	20144.7	2518.09
37866	0.29601	27369.1	1824.61
37867	0.16003	14796.8	1849.59
37868	0.24416	22575.4	2257.54
37869	0.28513	26363.5	2396.68
37870	0.17160	15866	2266.57
37871	0.19106	17665.1	1766.51
37872	0.26748	24731.3	2060.94
37873	0.21691	20055.6	2506.94
37874	0.23765	21973.3	1997.57
37875	0.14833	13714.9	1959.27
37876	0.27511	25436.6	2543.66
37877	0.31370	29004.6	3222.73
37878	0.20951	19371.6	2767.38
37879	0.38834	35905.9	2564.71
37880	0.30418	28124.6	2163.43
37881	0.25366	23453.3	1954.44
37882	0.17052	15766.3	1970.79
37883	0.25283	23376.6	1948.05
37884	0.19880	18381.5	1838.15
37885	0.22635	20928.5	2092.85
37886	0.36329	33590.2	2399.3
37887	0.19615	18136.3	2267.04
37888	0.17278	15975.4	1996.93
37889	0.22900	21173.2	2117.32
37890	0.28147	26024.5	2602.45
37891	0.28564	26410.8	2400.98
37892	0.16515	15270.2	2181.46
37893	0.26929	24898.3	1915.26
37894	0.19428	17963.6	1796.36
37895	0.27514	25439.5	2119.96
37896	0.37053	34259.5	2854.96
37897	0.29731	27489.2	1963.51
37898	0.21839	20192.1	2524.01
37899	0.33183	30681.3	2360.1
37900	0.19825	18330.5	2036.72
37901	0.50679	46857.9	3904.82
37902	0.22321	20637.8	2063.78
37903	0.41731	38584.3	2572.28
37904	0.21471	19852.2	1985.22
37905	0.18530	17133	1713.3
37906	0.42546	39338.1	3026.01
37907	0.30470	28172.4	2012.31
37908	0.12101	11188.3	2237.67
37909	0.24241	22413.1	2241.31
37910	0.23441	21673.5	1970.32
37911	0.38593	35683.5	2378.9
37912	0.21657	20023.8	1668.65
37913	0.26767	24748.8	2062.4
37914	0.28761	26593	3324.13
37915	0.43569	40284	4028.4
37916	0.21446	19829.3	2478.67
37917	0.20690	19130.3	1739.12
37918	0.24511	22662.6	2060.24
37919	0.35561	32880.1	2529.24
37920	0.30608	28300.7	2572.79
37921	0.28521	26370.2	1883.59
37922	0.22602	20898.3	2089.83
37923	0.36725	33955.8	4850.83
37924	0.16999	15717.4	1964.67
37925	0.31231	28876.5	2221.27
37926	0.27637	25553	2129.42
37927	0.34630	32018.8	2462.98
37928	0.17909	16559	1655.9
37929	0.35981	33268.6	2217.91
37930	0.19294	17839.1	1982.12
37931	0.37061	34267.1	2447.65
37932	0.24468	22623	2262.3
37933	0.19712	18226	1518.84
37934	0.18028	16669	1852.11
37935	0.31843	29442	2264.77
37936	0.39680	36688.7	2158.16
