#IID	F_ROH	ROH_length_kB	KBAVG
34426	0.21547	19918	2213.12
34427	0.20644	19083	1908.3
34428	0.20057	18540.9	1685.54
34429	0.20527	18975	1897.5
34430	0.18947	17514.9	1751.49
34431	0.32109	29682.1	2968.21
34432	0.22734	21015.1	2101.51
34433	0.20869	19291.4	1929.14
34434	0.24136	22311.7	2028.34
34435	0.08583	7934.44	1983.61
34436	0.13391	12378.4	1547.3
34437	0.23060	21316.6	2368.52
34438	0.13020	12035.7	1719.39
34439	0.17612	16280.4	1808.94
34440	0.24636	22773.8	2530.43
34441	0.22422	20727	2303
34442	0.15538	14363.8	1795.48
34443	0.09453	8738.32	1747.66
34444	0.13054	12066.8	2011.14
34445	0.19143	17695.8	2211.97
34446	0.13199	12201.4	1743.06
34447	0.18723	17307.6	2472.51
34448	0.18580	17175.8	2453.68
34449	0.22576	20869.3	1739.11
34450	0.24414	22568.2	1880.68
34451	0.11717	10831.5	2166.3
34452	0.22297	20611.7	2944.53
34453	0.26669	24653	2739.22
34454	0.24897	23014.7	1917.9
34455	0.22220	20539.9	2282.21
34456	0.17735	16394.5	1821.61
34457	0.26857	24827	2257
34458	0.22521	20818.5	1892.59
34459	0.28919	26733.2	1909.52
34460	0.20285	18751.6	2083.51
34461	0.19392	17926.3	2240.79
34462	0.20393	18851.1	2094.57
34463	0.20036	18521.5	2057.94
34464	0.12400	11463	1637.57
34465	0.31078	28728.3	2872.83
34466	0.05781	5343.87	1781.29
34467	0.13242	12241.2	1748.75
34468	0.07886	7290.17	2430.06
34469	0.26164	24185.8	3455.12
34470	0.26801	24775.2	2477.52
34471	0.32118	29690	2699.09
34472	0.25702	23758.9	2969.86
34473	0.20432	18887.8	2360.98
34474	0.12774	11807.9	1475.98
34475	0.29994	27726.9	2520.63
34476	0.41787	38628	2414.25
34477	0.18880	17453.2	1939.25
34478	0.23156	21405.3	3057.91
34479	0.21967	20306.2	2030.62
34480	0.21543	19914.1	2212.68
34481	0.21346	19732.6	1644.38
34482	0.15577	14399.7	1599.97
34483	0.16406	15165.7	1516.57
34484	0.12890	11915.5	1702.22
34485	0.06340	5860.34	1953.45
34486	0.14282	13201.9	1650.24
34487	0.13524	12501.7	2083.62
34488	0.19019	17581	2930.17
34489	0.12696	11736.4	1956.07
34490	0.33724	31174.7	2398.06
34491	0.23584	21801.1	2725.14
34492	0.18438	17044	1893.78
34493	0.12176	11255.6	1875.93
34494	0.19366	17901.8	2557.4
34495	0.24253	22420	2242
34496	0.13533	12509.8	1563.72
34497	0.21543	19914.9	2212.76
34498	0.21305	19694	2188.23
34499	0.14549	13449.6	4483.19
34500	0.24402	22556.9	2255.69
34501	0.12965	11984.9	1997.48
34502	0.17172	15874.1	1763.79
34503	0.08041	7432.87	1486.57
34504	0.22596	20888.1	2320.9
34505	0.24718	22849.8	1757.68
34506	0.26413	24416.2	2219.65
34507	0.14658	13549.6	1935.65
34508	0.33910	31346.5	2239.04
34509	0.16570	15317.4	2188.2
34510	0.24848	22969.5	2552.17
34511	0.24704	22836.1	2854.52
34512	0.18932	17500.6	2916.76
34513	0.25954	23991.9	2665.76
34514	0.20740	19172.5	2396.57
34515	0.10257	9481.61	1580.27
34516	0.16531	15280.9	1910.12
34517	0.18651	17241.4	1915.71
34518	0.31103	28752	3194.67
34519	0.12090	11176.3	1397.03
34520	0.24380	22536.7	2817.09
34521	0.23636	21849	3121.29
34522	0.12173	11253	1875.51
34523	0.20180	18654.4	3109.07
34524	0.27556	25472.9	2547.29
34525	0.30801	28472.3	2847.23
34526	0.14172	13100.3	1637.54
34527	0.77731	71854.5	11975.7
34528	0.23852	22049.1	2449.9
34529	0.15803	14608.6	1460.86
34530	0.20542	18989.5	2109.95
34531	0.23642	21854.6	2185.46
34532	0.25988	24023.5	2402.35
34533	0.19271	17813.8	2226.73
34534	0.26386	24391.1	2217.38
34535	0.19924	18417.9	2631.13
34536	0.37717	34865.9	4980.85
34537	0.25059	23164.8	1781.91
34538	0.18608	17201.4	1720.14
34539	0.21992	20329.5	3388.25
34540	0.13380	12368.7	1546.09
34541	0.20826	19251.5	1925.15
34542	0.18418	17025.7	1891.75
34543	0.15614	14433.7	1804.22
34544	0.24278	22442.6	1603.05
34545	0.24556	22699.4	2063.58
34546	0.18869	17442.3	2180.28
34547	0.16602	15347.2	1705.24
34548	0.16480	15234	1904.25
34549	0.24460	22610.5	3230.07
34550	0.24960	23073.6	2563.73
34551	0.29471	27242.8	2476.62
34552	0.17084	15792.7	1974.08
34553	0.14379	13292.1	1898.88
34554	0.16599	15344.1	2192.01
34555	0.19272	17815.2	1781.52
34556	0.15176	14029.1	2004.15
34557	0.32084	29659	3295.44
34558	0.25045	23151.9	1929.33
34559	0.25381	23462.4	1804.8
34560	0.15910	14707	1634.11
34561	0.12779	11813	1687.57
