#IID	F_ROH	ROH_length_kB	KBAVG
34426	0.14414	13323.9	1665.49
34427	0.26046	24076.5	2188.77
34428	0.28006	25888.2	1991.4
34429	0.09951	9198.58	1533.1
34430	0.20917	19335.5	1933.55
34431	0.14782	13663.8	1707.97
34432	0.26383	24387.7	1741.98
34433	0.18180	16805.6	1867.28
34434	0.43362	40083.4	5010.42
34435	0.19501	18026.3	2002.92
34436	0.17920	16565.2	1840.57
34437	0.25135	23234.6	2112.24
34438	0.19294	17835	2229.38
34439	0.24323	22483.7	2498.18
34440	0.26891	24857.8	2761.97
34441	0.26094	24121.1	2192.83
34442	0.36086	33357.3	2565.95
34443	0.12133	11216	1602.28
34444	0.21538	19909.6	2844.23
34445	0.20372	18831.5	2092.39
34446	0.26755	24731.6	2248.33
34447	0.20520	18968.1	2107.57
34448	0.29954	27689.4	2307.45
34449	0.25190	23285.3	2587.26
34450	0.22689	20973.1	1906.65
34451	0.14295	13214.4	1887.77
34452	0.32187	29753.3	2704.85
34453	0.25787	23837.5	2383.75
34454	0.24604	22743.2	2842.9
34455	0.21705	20063.7	1823.97
34456	0.26660	24644.3	1895.71
34457	0.14772	13655.4	1706.93
34458	0.19165	17715.4	1968.38
34459	0.27628	25539.1	2321.74
34460	0.20263	18731.2	1873.12
34461	0.25962	23998.5	1999.87
34462	0.26995	24953.9	2268.54
34463	0.23091	21344.9	2668.11
34464	0.14340	13256	1657
34465	0.16112	14893.2	1861.65
34466	0.24060	22240.2	2780.03
34467	0.46171	42679.8	5334.98
34468	0.21495	19869.2	2207.68
34469	0.24460	22610.4	2055.49
34470	0.14912	13784.3	1531.59
34471	0.18166	16792.5	1865.83
34472	0.15164	14017.6	1752.2
34473	0.16767	15498.9	1937.36
34474	0.29254	27042.1	3380.26
34475	0.20500	18949.4	1894.94
34476	0.10033	9274.09	2318.52
34477	0.22347	20656.8	1877.89
34478	0.24040	22222.6	2222.26
34479	0.24832	22954.3	3279.19
34480	0.21527	19899.6	1658.3
34481	0.15708	14519.9	1613.32
34482	0.31677	29281.9	2252.46
34483	0.15784	14590.4	2084.35
34484	0.15924	14719.6	1839.95
34485	0.40764	37681.8	2898.6
34486	0.31272	28907.5	2627.96
34487	0.18332	16946	1540.54
34488	0.12010	11101.5	2220.3
34489	0.18984	17548.8	1754.88
34490	0.13307	12300.4	1537.55
34491	0.27890	25780.8	2864.53
34492	0.20408	18864.6	3772.92
34493	0.25733	23787.2	3398.17
34494	0.37302	34481.5	3134.68
34495	0.23493	21716.4	2412.93
34496	0.15545	14369.4	1796.18
34497	0.19945	18436.8	2633.83
34498	0.25785	23835.5	2166.86
34499	0.22166	20489.5	2561.19
34500	0.18559	17155.2	1906.13
34501	0.26605	24593.3	2235.75
34502	0.16060	14845.9	2120.85
34503	0.20399	18856.2	1714.2
34504	0.21471	19847.3	1804.3
34505	0.26615	24602.5	2050.21
34506	0.13749	12709.4	1815.63
34507	0.29485	27255.6	2725.56
34508	0.33789	31234.4	2602.87
34509	0.25169	23265.8	2585.09
34510	0.27374	25304.3	2530.43
34511	0.19343	17880.3	2235.04
34512	0.13912	12860	1837.14
34513	0.14120	13052.6	2175.44
34514	0.18522	17121.2	2140.15
34515	0.16723	15458.8	1717.64
34516	0.14396	13307.1	1901.02
34517	0.12669	11711.4	1463.93
34518	0.14188	13115	2185.84
34519	0.13057	12069.3	2413.86
34520	0.22755	21034.7	2103.47
34521	0.09591	8865.68	1773.14
34522	0.04373	4042.31	2021.16
34523	0.13362	12351.3	1764.47
34524	0.25014	23122.7	2102.07
34525	0.30107	27830.2	2140.79
34526	0.28736	26562.8	2951.42
34527	0.13772	12730.3	2546.07
34528	0.18305	16920.7	2115.09
34529	0.14273	13193.3	2198.89
34530	0.34773	32143.3	2678.61
34531	0.19483	18009.4	2001.04
34532	0.25366	23448.3	2605.37
34533	0.16961	15678.4	1742.04
34534	0.25147	23245.9	2324.59
34535	0.23250	21492	3070.29
34536	0.19998	18485.7	2053.97
34537	0.27649	25558.6	1703.9
34538	0.23985	22170.9	1583.64
34539	0.33270	30754.5	1922.16
34540	0.14076	13012	2168.66
34541	0.04548	4203.74	1401.25
34542	0.17157	15860	1586
34543	0.13065	12077.2	1509.65
34544	0.12027	11117.2	1852.87
34545	0.15573	14395.6	1599.52
34546	0.31760	29358.5	2258.35
34547	0.30036	27764.6	2776.46
34548	0.11681	10797.6	1799.6
34549	0.12449	11507.9	1917.98
34550	0.28487	26332.8	2194.4
34551	0.16390	15151	2164.44
34552	0.22920	21187.2	3531.2
34553	0.12956	11976.3	1996.05
34554	0.16055	14840.8	1855.1
34555	0.18305	16920.8	1692.08
34556	0.21367	19751.5	1975.15
34557	0.16773	15504.9	1938.11
34558	0.25516	23586.4	2144.22
34559	0.33223	30710.7	6142.14
34560	0.31524	29140.3	3642.54
34561	0.17075	15784	2630.66
34562	0.16922	15642.1	2607.02
34563	0.28224	26089.6	2608.96
34564	0.15248	14094.6	2013.52
34565	0.19358	17893.8	2236.73
34566	0.17639	16304.8	2329.26
34567	0.32603	30137.8	2009.19
34568	0.26628	24614.9	3076.86
34569	0.10458	9667.64	1611.27
34570	0.30444	28142.3	3126.92
34571	0.41213	38096.2	3174.68
34572	0.26497	24493.6	2226.69
34573	0.20443	18897	2362.13
