Sim_name	Avg_He
sim_1_selection_model_s08_chr3	NA
sim_2_selection_model_s08_chr3	NA
sim_3_selection_model_s08_chr3	0.283828428665983
sim_4_selection_model_s08_chr3	NA
sim_5_selection_model_s08_chr3	0.392509587859815
sim_6_selection_model_s08_chr3	0.380838485964443
sim_7_selection_model_s08_chr3	0.1419090219
sim_8_selection_model_s08_chr3	0.448700241809524
sim_9_selection_model_s08_chr3	NA
sim_10_selection_model_s08_chr3	0.174275262066667
sim_11_selection_model_s08_chr3	NA
sim_12_selection_model_s08_chr3	0.469368140539683
sim_13_selection_model_s08_chr3	0.242106285
sim_14_selection_model_s08_chr3	NA
sim_15_selection_model_s08_chr3	0.1213063608
sim_16_selection_model_s08_chr3	0.432267931595656
sim_17_selection_model_s08_chr3	NA
sim_18_selection_model_s08_chr3	NA
sim_19_selection_model_s08_chr3	NA
sim_20_selection_model_s08_chr3	NA
