#IID	F_ROH	ROH_length_kB	KBAVG
34426	0.44293	40953.5	2925.25
34427	0.29463	27241.9	1945.85
34428	0.38958	36020.7	2118.86
34429	0.20925	19347.4	2149.72
34430	0.22663	20954.5	2328.28
34431	0.29996	27734.9	2311.25
34432	0.17112	15821.9	1757.99
34433	0.17433	16118.9	2014.86
34434	0.27713	25623.5	2562.35
34435	0.24811	22940.2	2294.02
34436	0.23337	21577.4	2697.18
34437	0.34818	32192.8	2146.18
34438	0.27040	25001.3	2500.13
34439	0.20450	18908.6	2363.57
34440	0.25585	23655.8	2150.53
34441	0.25213	23312	2119.28
34442	0.27903	25799.4	1984.57
34443	0.24513	22664.6	2060.42
34444	0.21878	20228.6	2889.8
34445	0.32312	29876.2	2134.02
34446	0.31905	29499.4	2681.76
34447	0.16529	15282.6	1910.32
34448	0.33105	30608.9	3060.89
34449	0.24248	22420.2	2491.14
34450	0.35866	33162.3	2763.53
34451	0.38702	35784.4	2556.03
34452	0.25866	23915.7	1708.26
34453	0.33576	31044.7	2388.05
34454	0.20822	19252.4	1925.24
34455	0.28964	26780.7	2678.07
34456	0.20493	18948.3	2368.54
34457	0.29523	27296.8	2274.73
34458	0.40614	37551.9	2503.46
34459	0.24111	22293	2026.63
34460	0.27641	25557.3	1965.95
34461	0.34781	32158.6	2473.74
34462	0.27157	25109.8	2510.98
34463	0.30814	28490.9	2374.24
34464	0.38270	35385.2	2948.77
34465	0.29732	27490.1	1832.67
34466	0.18074	16711.3	2088.91
34467	0.26976	24942.4	2078.54
34468	0.18904	17479.2	1942.14
34469	0.23312	21554.7	1959.52
34470	0.18780	17364.6	1929.4
34471	0.29327	27115.7	2465.06
34472	0.22269	20590.5	1715.88
34473	0.37247	34438.9	2295.93
34474	0.27995	25884	2353.09
34475	0.36191	33462.6	3042.06
34476	0.31052	28711.4	2392.61
34477	0.40074	37052.5	2646.61
34478	0.25846	23897.9	2655.32
34479	0.15114	13974.8	1552.76
34480	0.13023	12040.9	1505.11
34481	0.28030	25916.5	2591.65
34482	0.25881	23929.8	2658.87
34483	0.19008	17575	2196.88
34484	0.32173	29747.6	2124.83
34485	0.31454	29082.5	2643.86
34486	0.31171	28820.7	2401.72
34487	0.24118	22300.2	1592.87
34488	0.16225	15001.5	2143.07
34489	0.34587	31979.3	3197.93
34490	0.31686	29297.1	2253.63
34491	0.29310	27100.6	2084.66
34492	0.25392	23477.5	2347.75
34493	0.32965	30480	2177.14
34494	0.33878	31323.6	2409.51
34495	0.23720	21931.8	4386.36
34496	0.35411	32741.1	2728.43
34497	0.28379	26239.8	2018.44
34498	0.24829	22957	3279.57
34499	0.21422	19806.6	2200.73
34500	0.44459	41107	2740.47
34501	0.28106	25987	2362.45
34502	0.34656	32043.2	3204.32
34503	0.34284	31699.2	3522.14
34504	0.28707	26543.2	2654.32
34505	0.50336	46541.5	2585.64
34506	0.39131	36180.6	3015.05
34507	0.18800	17382.8	1580.25
34508	0.16266	15039.5	2506.59
34509	0.42234	39050	2297.06
34510	0.25377	23463.7	2346.37
34511	0.28486	26338.4	2633.84
34512	0.40463	37412.7	3117.72
34513	0.65690	60737.6	8676.8
34514	0.35445	32772.4	2979.31
34515	0.24016	22205.7	1850.47
34516	0.27775	25681.1	2140.09
34517	0.31074	28731	2210.08
34518	0.40048	37028.7	3366.24
34519	0.39262	36301.8	2592.99
34520	0.20647	19090.5	3818.1
34521	0.21340	19730.8	2466.35
34522	0.20965	19384.4	1938.44
34523	0.25744	23803.6	2163.97
34524	0.23167	21420.9	1785.07
34525	0.28382	26242.7	1874.48
34526	0.40457	37407	2671.93
34527	0.40055	37035.3	2848.87
34528	0.34091	31520.5	2865.5
34529	0.10274	9499.57	1583.26
34530	0.27305	25246.1	2103.84
34531	0.17260	15958.5	1773.16
34532	0.26601	24595.3	2049.61
34533	0.30064	27797.4	2779.74
34534	0.30378	28087.4	2340.62
34535	0.23675	21890	2189
34536	0.46880	43345.4	2408.08
34537	0.32211	29782.5	3722.82
34538	0.18092	16728	2389.71
34539	0.33908	31351.3	2239.38
34540	0.24798	22928.6	2292.86
34541	0.36499	33747.8	2249.85
34542	0.25017	23130.7	2313.07
34543	0.26755	24737.5	1902.88
34544	0.14505	13411.2	1915.89
34545	0.31006	28668	2205.23
34546	0.23818	22022.2	2202.22
34547	0.33738	31194.3	2079.62
34548	0.34359	31768.3	2888.03
34549	0.13908	12859.2	2143.2
34550	0.26364	24376.3	2708.48
34551	0.18692	17282.7	2468.96
34552	0.31626	29241.3	2658.3
34553	0.25880	23928.5	2175.32
34554	0.25182	23283.1	1791
34555	0.33467	30943.9	2813.08
34556	0.25770	23827.3	1832.87
34557	0.27738	25646.8	3663.83
34558	0.24443	22600.4	1738.49
34559	0.35621	32935.5	2352.53
34560	0.23699	21912.1	2434.68
34561	0.26411	24419.5	2219.95
34562	0.27707	25618.6	1970.66
34563	0.23933	22128.8	2212.88
34564	0.31265	28907.9	2064.85
34565	0.26461	24466	4077.66
34566	0.27678	25591.3	2132.61
34567	0.45646	42204.9	3517.07
34568	0.38221	35339.8	2718.45
34569	0.23578	21800.6	1816.72
34570	0.15634	14455	1606.11
34571	0.32101	29681.3	3710.16
34572	0.35045	32402.7	2945.7
34573	0.23310	21552.9	2394.77
34574	0.32207	29779	1985.27
34575	0.34435	31839.3	2274.24
34576	0.20602	19048.4	2116.49
34577	0.20156	18636.9	3727.38
34578	0.29528	27302.3	2482.03
34579	0.37102	34305.3	1905.85
34580	0.19671	18187.7	2598.24
34581	0.12793	11828.7	1478.58
34582	0.22019	20359.2	2035.92
34583	0.32423	29978.9	2725.35
34584	0.37454	34629.9	2885.83
34585	0.43859	40552.4	8110.47
34586	0.29144	26947.2	2072.86
