#IID	F_ROH	ROH_length_kB	KBAVG
34426	0.31947	29537.5	2685.23
34427	0.20887	19312.3	2414.03
34428	0.33266	30757.2	2050.48
34429	0.21790	20146.6	2878.08
34430	0.18014	16655.5	2379.35
34431	0.19823	18328.1	1832.81
34432	0.21486	19866	2838.01
34433	0.16506	15261.5	1695.72
34434	0.32433	29987.3	1999.15
34435	0.19936	18432.3	2048.03
34436	0.24210	22384	2487.11
34437	0.24500	22652.3	2516.92
34438	0.18320	16938.6	2117.33
34439	0.22827	21105.8	2110.58
34440	0.22015	20354.9	1850.45
34441	0.31961	29550.7	4221.53
34442	0.31424	29054.2	2641.29
34443	0.17940	16587.2	2369.61
34444	0.29636	27401	2283.42
34445	0.25100	23207.5	1933.96
34446	0.22834	21112.1	2111.21
34447	0.25069	23178.3	2317.83
34448	0.24958	23076	1923
34449	0.11655	10775.9	2155.18
34450	0.28714	26548.9	2654.89
34451	0.18132	16764.3	2394.9
34452	0.19547	18072.9	2008.1
34453	0.28475	26327.6	2193.97
34454	0.25944	23987.3	1998.94
34455	0.31457	29084.7	3635.59
34456	0.41756	38607.5	2969.81
34457	0.23583	21804.5	1982.23
34458	0.43384	40112.2	4011.22
34459	0.27886	25782.7	2148.56
34460	0.18481	17087.2	2135.9
34461	0.30559	28254.3	2354.52
34462	0.15070	13933.3	1741.66
34463	0.25401	23485.3	2135.02
34464	0.16770	15505.7	1722.86
34465	0.31156	28806.3	2400.52
34466	0.24656	22796.3	1899.69
34467	0.07723	7140.74	1785.19
34468	0.25657	23722.2	2372.22
34469	0.20340	18806.1	2089.56
34470	0.32280	29845.4	2295.8
34471	0.27377	25312.6	2812.52
34472	0.29620	27386.2	1825.75
34473	0.15885	14686.7	2937.34
34474	0.17417	16103.1	2300.44
34475	0.13245	12246.3	1530.79
34476	0.27452	25382.1	2115.17
34477	0.27097	25053.5	2505.35
34478	0.19414	17950	1994.45
34479	0.24312	22478.7	3211.24
34480	0.27634	25549.7	1965.36
34481	0.37349	34532.4	2877.7
34482	0.26874	24847.8	2258.89
34483	0.30356	28066.4	3118.48
34484	0.18716	17304.5	2472.07
34485	0.27430	25361.2	2113.43
34486	0.27209	25157.2	1935.17
34487	0.25245	23341.2	2917.65
34488	0.27687	25599.5	2327.23
34489	0.27282	25224.6	2102.05
34490	0.18917	17490.2	2498.6
34491	0.07094	6559.14	1639.78
34492	0.22788	21069.7	2341.07
34493	0.20456	18913.1	2101.45
34494	0.27289	25230.7	2102.56
34495	0.11459	10595.2	1513.6
34496	0.18047	16686.4	2085.8
34497	0.33695	31154.4	2832.22
34498	0.14838	13719.2	1714.9
34499	0.15783	14592.7	2084.67
34500	0.35868	33163	1745.42
34501	0.19635	18154.4	1650.4
34502	0.33990	31426.5	2417.42
34503	0.20257	18729.1	1872.91
34504	0.24664	22804.1	2280.41
34505	0.25346	23434.5	2130.41
34506	0.19836	18339.9	2037.77
34507	0.18395	17007.7	1700.77
34508	0.31153	28804.1	2215.7
34509	0.16368	15133.3	1891.66
34510	0.29126	26929.2	2448.11
34511	0.18497	17102	2443.15
34512	0.21715	20077.4	2868.2
34513	0.31417	29047.6	2420.64
34514	0.14065	13004.2	2600.85
34515	0.25718	23778.3	1981.53
34516	0.27177	25127.7	2512.77
34517	0.23804	22009.2	2000.84
34518	0.30167	27891.8	2145.52
34519	0.20949	19369.2	2152.14
34520	0.22148	20477.6	2047.76
34521	0.24162	22339.9	2482.21
34522	0.14902	13778.2	1968.31
34523	0.21466	19847.1	2205.23
34524	0.14111	13047	2174.5
34525	0.15594	14418	1602
34526	0.22573	20870.9	1739.24
34527	0.22749	21033.2	2103.32
34528	0.17222	15923.7	2274.82
34529	0.20008	18499.3	2312.42
34530	0.22141	20471.2	2274.58
34531	0.07852	7259.85	2419.95
34532	0.20615	19060.2	2382.53
34533	0.10812	9996.85	1999.37
34534	0.34325	31736.1	2441.24
34535	0.21448	19830.5	1983.05
34536	0.17510	16189.4	2698.23
34537	0.23747	21956	2195.6
34538	0.19073	17634.8	2519.26
34539	0.25717	23777.5	2641.95
34540	0.33145	30645.7	2785.97
34541	0.21683	20047.9	2227.55
34542	0.32077	29657.8	2471.49
34543	0.17654	16322.5	3264.5
34544	0.21216	19616	2802.29
34545	0.18361	16976.6	2122.08
34546	0.26696	24682.7	2742.52
34547	0.22155	20483.9	2560.49
34548	0.27207	25154.9	2096.24
34549	0.18219	16845.4	2105.67
34550	0.28882	26703.8	2427.62
34551	0.18032	16671.8	2083.98
34552	0.26192	24216.4	2018.03
34553	0.32995	30506.4	2773.31
34554	0.22140	20470.8	2274.54
34555	0.13725	12689.9	2114.98
34556	0.11435	10572.5	1762.09
34557	0.21544	19919.6	1991.96
34558	0.36862	34082.4	2272.16
34559	0.08214	7594.55	2531.52
34560	0.22881	21155.5	3022.21
34561	0.22609	20904	2090.4
34562	0.31387	29019.8	2638.17
34563	0.15223	14074.8	2010.68
34564	0.27940	25832.8	2348.43
34565	0.21139	19545.1	3257.52
34566	0.26514	24514.8	2228.62
34567	0.26304	24320.8	2702.31
34568	0.22563	20861.7	2086.17
34569	0.15991	14785.1	1642.79
34570	0.21084	19493.7	2165.96
