#IID	F_ROH	ROH_length_kB	KBAVG
69206	0.26378	24392.5	3049.06
69207	0.37880	35029	2919.08
69208	0.35576	32897.8	2741.48
69209	0.36722	33957.9	2425.56
69210	0.38159	35286.8	3528.68
69211	0.50621	46810.3	4255.48
69212	0.45362	41947.4	3813.4
69213	0.37770	34927.1	2910.59
69214	0.41412	38294.7	3191.22
69215	0.52705	48738.3	3749.1
69216	0.42863	39636.7	3048.97
69217	0.34872	32247.6	2931.6
69218	0.34038	31475.9	3497.32
69219	0.43158	39909.4	3628.13
69220	0.40608	37551.2	2682.23
69221	0.45519	42093.1	4209.31
69222	0.42013	38851.1	2590.07
69223	0.60555	55997	3293.94
69224	0.33078	30588	3058.8
69225	0.38599	35693.7	2549.55
69226	0.60158	55629.7	3973.55
69227	0.38683	35771.6	2555.11
69228	0.37043	34254.8	2854.56
69229	0.41094	38001.3	2714.38
69230	0.47619	44034.9	3669.58
69231	0.53951	49890.3	3326.02
69232	0.45723	42281.5	3020.11
69233	0.39695	36707.5	2621.96
69234	0.46980	43444.1	3620.34
69235	0.44222	40893.3	2920.95
69236	0.38335	35449.8	3544.98
69237	0.46785	43263.7	3605.31
69238	0.34581	31978.5	3197.85
69239	0.40674	37612.8	2893.29
69240	0.41636	38501.6	3500.14
69241	0.44320	40984.4	2732.29
69242	0.51652	47764.5	3980.37
69243	0.47427	43857.5	3373.65
69244	0.41201	38099.4	2930.72
69245	0.39294	36335.9	2422.39
69246	0.49039	45347.6	4534.76
69247	0.44889	41510.1	2965.01
69248	0.40382	37342.5	2872.5
69249	0.36671	33911.2	2422.23
69250	0.37825	34977.8	2690.6
69251	0.31710	29323.5	2255.65
69252	0.35126	32482.4	2498.64
69253	0.30959	28628.9	4089.85
69254	0.49068	45374.6	3241.04
69255	0.52594	48635.7	2860.92
69256	0.44690	41326.1	2755.07
69257	0.34722	32108.5	2918.96
69258	0.28541	26392.5	2639.25
69259	0.48514	44862.3	2990.82
69260	0.41884	38731.4	3873.14
69261	0.42716	39501.1	2821.51
69262	0.47385	43818	3983.45
69263	0.28563	26413.3	2934.81
69264	0.37952	35095.3	2506.81
69265	0.31687	29301.8	3255.76
69266	0.39370	36406.6	3033.89
69267	0.37229	34427	2295.13
69268	0.37676	34840.1	2903.34
69269	0.39610	36628.5	3329.86
69270	0.49202	45498.5	2843.66
69271	0.52200	48271.1	4827.11
69272	0.40148	37126.4	3093.87
69273	0.33903	31351	2612.58
69274	0.36779	34010.3	2429.31
69275	0.46865	43337.3	3095.52
69276	0.43114	39869.1	2098.38
69277	0.35371	32708.7	3270.87
69278	0.30341	28057	2158.23
69279	0.45842	42391.6	2355.09
69280	0.48015	44401.3	2775.08
69281	0.27560	25485.7	2831.74
69282	0.43821	40522.8	4502.53
69283	0.50326	46537.7	3878.14
69284	0.45399	41981.8	2623.86
69285	0.42435	39241.1	3018.55
69286	0.38642	35733	3970.33
69287	0.38597	35691.8	2974.32
69288	0.38940	36008.6	3000.72
69289	0.39534	36558.7	2611.33
69290	0.39915	36910.4	2839.27
69291	0.44573	41217.9	2944.13
69292	0.41270	38163.2	3816.32
69293	0.38508	35609.1	3560.91
69294	0.24050	22239.8	2471.09
69295	0.38524	35624.3	3562.43
69296	0.28189	26067.4	2896.38
69297	0.28625	26470.1	2406.37
69298	0.42197	39020.4	3251.7
69299	0.35037	32399.4	2699.95
69300	0.42686	39472.8	3588.44
69301	0.38959	36026.4	4002.94
69302	0.28372	26236.6	2915.18
69303	0.32520	30072.5	2733.86
69304	0.48609	44949.9	3457.68
69305	0.39326	36365.7	3030.48
69306	0.48707	45041.2	3464.71
69307	0.40859	37783.3	2698.81
69308	0.47060	43518.2	2901.21
69309	0.34028	31466.7	2860.61
69310	0.38606	35700.1	2550.01
69311	0.34265	31686.2	2437.4
69312	0.31021	28685.7	2607.79
69313	0.56415	52168.5	4742.59
69314	0.53798	49748.8	3316.59
69315	0.39559	36581.2	2438.75
69316	0.35144	32499.1	3611.01
69317	0.31226	28875.5	2887.55
69318	0.31814	29419.8	2674.53
69319	0.37899	35046.6	3894.07
69320	0.51006	47167.2	3369.08
69321	0.52379	48436.5	3725.88
69322	0.40478	37431.2	2673.65
69323	0.55063	50918.8	4243.23
69324	0.53152	49151.2	2891.24
69325	0.38428	35535.7	3230.52
69326	0.41540	38413	3201.08
69327	0.26835	24815	1908.84
69328	0.36468	33723.3	2408.81
69329	0.32157	29736.3	2703.3
69330	0.42098	38929.6	2994.58
69331	0.40735	37669.1	2897.62
69332	0.33460	30941.8	3437.97
69333	0.41405	38288.5	2393.03
69334	0.39310	36350.8	3635.08
69335	0.37135	34340	2861.67
69336	0.28669	26511	2651.1
69337	0.39358	36395.4	3032.95
69338	0.41001	37914.8	3791.48
69339	0.59006	54564.6	3897.47
69340	0.38112	35243.6	3203.96
69341	0.44267	40935.2	3148.86
69342	0.35482	32810.9	2050.68
69343	0.54324	50234.6	2954.98
69344	0.39410	36444	2277.75
69345	0.38421	35529.5	2733.04
69346	0.37106	34313.3	2859.44
69347	0.41951	38793	2770.93
69348	0.33678	31143.2	3114.32
69349	0.38881	35954.5	2396.96
69350	0.64948	60059.6	5459.97
69351	0.38117	35248.1	2711.4
69352	0.44417	41074	2933.85
69353	0.48357	44716.8	2981.12
69354	0.42224	39045.6	3549.6
69355	0.52234	48302.1	2841.3
69356	0.41439	38320	2554.67
69357	0.30448	28156.3	2559.67
69358	0.45534	42106.3	3238.94
69359	0.38915	35985.5	2998.79
69360	0.38902	35973.4	2767.18
69361	0.37953	35096.6	3509.66
69362	0.46305	42819.8	3892.71
69363	0.50816	46990.7	2936.92
69364	0.46600	43092.2	3314.79
69365	0.40936	37854.7	2703.91
69366	0.38151	35279.3	2939.94
69367	0.30150	27880.9	3485.11
69368	0.39389	36424.2	3311.29
69369	0.34813	32192.9	2926.63
69370	0.39026	36088.3	3280.75
69371	0.51536	47657.3	3665.94
69372	0.39741	36749.3	2449.95
69373	0.42354	39165.6	2447.85
69374	0.39339	36378.4	3031.54
69375	0.37101	34308.6	2859.05
69376	0.40538	37486.8	2883.6
69377	0.26816	24797.9	2479.79
69378	0.55619	51432.2	4286.01
69379	0.41802	38655.6	2577.04
69380	0.41993	38831.8	2284.23
69381	0.31270	28916.3	2891.63
69382	0.37470	34650	2665.39
69383	0.48984	45296.9	3019.79
69384	0.44502	41152.4	2939.45
69385	0.40826	37752.9	3775.29
69386	0.37772	34929.2	2910.77
69387	0.38425	35532.7	2538.05
69388	0.34182	31608.8	3160.88
69389	0.40303	37269.3	2866.87
69390	0.45969	42508.7	3036.34
69391	0.42032	38868.4	2286.38
69392	0.32061	29647.4	2964.74
69393	0.43056	39815.4	3317.95
69394	0.42303	39118.9	2794.2
69395	0.38990	36055.5	3004.63
69396	0.40879	37802.2	2907.86
69397	0.44911	41530.7	2966.48
69398	0.42677	39464.7	3035.75
69399	0.41108	38014.2	3801.42
69400	0.49057	45364.1	3240.3
69401	0.45376	41960.5	2797.37
69402	0.44281	40948.2	2559.26
69403	0.40641	37582.1	2348.88
69404	0.38609	35703	3570.3
69405	0.45093	41699	2779.93
69406	0.45617	42183.5	2636.47
69407	0.38078	35211.8	3201.07
69408	0.31701	29315.1	2931.51
69409	0.39574	36595.1	2613.93
69410	0.33390	30876.7	3087.67
69411	0.48063	44445.6	2777.85
69412	0.55298	51135.5	4261.29
69413	0.31403	29039.3	3226.59
69414	0.27768	25678	2567.8
69415	0.41134	38037.9	4754.73
69416	0.42901	39671.9	2833.71
69417	0.38320	35435.8	2725.83
69418	0.53342	49326.7	3523.33
69419	0.46181	42704.8	3558.73
69420	0.47565	43984.4	3383.42
69421	0.46385	42893.9	2523.17
69422	0.39753	36760.4	3341.85
69423	0.43701	40411.7	3673.79
69424	0.58685	54267.5	3192.21
69425	0.40917	37837	2364.81
69426	0.36551	33800.1	2600.01
69427	0.45457	42035.5	3233.5
69428	0.35749	33058.1	2754.84
69429	0.43691	40402.4	3366.86
69430	0.41277	38169.8	2936.14
69431	0.44428	41084.1	2567.76
69432	0.43734	40442.3	2888.73
69433	0.42943	39710.3	2647.35
69434	0.36285	33554.1	2581.08
69435	0.48587	44930.2	3456.17
69436	0.39888	36885.7	3073.81
69437	0.41969	38809.9	2425.62
69438	0.39109	36165.6	2781.97
69439	0.44638	41278.4	3175.26
69440	0.38648	35738.6	3970.96
69441	0.41706	38566.5	2754.75
69442	0.34293	31711.9	2882.9
69443	0.34525	31926.1	2280.44
69444	0.42325	39139.6	3010.74
69445	0.38585	35680.6	3243.69
69446	0.39219	36266.6	2789.74
69447	0.39405	36439.1	2803.01
69448	0.41952	38794.4	2771.03
