#IID	F_ROH	ROH_length_kB	KBAVG
34426	0.43535	40253.9	3354.49
34427	0.55791	51585.5	3968.12
34428	0.35933	33224.2	2555.71
34429	0.36249	33516.6	3046.97
34430	0.44134	40807.1	3709.73
34431	0.52582	48618.7	8103.12
34432	0.40242	37209.1	3100.76
34433	0.38389	35495.5	3943.94
34434	0.30389	28098	3512.25
34435	0.42973	39733.6	3973.36
34436	0.41081	37984.9	3798.49
34437	0.48608	44943.8	3745.32
34438	0.45307	41892.1	3222.47
34439	0.42319	39128.9	2608.59
34440	0.42907	39672.8	2644.85
34441	0.42323	39132.5	4348.06
34442	0.46124	42647.2	3280.55
34443	0.38705	35787.8	3253.44
34444	0.55714	51514.5	5151.45
34445	0.39431	36458.4	3038.2
34446	0.35488	32812.7	3281.27
34447	0.32895	30415.2	3379.47
34448	0.35811	33111.5	4730.22
34449	0.49054	45356.7	3779.72
34450	0.45807	42354.2	3850.38
34451	0.39006	36065.7	2404.38
34452	0.63218	58453.3	4496.41
34453	0.38802	35877.5	2989.79
34454	0.33610	31076.8	3107.68
34455	0.39971	36958.1	3359.82
34456	0.55515	51330.6	3666.47
34457	0.39167	36214.5	4526.81
34458	0.40352	37310.7	3109.23
34459	0.41804	38652.9	2973.3
34460	0.44495	41141.4	2571.34
34461	0.40150	37123.2	2855.63
34462	0.49187	45479.5	3789.96
34463	0.39105	36157.4	2582.67
34464	0.41567	38433.8	3202.82
34465	0.41217	38109.9	3810.99
34466	0.41262	38152.1	2934.78
34467	0.30698	28384.2	2580.38
34468	0.49087	45387.3	3025.82
34469	0.44916	41530	3194.61
34470	0.55261	51095.3	3193.46
34471	0.44575	41215.2	3434.6
34472	0.43349	40081.8	3643.8
34473	0.48683	45013.7	3751.14
34474	0.35790	33092.2	3008.38
34475	0.47530	43947.8	2746.74
34476	0.32001	29589.2	2689.93
34477	0.40929	37844.1	4730.51
34478	0.55494	51311.4	3420.76
34479	0.46061	42588.7	3871.7
34480	0.38619	35707.9	2746.76
34481	0.49614	45873.9	3276.71
34482	0.45041	41646.3	3470.52
34483	0.43852	40546.2	3378.85
34484	0.49009	45315.2	3236.8
34485	0.33383	30866.6	3429.63
34486	0.39133	36183.4	3015.28
34487	0.40355	37313.6	2487.57
34488	0.47489	43909.4	2927.29
34489	0.46460	42958.4	3304.49
34490	0.41971	38807	3233.91
34491	0.38000	35136	2702.77
34492	0.37709	34866.7	3874.08
34493	0.43459	40182.9	2511.43
34494	0.45094	41694.8	2978.2
34495	0.45074	41676.9	3788.81
34496	0.29399	27183.4	3397.92
34497	0.45451	42025	3502.08
34498	0.41730	38584.5	2572.3
34499	0.51030	47183.7	3629.52
34500	0.38211	35331.1	3925.67
34501	0.44514	41158.8	3741.71
34502	0.41510	38381.3	3838.13
34503	0.60145	55611.9	4277.84
34504	0.44568	41208.8	4578.76
34505	0.39666	36676.3	2619.74
34506	0.54388	50288.6	4571.69
34507	0.51369	47496.8	2793.93
34508	0.41319	38204.9	2546.99
34509	0.46421	42922	3902
34510	0.42102	38928.1	2994.47
34511	0.47768	44167.2	2944.48
34512	0.45133	41731.1	4173.11
34513	0.38892	35960.7	2568.62
34514	0.51300	47433.1	3388.08
34515	0.47532	43948.8	3380.68
34516	0.32840	30364.4	3036.44
34517	0.34248	31666.1	3518.46
34518	0.31575	29195.2	2919.52
34519	0.52438	48485.7	3729.67
34520	0.37235	34428.1	4303.52
34521	0.55146	50989.4	3399.3
34522	0.46436	42936.2	3578.02
34523	0.53188	49179.3	3073.71
34524	0.54044	49970.2	4997.02
34525	0.42758	39534.7	3594.07
34526	0.42492	39289	2806.36
34527	0.42640	39425.7	2816.12
34528	0.26410	24419.7	4069.96
34529	0.33899	31344	2849.46
34530	0.55254	51089.2	3929.94
34531	0.48943	45254.1	3481.08
34532	0.47357	43787	3980.63
34533	0.35191	32538.8	4067.35
34534	0.47037	43491.7	3345.51
34535	0.44231	40897.2	3717.93
34536	0.49917	46154.3	3296.74
34537	0.41468	38342.7	3485.7
34538	0.35062	32418.8	4052.35
34539	0.47467	43889.1	3657.42
34540	0.58167	53782.2	3841.59
34541	0.36197	33468.7	3346.87
34542	0.43336	40069.6	5008.69
34543	0.47696	44100.8	6300.11
34544	0.35393	32725.5	4090.68
34545	0.46855	43322.9	3938.44
34546	0.45001	41608.6	4623.18
34547	0.45087	41688.9	3206.84
34548	0.39993	36978.6	3697.86
34549	0.39699	36706.4	4078.49
34550	0.48926	45238.6	2827.41
34551	0.47487	43907.3	2927.15
34552	0.60265	55722.6	3714.84
34553	0.42351	39158.5	3012.2
34554	0.48781	45103.8	3221.7
34555	0.45231	41821.9	2987.28
34556	0.44934	41546.7	3462.23
34557	0.48022	44402.7	3415.59
34558	0.31998	29585.8	2689.62
34559	0.49671	45926.8	3827.24
34560	0.39764	36767.1	2828.23
34561	0.43131	39880.3	5697.19
34562	0.34473	31874.7	3187.47
34563	0.42211	39029.2	2601.94
34564	0.38601	35691.2	3244.66
34565	0.34304	31718.7	2439.9
34566	0.41191	38086.1	3808.61
34567	0.36151	33426.5	2571.27
34568	0.47759	44159.4	4415.94
34569	0.50833	47001.7	3133.45
34570	0.47763	44162.7	7360.45
34571	0.46447	42945.9	2684.12
34572	0.42674	39457.1	4932.13
34573	0.38110	35237	3203.36
34574	0.41254	38144.5	2384.03
34575	0.45231	41821.4	3217.03
34576	0.38545	35639.3	3239.94
34577	0.44712	41342.1	2953
34578	0.40132	37106.6	3092.22
34579	0.40888	37805.8	2700.41
34580	0.40599	37539.1	3128.26
34581	0.35914	33207	3018.81
34582	0.42017	38849.9	3531.81
34583	0.53492	49460.2	3297.35
34584	0.43679	40386.4	2884.74
34585	0.29117	26922.3	2243.53
34586	0.40486	37433.9	2495.59
34587	0.37808	34958	2913.16
34588	0.43564	40280.1	5754.3
34589	0.34399	31806.3	2650.52
34590	0.38234	35352.2	2946.02
34591	0.33871	31317.8	3914.72
34592	0.58556	54141.9	7734.56
34593	0.36891	34110.7	4263.84
34594	0.42958	39719.9	3310
34595	0.66908	61864.3	5155.36
34596	0.50188	46404.6	2900.29
34597	0.42279	39092	3007.08
34598	0.46697	43177.5	3925.23
34599	0.52104	48176.7	3441.2
34600	0.36050	33332.6	2564.05
34601	0.44351	41007.6	3417.3
34602	0.43358	40090.1	2505.63
34603	0.38378	35485.5	3225.95
34604	0.47432	43857	3132.64
34605	0.39577	36593.9	2814.92
34606	0.35278	32619	2965.37
34607	0.39098	36151.1	2780.85
34608	0.38517	35613.6	2967.8
34609	0.41023	37930.9	2709.35
34610	0.41291	38178.7	3817.87
34611	0.40544	37487.7	2342.98
34612	0.35784	33087	3676.34
34613	0.40443	37394.6	3739.46
34614	0.48953	45262.8	3017.52
34615	0.40759	37687.2	4187.46
34616	0.55755	51552.2	2864.01
34617	0.40619	37557.2	2682.66
34618	0.33914	31357.9	2412.15
34619	0.43090	39841.8	2656.12
34620	0.48173	44542.3	3181.59
34621	0.42013	38846.6	2988.2
34622	0.31271	28914.3	3614.28
34623	0.37557	34726.5	2893.88
34624	0.35495	32819.4	3281.94
34625	0.54466	50360.3	4578.21
34626	0.33727	31184.9	3898.12
34627	0.40650	37585.9	3132.16
34628	0.44974	41584.1	4620.45
34629	0.47277	43713.3	3122.38
34630	0.45621	42182.1	3244.77
34631	0.51546	47660.6	3404.33
34632	0.34922	32289.4	2935.4
34633	0.37093	34297.5	2143.59
34634	0.48803	45124.1	2654.36
34635	0.28869	26692.6	3336.58
34636	0.40468	37417.8	2878.29
34637	0.48378	44731	4066.46
34638	0.44112	40787.2	2399.24
34639	0.55142	50985.6	7283.65
34640	0.49231	45520.4	2845.03
34641	0.52562	48600.1	2858.83
34642	0.40099	37076.9	3089.74
34643	0.42273	39086.3	3908.63
34644	0.44235	40900.8	3718.25
34645	0.36801	34026.9	2617.45
34646	0.50242	46455.4	3573.49
34647	0.43070	39823.1	3318.59
34648	0.37256	34447.9	2649.84
34649	0.41333	38217.4	3474.31
34650	0.46295	42805.7	3891.42
34651	0.44210	40877.8	5109.72
34652	0.35936	33227.4	2555.95
34653	0.46094	42619.5	3044.25
34654	0.44360	41016.5	5127.06
34655	0.40504	37451.1	3120.93
34656	0.52434	48481.8	3729.37
34657	0.45792	42340.6	2490.62
34658	0.34682	32068.1	3563.12
34659	0.38923	35989	2768.38
34660	0.37455	34631.6	2663.97
