#IID	F_ROH	ROH_length_kB	KBAVG
34426	0.26039	24076.6	2188.78
34427	0.39351	36386	4548.25
34428	0.30902	28573.1	2597.56
34429	0.27465	25395.7	2821.74
34430	0.17847	16502.3	1650.23
34431	0.31477	29104.7	2645.88
34432	0.23253	21501.1	2687.64
34433	0.12814	11848.1	2369.62
34434	0.13689	12657.2	2531.45
34435	0.28130	26010.1	2167.51
34436	0.22363	20677.6	1879.78
34437	0.29901	27647.8	1843.18
34438	0.12537	11592.7	1932.11
34439	0.19808	18315.6	1665.05
34440	0.25851	23902.9	1991.91
34441	0.23505	21733.8	2414.87
34442	0.32910	30430.1	2028.67
34443	0.26010	24049.9	3006.23
34444	0.25931	23976.9	2997.11
34445	0.23517	21744.8	1672.67
34446	0.24303	22471.6	2247.16
34447	0.39944	36933.9	4616.73
34448	0.17673	16341.4	2334.49
34449	0.28613	26457	2204.75
34450	0.32417	29974.4	2497.87
34451	0.26029	24067.8	2406.78
34452	0.32733	30266.6	2161.9
34453	0.24889	23013.7	2092.16
34454	0.23881	22081.3	2007.39
34455	0.33046	30556	2546.34
34456	0.13977	12923.6	1846.23
34457	0.27043	25004.9	2273.18
34458	0.32496	30047.5	3004.75
34459	0.23951	22146.2	2214.62
34460	0.21026	19441.6	2430.19
34461	0.29352	27140.4	2467.31
34462	0.21897	20247.1	2024.71
34463	0.28292	26160.1	1868.58
34464	0.33474	30951.5	1934.47
34465	0.16160	14942	1867.75
34466	0.26633	24626.4	2238.76
34467	0.28495	26348.1	2395.28
34468	0.32062	29645.8	2280.45
34469	0.23664	21880.8	1823.4
34470	0.29306	27097.2	2463.39
34471	0.22522	20824.6	1735.38
34472	0.20809	19241	2405.12
34473	0.15717	14532.4	1816.55
34474	0.22998	21264.9	1933.17
34475	0.30013	27751.5	3468.94
34476	0.24971	23089.7	2099.06
34477	0.11659	10780.5	2156.09
34478	0.27009	24973.3	2774.82
34479	0.16180	14961.2	1870.15
34480	0.16744	15482.3	2580.38
34481	0.22614	20910.2	2091.02
34482	0.22397	20709	2301
34483	0.14835	13717.4	2286.23
34484	0.30227	27949.2	2540.84
34485	0.16914	15639	1954.87
34486	0.12206	11286.3	1881.05
34487	0.31019	28681.8	2390.15
34488	0.17339	16032.5	2290.35
34489	0.26563	24561.8	2456.18
34490	0.18078	16716.1	2089.51
34491	0.25686	23750.4	2159.13
34492	0.25085	23194.3	2319.43
34493	0.38200	35321.6	2717.05
34494	0.28804	26633.6	2959.29
34495	0.20735	19172.6	1742.97
34496	0.24721	22858.3	2539.81
34497	0.15121	13981.5	1747.69
34498	0.18248	16873.3	1874.81
34499	0.26092	24126	2412.6
34500	0.20116	18599.8	3099.96
34501	0.21077	19488.8	1948.88
34502	0.30392	28101.7	2161.67
34503	0.25768	23826.2	1832.78
34504	0.20692	19132.3	1913.23
34505	0.33907	31351.5	1741.75
34506	0.24327	22493.6	2044.87
34507	0.26924	24895.2	2074.6
34508	0.24408	22569.1	1880.75
34509	0.21199	19601.4	2177.93
34510	0.24603	22749.1	2068.1
34511	0.25588	23659.8	1819.98
34512	0.27336	25275.9	2527.59
34513	0.26731	24717	2746.33
34514	0.23235	21484.2	2148.42
34515	0.27991	25882	2875.78
34516	0.23992	22184.3	2773.04
34517	0.34838	32213.2	2684.43
34518	0.27542	25466.4	2122.2
34519	0.27715	25626.2	2329.66
34520	0.33988	31426.6	2244.76
34521	0.20381	18845.1	2093.89
34522	0.21083	19494.4	1949.44
34523	0.27674	25588.2	3198.52
34524	0.32630	30171.5	2155.11
34525	0.27802	25707.4	2142.28
34526	0.18848	17427.3	2178.41
34527	0.28215	26089.2	2608.92
34528	0.21433	19817.9	2477.23
34529	0.28529	26378.9	3297.37
34530	0.29982	27722.5	2132.5
34531	0.28725	26560	3320
34532	0.23970	22163.6	3166.23
34533	0.24094	22278.7	1591.34
34534	0.30390	28100.4	2007.17
34535	0.41098	38000.9	2714.35
34536	0.32926	30444.9	2537.08
34537	0.13780	12741.9	1592.74
34538	0.26567	24565	2047.09
34539	0.21292	19687.7	2460.96
34540	0.40440	37393	4674.13
34541	0.32570	30115.4	3011.54
34542	0.19570	18095.4	2261.92
34543	0.15485	14318.3	2045.47
34544	0.29543	27317.2	2276.43
34545	0.32406	29963.9	2496.99
34546	0.30700	28386.4	2838.64
34547	0.20669	19111.1	1911.11
34548	0.18265	16888.2	2111.02
34549	0.38934	35999.7	3599.97
34550	0.27954	25847.6	2349.78
34551	0.15576	14402.6	2880.53
34552	0.24488	22642.3	1886.86
34553	0.34845	32219	2684.92
34554	0.25261	23357.1	1946.43
34555	0.27398	25333.5	2814.83
34556	0.33532	31005.6	2214.69
34557	0.54791	50662.4	4221.86
34558	0.29456	27236.5	3026.28
34559	0.29973	27714.4	3079.38
34560	0.25502	23580.4	2143.68
34561	0.21633	20003	2000.3
34562	0.19897	18398	1672.55
34563	0.43129	39879.4	2492.47
34564	0.20612	19059.2	1905.92
34565	0.20485	18941.4	2367.67
34566	0.31830	29431.6	2675.6
34567	0.19134	17691.7	1965.75
34568	0.20951	19371.8	2152.43
34569	0.23295	21539.9	1794.99
34570	0.32643	30183.3	3018.33
34571	0.18209	16836.6	2104.58
34572	0.19879	18380.7	1838.07
34573	0.27886	25785.1	2344.1
34574	0.23137	21393.4	2139.34
34575	0.18041	16681.8	2383.12
34576	0.21256	19654.7	2456.84
34577	0.30686	28373.4	2579.4
34578	0.18097	16733.3	1859.25
34579	0.38234	35353.3	2079.61
34580	0.26599	24594.7	2235.88
34581	0.23865	22067.1	2006.1
34582	0.20285	18756.3	2679.48
34583	0.20240	18714.7	2079.41
34584	0.37101	34305.1	2858.75
34585	0.31087	28744.5	2211.11
34586	0.24426	22585.7	2823.21
34587	0.27776	25683.1	1712.21
34588	0.30598	28292.3	2020.88
34589	0.31494	29120.8	2426.73
34590	0.17474	16157.5	2308.22
34591	0.38830	35903.7	2991.98
34592	0.22064	20401.3	2266.81
34593	0.35085	32441.5	2317.25
34594	0.24092	22276.9	1856.41
34595	0.35530	32852.7	3650.3
34596	0.30600	28293.7	2176.44
34597	0.17899	16550.5	2364.36
34598	0.28716	26552.5	2413.86
34599	0.16590	15339.5	1704.39
34600	0.23354	21594	2159.4
34601	0.26573	24570.4	2457.04
34602	0.21114	19523.3	1952.33
34603	0.29926	27671.1	1729.45
34604	0.23051	21314	2368.23
34605	0.17299	15995.3	1599.53
34606	0.12029	11122.2	1390.28
34607	0.24989	23105.7	2100.52
34608	0.26683	24672.7	2056.06
34609	0.27927	25822.8	1986.37
34610	0.21066	19478.6	2164.29
34611	0.25310	23402.8	1950.23
34612	0.31273	28916.3	2891.63
34613	0.37188	34385.7	2865.47
34614	0.24841	22968.9	2871.12
34615	0.21903	20252.9	2025.29
34616	0.24457	22613.7	2261.37
34617	0.34785	32163.9	2297.42
34618	0.21058	19471.1	1947.11
34619	0.32353	29914.9	2719.53
34620	0.21336	19728.3	2192.03
34621	0.22844	21122.7	2346.97
34622	0.47686	44092.4	4008.4
34623	0.24067	22253.4	2023.04
34624	0.29795	27549.9	2504.53
34625	0.19252	17801.4	1977.93
34626	0.25080	23190	2319
34627	0.16900	15626.2	1736.25
34628	0.29163	26965.5	2074.27
34629	0.22755	21039.9	2629.99
34630	0.31633	29249.2	2437.44
34631	0.16545	15297.9	2549.64
34632	0.15174	14030.9	1753.87
34633	0.37825	34974.5	2690.35
34634	0.38904	35972.6	3270.23
34635	0.22996	21262.7	2126.27
34636	0.24923	23044.5	2880.56
34637	0.30367	28078.3	3119.81
34638	0.27823	25726.1	1837.58
34639	0.26252	24274.2	1867.25
34640	0.18204	16832.4	1870.27
34641	0.28443	26299.6	2922.18
34642	0.40565	37508.4	2679.17
34643	0.27086	25045.1	1926.55
34644	0.19280	17827.2	1980.8
34645	0.18512	17116.8	2139.61
34646	0.26645	24636.9	2053.07
34647	0.22672	20964	1905.82
34648	0.30369	28080.6	2808.06
34649	0.33743	31200.3	2600.03
34650	0.28489	26341.8	2394.71
34651	0.38554	35648.5	2546.32
34652	0.30571	28267.7	2355.64
34653	0.16943	15666.7	1958.34
34654	0.22707	20995.7	2332.86
34655	0.30505	28206.4	2169.72
34656	0.39368	36401.3	4044.59
34657	0.24381	22544.2	2049.47
34658	0.19601	18123.7	2013.74
34659	0.24285	22454.8	2806.85
34660	0.16304	15075.8	2153.69
34661	0.24674	22814.8	3259.25
34662	0.25715	23777.4	2641.94
34663	0.39380	36412.2	3034.35
34664	0.34510	31909.4	3190.94
34665	0.28086	25969.2	2885.46
34666	0.11868	10973.9	2194.78
34667	0.18067	16705.4	1856.16
34668	0.21956	20301.4	2537.67
34669	0.29058	26868.4	3358.55
34670	0.22209	20535.3	3422.55
34671	0.22294	20613.9	2290.43
34672	0.29482	27260.4	3894.35
34673	0.37164	34363.5	2454.53
34674	0.36792	34019.5	3401.95
34675	0.30488	28190.3	2349.19
34676	0.23845	22048.1	2004.37
34677	0.31695	29306.4	2930.64
34678	0.25758	23817.1	2646.34
34679	0.28875	26699.3	3337.41
34680	0.38627	35716.7	2976.39
34681	0.25594	23665.1	2629.45
34682	0.36540	33786.9	2598.99
34683	0.22294	20613.9	2290.44
34684	0.26453	24459.8	2223.62
34685	0.26459	24465.3	2224.12
34686	0.20416	18877.4	2097.49
34687	0.23304	21547.8	2394.2
34688	0.41853	38699.4	3224.95
34689	0.28930	26750	2675
34690	0.16563	15314.5	1914.31
34691	0.29157	26960.1	2246.68
34692	0.29960	27702.5	2770.25
34693	0.26485	24489.4	1883.8
34694	0.27554	25477.9	2547.79
34695	0.22835	21114.2	2111.42
34696	0.12065	11155.7	1859.28
34697	0.24485	22640.1	2058.19
34698	0.24672	22812.8	2534.76
34699	0.23153	21408.6	1946.24
34700	0.32443	29997.9	2999.79
