#IID	F_ROH	ROH_length_kB	KBAVG
34426	0.35756	33061.2	1944.78
34427	0.17028	15744.5	5248.16
34428	0.33332	30819.7	3852.47
34429	0.27913	25809.3	2580.93
34430	0.12227	11305.6	2826.41
34431	0.26393	24403.6	2218.51
34432	0.22293	20612.3	1717.69
34433	0.14303	13225.3	1889.33
34434	0.15793	14602.8	1622.54
34435	0.35108	32461.8	2318.7
34436	0.20617	19062.7	2382.84
34437	0.25553	23626.4	1817.41
34438	0.19733	18245.9	2280.74
34439	0.18822	17403	2486.14
34440	0.11837	10945.2	1824.21
34441	0.16048	14838.2	1854.77
34442	0.11525	10656.5	1776.08
34443	0.21048	19461.1	2432.64
34444	0.40510	37456.8	4161.87
34445	0.22559	20858.9	1738.24
34446	0.17567	16242.8	2320.4
34447	0.34808	32183.8	2681.98
34448	0.27449	25379.5	2114.95
34449	0.18901	17476.2	1588.75
34450	0.32258	29826.2	2711.47
34451	0.20882	19308	1930.8
34452	0.16805	15538.4	1726.49
34453	0.19134	17692	2211.5
34454	0.18843	17422.8	1935.87
34455	0.29184	26984.1	1927.44
34456	0.28087	25969.7	2360.88
34457	0.31310	28949.5	2226.89
34458	0.35926	33218.3	4152.29
34459	0.41005	37913.7	3159.48
34460	0.22702	20991.1	1908.28
34461	0.28439	26295	2629.5
34462	0.29120	26925.1	2692.51
34463	0.17933	16580.9	2368.7
34464	0.26385	24396.3	2710.7
34465	0.16960	15681.5	1742.39
34466	0.18480	17087	1898.56
34467	0.23759	21967.7	1997.06
34468	0.28175	26050.8	2605.08
34469	0.27871	25770.5	2863.39
34470	0.15373	14214	1776.75
34471	0.19196	17749.1	2218.63
34472	0.25522	23598.1	1966.51
34473	0.38203	35323.1	3211.19
34474	0.14121	13057	2176.17
34475	0.27628	25545.1	2128.76
34476	0.33428	30908.4	2575.7
34477	0.26538	24537.4	2726.37
34478	0.09145	8455.22	2818.41
34479	0.17160	15866.1	1983.26
34480	0.33042	30551.1	2777.37
34481	0.21217	19617.7	2802.53
34482	0.29497	27273.3	2097.95
34483	0.24249	22420.8	2242.08
34484	0.21147	19553	2444.12
34485	0.23489	21718.6	2714.82
34486	0.27737	25646.5	2564.65
34487	0.22778	21061.2	1914.66
34488	0.20676	19117.6	1911.76
34489	0.13495	12477.7	1782.53
34490	0.15131	13990.4	2331.74
34491	0.25576	23648.5	2149.86
34492	0.21895	20245	2892.14
34493	0.24502	22655.2	1887.93
34494	0.20949	19370	2152.22
34495	0.32748	30279.2	2752.66
34496	0.21267	19664.3	2184.92
34497	0.21824	20179.2	2017.92
34498	0.04910	4540.31	2270.16
34499	0.31309	28948.7	2894.87
34500	0.18920	17494	2499.15
