#IID	F_ROH	ROH_length_kB	KBAVG
37781	0.54252	50162.4	3344.16
37782	0.54058	49982.5	3844.81
37783	0.56640	52370.2	5818.91
37784	0.59795	55287.7	4252.9
37785	0.43504	40224.4	2873.17
37786	0.56652	52381.2	3741.52
37787	0.69812	64549.1	4610.65
37788	0.59129	54671.7	3416.98
37789	0.50541	46731.2	3337.94
37790	0.50978	47135.2	4285.02
37791	0.54947	50805.2	5080.52
37792	0.55365	51191.8	3412.78
37793	0.50477	46671.7	3590.13
37794	0.50232	46445.6	4644.56
37795	0.60431	55875.1	3991.08
37796	0.64342	59491.9	4576.3
37797	0.51343	47472.5	4315.68
37798	0.40766	37693.2	4188.14
37799	0.49593	45854.9	3527.3
37800	0.49012	45317.6	3776.47
37801	0.54105	50026	4547.82
37802	0.60564	55998.1	4307.55
37803	0.58321	53924.7	4148.05
37804	0.46629	43113.6	4311.36
37805	0.61220	56605.4	4354.26
37806	0.51340	47470.2	2966.89
37807	0.69333	64106.8	6410.68
37808	0.65474	60538	5044.83
37809	0.66617	61595.6	4106.37
37810	0.59654	55157.1	3447.32
37811	0.54832	50698.4	3621.31
37812	0.56598	52331.1	4360.92
37813	0.67698	62594.9	4172.99
37814	0.48091	44465.7	3705.48
37815	0.62338	57639.1	4117.08
37816	0.51991	48071.8	2827.75
37817	0.50433	46630.8	3586.98
37818	0.56184	51949.1	5194.91
37819	0.62350	57649.5	4434.58
37820	0.56653	52382.4	5820.27
37821	0.64906	60013.6	4616.43
37822	0.55142	50985.1	4248.76
37823	0.47708	44111.2	3150.8
37824	0.59372	54896.5	3229.21
37825	0.56735	52458.4	4768.94
37826	0.61395	56766.8	3784.45
37827	0.58040	53665.1	4472.09
37828	0.59829	55318.9	5531.89
37829	0.62235	57543.7	5231.25
37830	0.54270	50179.1	3136.19
37831	0.47885	44275.1	4025.01
37832	0.69893	64623.9	4971.07
37833	0.52127	48197.4	3707.49
37834	0.46062	42589.5	4258.95
37835	0.60517	55954.6	3730.3
37836	0.57464	53132.4	4087.11
37837	0.60526	55963.3	5596.33
37838	0.55799	51592.6	4690.24
37839	0.57592	53250.3	3132.37
37840	0.54874	50737.2	7248.17
37841	0.59693	55192.9	4245.61
37842	0.46682	43163.4	3320.26
37843	0.61285	56665.3	3777.69
37844	0.56689	52415.2	3275.95
37845	0.57661	53314.5	4101.12
37846	0.56309	52063.8	4338.65
37847	0.45745	42296.2	4229.62
37848	0.57000	52703	3100.17
37849	0.65232	60314.7	3769.67
37850	0.48887	45202	3477.07
37851	0.64937	60041.7	4288.7
37852	0.53944	49877.9	4534.35
37853	0.50526	46717.1	4671.71
37854	0.57349	53026.2	4078.94
37855	0.60973	56376.5	5125.14
37856	0.51742	47841.1	4349.19
37857	0.50022	46251	3557.77
37858	0.52884	48897.5	4074.79
37859	0.45415	41991.4	3230.11
37860	0.65595	60649.9	4332.14
37861	0.54305	50211.5	5021.15
37862	0.47265	43702.1	4370.21
37863	0.51856	47946.5	3196.43
37864	0.64238	59395.1	5399.56
37865	0.60721	56143.8	4010.27
37866	0.62277	57582	5234.72
37867	0.50914	47076.3	4279.66
37868	0.65583	60639.2	3567.01
37869	0.65196	60281.2	3348.96
37870	0.52751	48774.6	4434.06
37871	0.55882	51669.5	6458.69
37872	0.54944	50801.7	4233.48
37873	0.53996	49925.9	4992.59
37874	0.54995	50849.1	3911.47
37875	0.54489	50381.7	3358.78
37876	0.50642	46824.3	3601.87
37877	0.47022	43477.4	3952.49
37878	0.49304	45587.3	3798.94
37879	0.51501	47618.3	3401.31
37880	0.54402	50300.7	3592.9
37881	0.53386	49361.2	3797.02
37882	0.53758	49705.5	3823.5
37883	0.57002	52705	3294.06
37884	0.59737	55234.2	5523.42
37885	0.53734	49683.2	4140.27
