sim_1_selection_model_s06_chr3	0
sim_2_selection_model_s06_chr3	0
sim_3_selection_model_s06_chr3	0
sim_4_selection_model_s06_chr3	1
sim_5_selection_model_s06_chr3	4
sim_6_selection_model_s06_chr3	1
sim_7_selection_model_s06_chr3	10
sim_8_selection_model_s06_chr3	2
sim_9_selection_model_s06_chr3	2
sim_10_selection_model_s06_chr3	1
sim_11_selection_model_s06_chr3	2
sim_12_selection_model_s06_chr3	0
sim_13_selection_model_s06_chr3	0
sim_14_selection_model_s06_chr3	0
sim_15_selection_model_s06_chr3	1
sim_16_selection_model_s06_chr3	1
sim_17_selection_model_s06_chr3	0
sim_18_selection_model_s06_chr3	7
sim_19_selection_model_s06_chr3	1
sim_20_selection_model_s06_chr3	3
