#IID	F_ROH	ROH_length_kB	KBAVG
2551	0.29321	27047.5	6761.89
2552	0.10855	10013.6	5006.82
2553	0.15006	13842.9	6921.45
2554	0.06645	6129.58	3064.79
2555	0.17208	15873.7	5291.23
2556	0.11507	10614.6	5307.28
2557	0.19701	18173.3	6057.75
2558	0.21832	20139.3	10069.7
2559	0.14315	13205.2	6602.59
2560	0.30629	28254.2	4709.03
2561	0.35387	32642.8	6528.56
2562	0.15082	13912.5	4637.48
2563	0.13467	12423.1	4141.04
2564	0.13979	12895.5	4298.49
2565	0.45876	42318.7	8463.75
2566	0.18611	17167.6	4291.9
2567	0.41226	38029	19014.5
2568	0.18920	17452.7	5817.57
2569	0.14479	13356.3	3339.09
2570	0.16195	14939.1	4979.68
2571	0.34771	32074.7	5345.78
2572	0.27763	25610.4	6402.61
2573	0.25876	23869.7	4773.94
2574	0.31996	29514.7	4919.11
2575	0.16414	15141	5047.01
2576	0.13553	12502.2	6251.1
2577	0.27053	24955.5	6238.88
2578	0.28345	26147.3	26147.3
2579	0.21313	19660.9	6553.64
2580	0.27247	25134.1	6283.54
2581	0.31093	28682.1	7170.52
2582	0.55633	51319	12829.8
2583	0.18159	16750.8	4187.7
2584	0.40328	37200.8	7440.16
2585	0.31795	29329.5	7332.38
2586	0.05955	5493.36	2746.68
2587	0.27666	25520.8	12760.4
2588	0.40773	37612	9403
2589	0.15886	14654.6	4884.87
2590	0.34583	31901.5	7975.37
2591	0.45714	42169.3	10542.3
2592	0.40176	37060.7	12353.6
2593	0.29250	26982.2	6745.56
2594	0.24315	22430	5607.51
2595	0.16603	15315.2	5105.06
2596	0.28602	26384.3	6596.08
2597	0.39700	36622	6103.67
2598	0.49218	45401.6	11350.4
2599	0.13716	12652.7	12652.7
2600	0.02978	2746.78	2746.78
