#IID	F_ROH	ROH_length_kB	KBAVG
2551	0.32850	30360.2	7590.06
2552	0.29124	26916.4	6729.1
2553	0.32385	29930.2	7482.54
2554	0.11167	10320.8	10320.8
2555	0.41040	37929.6	6321.61
2556	0.50458	46633.8	23316.9
2557	0.12078	11162.3	5581.15
2558	0.11411	10546.5	10546.5
2559	0.29104	26898.2	4483.04
2560	0.27286	25218.1	8406.02
2561	0.10090	9325.31	4662.65
2562	0.32031	29603.5	5920.69
2563	0.13497	12473.8	6236.92
2564	0.43680	40369.4	8073.87
2565	0.22714	20992.2	6997.39
2566	0.27324	25253.4	5050.67
2567	0.36628	33852.4	33852.4
2568	0.56219	51958.6	17319.5
2569	0.36604	33829.4	5638.23
2570	0.25253	23339.4	5834.85
2571	0.12655	11695.5	3898.49
2572	0.24894	23007	7668.99
2573	0.26815	24782.8	6195.71
2574	0.22910	21173.2	5293.3
2575	0.16368	15127.7	3781.93
2576	0.13155	12158.1	6079.06
2577	0.19726	18230.9	4557.73
2578	0.20707	19137.7	4784.44
2579	0.29101	26895.3	6723.83
2580	0.30406	28101.9	7025.48
2581	0.40275	37222.7	12407.6
2582	0.20794	19218.2	6406.07
2583	0.34334	31731.6	6346.32
2584	0.46828	43279.2	10819.8
2585	0.29872	27608.1	5521.62
2586	0.17431	16110.3	5370.1
2587	0.88925	82185.6	82185.6
2588	0.46573	43043.2	8608.63
2589	0.31246	28878	4813
2590	0.12547	11596.1	5798.07
2591	0.30009	27734.5	13867.3
2592	0.48206	44552.4	8910.47
2593	0.16139	14916.1	7458.03
2594	0.26221	24233.5	6058.38
2595	0.25689	23742.3	5935.58
2596	0.40406	37343.5	5334.79
2597	0.36822	34030.9	6806.17
2598	0.37935	35060.2	7012.04
2599	0.42489	39269.2	4908.65
2600	0.49618	45857.9	6551.13
