Sim_name	Avg_He
sim_1_selection_model_s08_chr3	0.00683222996371148
sim_2_selection_model_s08_chr3	0.204229070419847
sim_3_selection_model_s08_chr3	0.00238569308808081
sim_4_selection_model_s08_chr3	0.146353386314815
sim_5_selection_model_s08_chr3	0.00208046333416583
sim_6_selection_model_s08_chr3	0.00157859177324415
sim_7_selection_model_s08_chr3	0.0049582411328462
sim_8_selection_model_s08_chr3	0.0163970703705968
sim_9_selection_model_s08_chr3	0.00364897158854824
sim_10_selection_model_s08_chr3	0.000608879861892219
sim_11_selection_model_s08_chr3	0.253932988966225
sim_12_selection_model_s08_chr3	0.00117730402777778
sim_13_selection_model_s08_chr3	0.0309427440432955
sim_14_selection_model_s08_chr3	0
sim_15_selection_model_s08_chr3	0.00384810291062916
sim_16_selection_model_s08_chr3	0.0975195432095924
sim_17_selection_model_s08_chr3	0.039683464906258
sim_18_selection_model_s08_chr3	0.168580223622236
sim_19_selection_model_s08_chr3	0.00476213925999761
sim_20_selection_model_s08_chr3	0.00412576779576602
