Sim_name	Avg_He
sim_1_selection_model_s06_chr3	0.133044568061599
sim_2_selection_model_s06_chr3	0.188368678155814
sim_3_selection_model_s06_chr3	0.000747368934983908
sim_4_selection_model_s06_chr3	0.214509697576432
sim_5_selection_model_s06_chr3	0.0058692574621342
sim_6_selection_model_s06_chr3	0.00060589581850176
sim_7_selection_model_s06_chr3	0
sim_8_selection_model_s06_chr3	0.00681295655466667
sim_9_selection_model_s06_chr3	0.0032017264827381
sim_10_selection_model_s06_chr3	0.00837864665181818
sim_11_selection_model_s06_chr3	0.182675110086985
sim_12_selection_model_s06_chr3	0.0313240942855758
sim_13_selection_model_s06_chr3	0.0124645991807781
sim_14_selection_model_s06_chr3	0.00403737607349
sim_15_selection_model_s06_chr3	0.000133433670170455
sim_16_selection_model_s06_chr3	0.00605814554232297
sim_17_selection_model_s06_chr3	0.0279564627753086
sim_18_selection_model_s06_chr3	0.0786601168061111
sim_19_selection_model_s06_chr3	0.0761468132811306
sim_20_selection_model_s06_chr3	0.0011070697476544
