Sim_name	Avg_He
sim_1_selection_model_s03_chr3	0.0211464962363686
sim_2_selection_model_s03_chr3	0.00825020298090078
sim_3_selection_model_s03_chr3	0.130143670471573
sim_4_selection_model_s03_chr3	0.10373352252794
sim_5_selection_model_s03_chr3	0.00069521031195
sim_6_selection_model_s03_chr3	0.0525212837030276
sim_7_selection_model_s03_chr3	0.00174454723555556
sim_8_selection_model_s03_chr3	0.118261901585037
sim_9_selection_model_s03_chr3	0.00525129823929328
sim_10_selection_model_s03_chr3	0.0722331839049755
sim_11_selection_model_s03_chr3	0.00111250838468
sim_12_selection_model_s03_chr3	0.00274741702315167
sim_13_selection_model_s03_chr3	0.0228307293977273
sim_14_selection_model_s03_chr3	0.0165097477638889
sim_15_selection_model_s03_chr3	0.253411310153277
sim_16_selection_model_s03_chr3	0.0110878413993333
sim_17_selection_model_s03_chr3	0.00481421463333333
sim_18_selection_model_s03_chr3	0.00880037088452659
sim_19_selection_model_s03_chr3	0.0279593063476389
sim_20_selection_model_s03_chr3	0.00508740509272727
