sim_1_selection_model_s04_chr3	80902360
sim_2_selection_model_s04_chr3	8459461
sim_3_selection_model_s04_chr3	34677313
sim_4_selection_model_s04_chr3	1408547
sim_5_selection_model_s04_chr3	41204892
sim_6_selection_model_s04_chr3	86817613
sim_7_selection_model_s04_chr3	1860694
sim_8_selection_model_s04_chr3	65292417
sim_9_selection_model_s04_chr3	32812711
sim_10_selection_model_s04_chr3	90192063
sim_11_selection_model_s04_chr3	73654746
sim_12_selection_model_s04_chr3	22231636
sim_13_selection_model_s04_chr3	68915017
sim_14_selection_model_s04_chr3	52272790
sim_15_selection_model_s04_chr3	29551620
sim_16_selection_model_s04_chr3	69669112
sim_17_selection_model_s04_chr3	13367787
sim_18_selection_model_s04_chr3	82978391
sim_19_selection_model_s04_chr3	75706384
sim_20_selection_model_s04_chr3	29552083
