CHR	POS	COUNT	FREQUENCY	Length_kb	Hotspot_interval
3	100001	20	0.285714	100	[100001,200000]
3	200001	21	0.3	400	[200001,600000]
3	600001	22	0.314286	100	[600001,700000]
3	700001	23	0.328571	600	[700001,1300000]
3	1300001	24	0.342857	1500	[1300001,2800000]
3	2800001	26	0.371429	1200	[2800001,4000000]
3	4000001	24	0.342857	200	[4000001,4200000]
3	4200001	22	0.314286	300	[4200001,4500000]
3	17600001	17	0.242857	400	[17600001,18000000]
3	20200001	17	0.242857	1300	[20200001,21500000]
3	29900001	17	0.242857	700	[29900001,30600000]
3	30700001	17	0.242857	300	[30700001,31000000]
3	38700001	17	0.242857	100	[38700001,38800000]
3	41200001	18	0.257143	100	[41200001,41300000]
3	41300001	20	0.285714	200	[41300001,41500000]
3	41500001	21	0.3	100	[41500001,41600000]
3	41600001	23	0.328571	500	[41600001,42100000]
3	42100001	21	0.3	900	[42100001,43000000]
3	43000001	18	0.257143	300	[43000001,43300000]
3	43300001	21	0.3	400	[43300001,43700000]
3	43700001	20	0.285714	300	[43700001,44000000]
3	44000001	21	0.3	500	[44000001,44500000]
3	44500001	20	0.285714	600	[44500001,45100000]
3	45100001	18	0.257143	200	[45100001,45300000]
3	45300001	17	0.242857	1900	[45300001,47200000]
3	47700001	17	0.242857	200	[47700001,47900000]
3	49400001	17	0.242857	1000	[49400001,50400000]
3	59500001	17	0.242857	2500	[59500001,62000000]
3	69600001	17	0.242857	1400	[69600001,71000000]
3	71000001	19	0.271429	600	[71000001,71600000]
3	71600001	18	0.257143	400	[71600001,72000000]
3	72000001	20	0.285714	400	[72000001,72400000]
3	78200001	18	0.257143	1000	[78200001,79200000]
3	79200001	17	0.242857	200	[79200001,79400000]
3	79400001	18	0.257143	100	[79400001,79500000]
3	79500001	20	0.285714	600	[79500001,80100000]
3	80100001	22	0.314286	1000	[80100001,81100000]
3	81100001	19	0.271429	1100	[81100001,82200000]
3	82900001	30	0.428571	100	[82900001,83000000]
3	83000001	32	0.457143	100	[83000001,83100000]
3	83100001	37	0.528571	400	[83100001,83500000]
3	83500001	49	0.7	100	[83500001,83600000]
3	83600001	53	0.757143	1200	[83600001,84800000]
3	84800001	55	0.785714	700	[84800001,85500000]
3	85500001	58	0.828571	700	[85500001,86200000]
3	86200001	56	0.8	400	[86200001,86600000]
3	86600001	29	0.414286	500	[86600001,87100000]
3	87100001	31	0.442857	100	[87100001,87200000]
3	87200001	33	0.471429	400	[87200001,87600000]
3	87600001	30	0.428571	900	[87600001,88500000]
3	88500001	26	0.371429	200	[88500001,88700000]
3	88700001	24	0.342857	400	[88700001,89100000]
3	200000	20	0.285714	100	[100001,200000]
3	600000	21	0.3	400	[200001,600000]
3	700000	22	0.314286	100	[600001,700000]
3	1300000	23	0.328571	600	[700001,1300000]
3	2800000	24	0.342857	1500	[1300001,2800000]
3	4000000	26	0.371429	1200	[2800001,4000000]
3	4200000	24	0.342857	200	[4000001,4200000]
3	4500000	22	0.314286	300	[4200001,4500000]
3	18000000	17	0.242857	400	[17600001,18000000]
3	21500000	17	0.242857	1300	[20200001,21500000]
3	30600000	17	0.242857	700	[29900001,30600000]
3	31000000	17	0.242857	300	[30700001,31000000]
3	38800000	17	0.242857	100	[38700001,38800000]
3	41300000	18	0.257143	100	[41200001,41300000]
3	41500000	20	0.285714	200	[41300001,41500000]
3	41600000	21	0.3	100	[41500001,41600000]
3	42100000	23	0.328571	500	[41600001,42100000]
3	43000000	21	0.3	900	[42100001,43000000]
3	43300000	18	0.257143	300	[43000001,43300000]
3	43700000	21	0.3	400	[43300001,43700000]
3	44000000	20	0.285714	300	[43700001,44000000]
3	44500000	21	0.3	500	[44000001,44500000]
3	45100000	20	0.285714	600	[44500001,45100000]
3	45300000	18	0.257143	200	[45100001,45300000]
3	47200000	17	0.242857	1900	[45300001,47200000]
3	47900000	17	0.242857	200	[47700001,47900000]
3	50400000	17	0.242857	1000	[49400001,50400000]
3	62000000	17	0.242857	2500	[59500001,62000000]
3	71000000	17	0.242857	1400	[69600001,71000000]
3	71600000	19	0.271429	600	[71000001,71600000]
3	72000000	18	0.257143	400	[71600001,72000000]
3	72400000	20	0.285714	400	[72000001,72400000]
3	79200000	18	0.257143	1000	[78200001,79200000]
3	79400000	17	0.242857	200	[79200001,79400000]
3	79500000	18	0.257143	100	[79400001,79500000]
3	80100000	20	0.285714	600	[79500001,80100000]
3	81100000	22	0.314286	1000	[80100001,81100000]
3	82200000	19	0.271429	1100	[81100001,82200000]
3	83000000	30	0.428571	100	[82900001,83000000]
3	83100000	32	0.457143	100	[83000001,83100000]
3	83500000	37	0.528571	400	[83100001,83500000]
3	83600000	49	0.7	100	[83500001,83600000]
3	84800000	53	0.757143	1200	[83600001,84800000]
3	85500000	55	0.785714	700	[84800001,85500000]
3	86200000	58	0.828571	700	[85500001,86200000]
3	86600000	56	0.8	400	[86200001,86600000]
3	87100000	29	0.414286	500	[86600001,87100000]
3	87200000	31	0.442857	100	[87100001,87200000]
3	87600000	33	0.471429	400	[87200001,87600000]
3	88500000	30	0.428571	900	[87600001,88500000]
3	88700000	26	0.371429	200	[88500001,88700000]
3	89100000	24	0.342857	400	[88700001,89100000]
