Sim_name	Avg_He
sim_1_selection_model_s07_chr3	0.405124217356995
sim_2_selection_model_s07_chr3	NA
sim_3_selection_model_s07_chr3	NA
sim_4_selection_model_s07_chr3	NA
sim_5_selection_model_s07_chr3	NA
sim_6_selection_model_s07_chr3	NA
sim_7_selection_model_s07_chr3	NA
sim_8_selection_model_s07_chr3	NA
sim_9_selection_model_s07_chr3	0.455389674346599
sim_10_selection_model_s07_chr3	0.331962118378989
sim_11_selection_model_s07_chr3	0.383385126666667
sim_12_selection_model_s07_chr3	0.3503955
sim_13_selection_model_s07_chr3	NA
sim_14_selection_model_s07_chr3	0.384478588991635
sim_15_selection_model_s07_chr3	NA
sim_16_selection_model_s07_chr3	NA
sim_17_selection_model_s07_chr3	NA
sim_18_selection_model_s07_chr3	0.405225912279688
sim_19_selection_model_s07_chr3	NA
sim_20_selection_model_s07_chr3	0.30995963885119
