Sim_name	Avg_He
sim_1_selection_model_s08_chr3	0.365326460629425
sim_2_selection_model_s08_chr3	NA
sim_3_selection_model_s08_chr3	0.454696036140952
sim_4_selection_model_s08_chr3	0.382126400454361
sim_5_selection_model_s08_chr3	0.1025603832
sim_6_selection_model_s08_chr3	NA
sim_7_selection_model_s08_chr3	0.1025603832
sim_8_selection_model_s08_chr3	0.09607928
sim_9_selection_model_s08_chr3	0.358657911458181
sim_10_selection_model_s08_chr3	NA
sim_11_selection_model_s08_chr3	0.362224582060606
sim_12_selection_model_s08_chr3	NA
sim_13_selection_model_s08_chr3	0.45019557829418
sim_14_selection_model_s08_chr3	NA
sim_15_selection_model_s08_chr3	0.1242780351
sim_16_selection_model_s08_chr3	0.30680672
sim_17_selection_model_s08_chr3	0.35519292086012
sim_18_selection_model_s08_chr3	0.41647960674072
sim_19_selection_model_s08_chr3	0.493038
sim_20_selection_model_s08_chr3	0.1341283118
