#IID	F_ROH	ROH_length_kB	KBAVG
4111	0.29590	27358.2	6839.54
4112	0.20795	19226.6	4806.64
4113	0.10372	9590.12	4795.06
4114	0.25280	23373.3	7791.09
4115	0.27627	25543.1	6385.79
4116	0.11108	10270.3	5135.16
4117	0.18857	17434.7	5811.55
4118	0.18547	17148.3	8574.15
4119	0.31945	29536.1	5907.22
4120	0.12923	11948.1	5974.04
4121	0.17468	16150.8	8075.38
4122	0.16631	15376.4	7688.22
4123	0.30117	27845.1	5569.02
4124	0.23018	21281.9	5320.47
4125	0.57814	53453.7	26726.9
4126	0.09487	8771.84	4385.92
4127	0.41991	38824.3	9706.08
4128	0.25010	23123.6	4624.72
4129	0.22652	20943.1	6981.02
4130	0.21318	19709.9	4927.48
4131	0.14558	13460.2	4486.75
4132	0.17519	16197.7	5399.22
4133	0.09079	8394.31	8394.31
4134	0.22421	20730.2	5182.56
4135	0.38438	35538.9	5076.99
4136	0.27513	25437.6	6359.4
4137	0.26047	24082.1	4816.41
4138	0.15837	14642.7	4880.91
4139	0.14974	13844.7	4614.91
4140	0.21301	19694.2	9847.1
4141	0.17660	16328.3	5442.76
4142	0.20766	19200.2	4800.04
4143	0.07690	7109.97	7109.97
4144	0.21546	19921.4	6640.47
4145	0.15996	14789.5	7394.77
4146	0.39677	36684.8	18342.4
4147	0.13440	12426.7	4142.23
4148	0.20326	18792.6	6264.21
4149	0.21834	20187.6	5046.91
4150	0.11530	10660.3	5330.15
4151	0.28846	26670	5333.99
4152	0.13900	12852	12852
4153	0.28264	26132.2	6533.06
4154	0.09172	8480.45	4240.23
4155	0.30809	28485.1	7121.28
4156	0.29095	26900.5	6725.12
4157	0.31293	28932.4	4822.06
4158	0.08346	7716.8	3858.4
4159	0.35282	32621.3	6524.26
4160	0.17706	16370.9	4092.73
4161	0.23057	21318.1	7106.04
4162	0.10643	9840.22	4920.11
4163	0.09608	8883.2	4441.6
4164	0.24811	22939.4	7646.46
4165	0.27693	25603.9	5120.79
4166	0.19876	18376.5	6125.51
4167	0.09748	9012.98	4506.49
4168	0.26744	24727.1	4945.43
4169	0.27211	25158.8	6289.69
4170	0.18077	16714	5571.33
4171	0.33351	30835.9	5139.31
4172	0.25577	23648	11824
4173	0.05929	5481.79	5481.79
4174	0.24907	23028.8	7676.27
4175	0.43067	39819.1	6636.52
4176	0.34363	31771.3	10590.4
4177	0.10643	9840.22	4920.11
4178	0.27875	25772.4	6443.11
4179	0.21945	20289.5	5072.37
4180	0.42719	39496.9	9874.21
4181	0.14527	13431.8	6715.89
4182	0.47908	44294.8	11073.7
4183	0.13107	12118.7	4039.57
4184	0.30685	28370.4	4728.39
4185	0.16299	15070.1	7535.04
4186	0.16268	15040.6	5013.53
4187	0.12679	11722.8	3907.59
4188	0.46273	42783	5347.87
4189	0.15392	14231	7115.49
4190	0.19939	18435.6	4608.9
4191	0.23359	21597.2	5399.3
4192	0.37399	34578.2	11526.1
4193	0.16833	15563.1	7781.53
4194	0.24565	22712.2	7570.73
4195	0.35536	32855.4	6571.08
4196	0.16078	14865.4	4955.13
4197	0.35011	32370	8092.5
4198	0.13775	12736.1	4245.37
4199	0.30595	28287.4	7071.84
4200	0.11512	10643.8	5321.91
