#IID	F_ROH	ROH_length_kB	KBAVG
4111	0.31486	29099.1	5819.82
4112	0.34958	32308.2	6461.63
4113	0.40952	37847.8	6307.96
4114	0.11383	10520.1	5260.05
4115	0.16245	15013.6	5004.55
4116	0.30655	28331.5	5666.31
4117	0.12781	11811.8	3937.27
4118	0.19319	17854.2	4463.56
4119	0.17836	16483.8	16483.8
4120	0.16464	15215.9	5071.96
4121	0.32343	29891.3	7472.82
4122	0.08013	7405.45	3702.72
4123	0.25030	23133	4626.59
4124	0.33638	31088.7	6217.74
4125	0.12306	11373	5686.52
4126	0.37299	34471.8	8617.96
4127	0.19912	18403.1	6134.37
4128	0.04706	4349.05	4349.05
4129	0.15434	14264.2	3566.04
4130	0.13319	12309	4102.99
4131	0.23063	21314.7	5328.67
4132	0.22876	21141.7	5285.43
4133	0.29011	26811.7	6702.93
4134	0.09283	8579.27	8579.27
4135	0.11916	11013.1	5506.54
4136	0.25822	23864.6	5966.16
4137	0.17216	15911.5	5303.84
4138	0.34776	32140.3	6428.05
4139	0.04759	4398.36	4398.36
4140	0.30224	27932.7	6983.16
4141	0.31062	28707.5	7176.87
4142	0.27339	25266.8	8422.28
4143	0.18009	16643.7	5547.88
4144	0.14596	13489.5	6744.76
4145	0.08664	8007.3	4003.65
4146	0.31015	28664.2	7166.04
4147	0.16552	15297.7	15297.7
4148	0.25401	23475.3	5868.84
4149	0.21520	19888.5	6629.51
4150	0.21829	20174.7	6724.91
4151	0.27022	24973.8	6243.46
4152	0.42477	39257.3	9814.33
4153	0.24841	22958.5	5739.63
4154	0.20915	19329.9	9664.93
4155	0.06932	6406.41	6406.41
4156	0.19075	17629.1	4407.27
4157	0.18675	17259.2	5753.06
4158	0.29391	27163.3	6790.83
4159	0.24058	22234.2	7411.41
4160	0.08691	8032.59	4016.29
4161	0.29485	27250	6812.5
4162	0.42531	39307	9826.74
4163	0.22093	20418.6	5104.65
4164	0.32266	29820.6	9940.19
4165	0.27851	25740	8579.99
4166	0.20325	18784.8	6261.6
4167	0.19846	18341.6	18341.6
4168	0.19149	17697.3	5899.11
4169	0.15419	14250.7	4750.22
4170	0.33232	30712.8	6142.56
4171	0.59572	55056.5	7865.21
4172	0.17885	16529.7	5509.89
4173	0.49167	45440	5680
4174	0.13814	12766.6	4255.55
4175	0.12642	11683.9	5841.94
4176	0.17696	16354.2	5451.39
4177	0.08196	7574.33	3787.17
4178	0.11061	10222.8	5111.4
4179	0.10872	10048.3	5024.15
4180	0.07249	6699.14	3349.57
4181	0.37961	35083.8	8770.96
4182	0.28141	26007.9	6501.97
4183	0.19918	18408	4602.01
4184	0.36147	33406.7	6681.34
4185	0.09324	8617.46	4308.73
4186	0.11191	10342.8	5171.4
4187	0.42620	39389.5	7877.9
4188	0.30124	27840.5	6960.13
4189	0.34859	32217.1	10739
4190	0.31671	29270.3	7317.57
4191	0.29396	27167.6	9055.88
4192	0.18759	17337.2	4334.29
4193	0.25420	23493.6	5873.4
4194	0.18536	17130.7	5710.22
4195	0.28728	26550.8	8850.27
4196	0.26973	24928.5	6232.13
4197	0.33896	31326.6	7831.64
4198	0.21750	20101.3	10050.6
4199	0.09444	8728.16	4364.08
4200	0.29498	27261.9	5452.39
