sim_1_selection_model_s08_chr3	38554588
sim_2_selection_model_s08_chr3	34521888
sim_3_selection_model_s08_chr3	41126887
sim_4_selection_model_s08_chr3	63538933
sim_5_selection_model_s08_chr3	69518896
sim_6_selection_model_s08_chr3	83487644
sim_7_selection_model_s08_chr3	51658614
sim_8_selection_model_s08_chr3	13946222
sim_9_selection_model_s08_chr3	82861730
sim_10_selection_model_s08_chr3	4817173
sim_11_selection_model_s08_chr3	73766062
sim_12_selection_model_s08_chr3	84399970
sim_13_selection_model_s08_chr3	4621788
sim_14_selection_model_s08_chr3	58653209
sim_15_selection_model_s08_chr3	63377037
sim_16_selection_model_s08_chr3	81821122
sim_17_selection_model_s08_chr3	70824962
sim_18_selection_model_s08_chr3	75625260
sim_19_selection_model_s08_chr3	21956513
sim_20_selection_model_s08_chr3	58448062
