sim_1_selection_model_s07_chr3	32185184
sim_2_selection_model_s07_chr3	66251021
sim_3_selection_model_s07_chr3	26669747
sim_4_selection_model_s07_chr3	12560840
sim_5_selection_model_s07_chr3	65186698
sim_6_selection_model_s07_chr3	91059174
sim_7_selection_model_s07_chr3	37556175
sim_8_selection_model_s07_chr3	7476056
sim_9_selection_model_s07_chr3	22194885
sim_10_selection_model_s07_chr3	9173634
sim_11_selection_model_s07_chr3	27141300
sim_12_selection_model_s07_chr3	14748492
sim_13_selection_model_s07_chr3	2905184
sim_14_selection_model_s07_chr3	22073355
sim_15_selection_model_s07_chr3	42383717
sim_16_selection_model_s07_chr3	57932995
sim_17_selection_model_s07_chr3	49412110
sim_18_selection_model_s07_chr3	42236274
sim_19_selection_model_s07_chr3	79753490
sim_20_selection_model_s07_chr3	13359074
