sim_1_selection_model_s04_chr3	46328340
sim_2_selection_model_s04_chr3	59103893
sim_3_selection_model_s04_chr3	12294772
sim_4_selection_model_s04_chr3	52855089
sim_5_selection_model_s04_chr3	22148115
sim_6_selection_model_s04_chr3	7397832
sim_7_selection_model_s04_chr3	21070888
sim_8_selection_model_s04_chr3	83823538
sim_9_selection_model_s04_chr3	63414554
sim_10_selection_model_s04_chr3	34028747
sim_11_selection_model_s04_chr3	4858341
sim_12_selection_model_s04_chr3	35365963
sim_13_selection_model_s04_chr3	39081273
sim_14_selection_model_s04_chr3	91223668
sim_15_selection_model_s04_chr3	62819458
sim_16_selection_model_s04_chr3	14752472
sim_17_selection_model_s04_chr3	20264203
sim_18_selection_model_s04_chr3	76897094
sim_19_selection_model_s04_chr3	72880995
sim_20_selection_model_s04_chr3	70541998
