sim_1_selection_model_s05_chr3	47188141
sim_2_selection_model_s05_chr3	65306212
sim_3_selection_model_s05_chr3	37021427
sim_4_selection_model_s05_chr3	65597588
sim_5_selection_model_s05_chr3	39888996
sim_6_selection_model_s05_chr3	78724346
sim_7_selection_model_s05_chr3	83371276
sim_8_selection_model_s05_chr3	2512538
sim_9_selection_model_s05_chr3	76984413
sim_10_selection_model_s05_chr3	28696477
sim_11_selection_model_s05_chr3	17910679
sim_12_selection_model_s05_chr3	28319926
sim_13_selection_model_s05_chr3	43671082
sim_14_selection_model_s05_chr3	45201326
sim_15_selection_model_s05_chr3	638309
sim_16_selection_model_s05_chr3	2640594
sim_17_selection_model_s05_chr3	7712556
sim_18_selection_model_s05_chr3	3048045
sim_19_selection_model_s05_chr3	26287326
sim_20_selection_model_s05_chr3	51110211
