sim_1_selection_model_s06_chr3	91340527
sim_2_selection_model_s06_chr3	46977410
sim_3_selection_model_s06_chr3	3692412
sim_4_selection_model_s06_chr3	899496
sim_5_selection_model_s06_chr3	90172457
sim_6_selection_model_s06_chr3	70066919
sim_7_selection_model_s06_chr3	90337340
sim_8_selection_model_s06_chr3	40244068
sim_9_selection_model_s06_chr3	65265952
sim_10_selection_model_s06_chr3	58790599
sim_11_selection_model_s06_chr3	47099302
sim_12_selection_model_s06_chr3	23046178
sim_13_selection_model_s06_chr3	73078488
sim_14_selection_model_s06_chr3	72191364
sim_15_selection_model_s06_chr3	40522253
sim_16_selection_model_s06_chr3	45715740
sim_17_selection_model_s06_chr3	72609111
sim_18_selection_model_s06_chr3	9546102
sim_19_selection_model_s06_chr3	35951402
sim_20_selection_model_s06_chr3	78219232
