Sim_name	Avg_He
sim_1_selection_model_s04_chr3	0.135425987791111
sim_2_selection_model_s04_chr3	0.0221915721342703
sim_3_selection_model_s04_chr3	0.240414677931151
sim_4_selection_model_s04_chr3	0.145404888160944
sim_5_selection_model_s04_chr3	0.177999837990585
sim_6_selection_model_s04_chr3	0.00496542113380952
sim_7_selection_model_s04_chr3	0.0062650372430897
sim_8_selection_model_s04_chr3	0.00324581290324074
sim_9_selection_model_s04_chr3	0.159935215964713
sim_10_selection_model_s04_chr3	0.0024161893163834
sim_11_selection_model_s04_chr3	0.0349618692619373
sim_12_selection_model_s04_chr3	0.000268388390552381
sim_13_selection_model_s04_chr3	0.164226938709193
sim_14_selection_model_s04_chr3	0.146042623687695
sim_15_selection_model_s04_chr3	0.0044316879274773
sim_16_selection_model_s04_chr3	0.224030412268201
sim_17_selection_model_s04_chr3	0.00243590815974098
sim_18_selection_model_s04_chr3	0.181832113359918
sim_19_selection_model_s04_chr3	0.0136525258008163
sim_20_selection_model_s04_chr3	0.00143155123981481
