Sim_name	Avg_He
sim_1_selection_model_s08_chr3	0.102670649851692
sim_2_selection_model_s08_chr3	0
sim_3_selection_model_s08_chr3	0.00231154203234366
sim_4_selection_model_s08_chr3	0.0122254410612536
sim_5_selection_model_s08_chr3	0.00533557692307692
sim_6_selection_model_s08_chr3	0.0750971493090243
sim_7_selection_model_s08_chr3	0.00576795108564764
sim_8_selection_model_s08_chr3	0.000131552579365079
sim_9_selection_model_s08_chr3	0.00855158507869445
sim_10_selection_model_s08_chr3	0.00382266114672365
sim_11_selection_model_s08_chr3	0.0054800199049981
sim_12_selection_model_s08_chr3	0.00420725991941065
sim_13_selection_model_s08_chr3	0.007624806711146
sim_14_selection_model_s08_chr3	0.10579454462938
sim_15_selection_model_s08_chr3	0.101329552118165
sim_16_selection_model_s08_chr3	0.0130576896643445
sim_17_selection_model_s08_chr3	0.00278589743589744
sim_18_selection_model_s08_chr3	0
sim_19_selection_model_s08_chr3	0.00326305127164502
sim_20_selection_model_s08_chr3	0.00911458333333333
