Sim_name	Avg_He
sim_1_selection_model_s04_chr3	0.0175750791207208
sim_2_selection_model_s04_chr3	0.00836125225765767
sim_3_selection_model_s04_chr3	0.00785881380772006
sim_4_selection_model_s04_chr3	0.000189714452214452
sim_5_selection_model_s04_chr3	0.034904054001554
sim_6_selection_model_s04_chr3	0.0165534118589744
sim_7_selection_model_s04_chr3	0.00594676530934343
sim_8_selection_model_s04_chr3	0.0105110353394435
sim_9_selection_model_s04_chr3	0.0108212291666667
sim_10_selection_model_s04_chr3	0.0538486549908425
sim_11_selection_model_s04_chr3	0.0264551148981227
sim_12_selection_model_s04_chr3	0
sim_13_selection_model_s04_chr3	0.00749350274508478
sim_14_selection_model_s04_chr3	0.012012137174034
sim_15_selection_model_s04_chr3	0.0128424779684601
sim_16_selection_model_s04_chr3	0.00407916666666667
sim_17_selection_model_s04_chr3	0.00443812021312021
sim_18_selection_model_s04_chr3	0.0899800111607143
sim_19_selection_model_s04_chr3	0.000538665501165501
sim_20_selection_model_s04_chr3	0.00292980769230769
