Sim_name	Avg_He
sim_1_selection_model_s07_chr3	0.00100443950786056
sim_2_selection_model_s07_chr3	0.0870015695793404
sim_3_selection_model_s07_chr3	0
sim_4_selection_model_s07_chr3	0.0232734375
sim_5_selection_model_s07_chr3	0.011549988793258
sim_6_selection_model_s07_chr3	0.00534658903596404
sim_7_selection_model_s07_chr3	0.120990460280963
sim_8_selection_model_s07_chr3	0.0506964984193438
sim_9_selection_model_s07_chr3	0.00145734126984127
sim_10_selection_model_s07_chr3	0.0994202173124495
sim_11_selection_model_s07_chr3	0.000273103448275862
sim_12_selection_model_s07_chr3	0.00234750694444444
sim_13_selection_model_s07_chr3	0
sim_14_selection_model_s07_chr3	0.0213182217455164
sim_15_selection_model_s07_chr3	0.0132007142857143
sim_16_selection_model_s07_chr3	0.0243785124013414
sim_17_selection_model_s07_chr3	0.00608562585851648
sim_18_selection_model_s07_chr3	0.0146210701884921
sim_19_selection_model_s07_chr3	0.00173652511360591
sim_20_selection_model_s07_chr3	0.012982884803801
