CHR	POS	COUNT	FREQUENCY	Length_kb	Hotspot_interval
3	1800001	20	0.285714	1800	[1800001,3600000]
3	5600001	22	0.314286	600	[5600001,6200000]
3	6200001	23	0.328571	300	[6200001,6500000]
3	6500001	24	0.342857	400	[6500001,6900000]
3	6900001	22	0.314286	600	[6900001,7500000]
3	7500001	23	0.328571	100	[7500001,7600000]
3	7600001	20	0.285714	900	[7600001,8500000]
3	15700001	24	0.342857	400	[15700001,16100000]
3	16100001	20	0.285714	400	[16100001,16500000]
3	17800001	20	0.285714	200	[17800001,18000000]
3	21100001	22	0.314286	1900	[21100001,23000000]
3	23000001	23	0.328571	100	[23000001,23100000]
3	23100001	22	0.314286	400	[23100001,23500000]
3	23500001	27	0.385714	100	[23500001,23600000]
3	23600001	29	0.414286	100	[23600001,23700000]
3	23700001	30	0.428571	200	[23700001,23900000]
3	23900001	27	0.385714	200	[23900001,24100000]
3	24100001	24	0.342857	200	[24100001,24300000]
3	24300001	23	0.328571	100	[24300001,24400000]
3	24400001	32	0.457143	1500	[24400001,25900000]
3	25900001	29	0.414286	100	[25900001,26000000]
3	26000001	26	0.371429	200	[26000001,26200000]
3	26200001	32	0.457143	300	[26200001,26500000]
3	26500001	35	0.5	700	[26500001,27200000]
3	27200001	33	0.471429	200	[27200001,27400000]
3	27400001	26	0.371429	600	[27400001,28000000]
3	28000001	28	0.4	600	[28000001,28600000]
3	28600001	29	0.414286	200	[28600001,28800000]
3	28800001	37	0.528571	800	[28800001,29600000]
3	29600001	26	0.371429	400	[29600001,30000000]
3	30000001	27	0.385714	100	[30000001,30100000]
3	30100001	28	0.4	200	[30100001,30300000]
3	30300001	29	0.414286	1000	[30300001,31300000]
3	31300001	28	0.4	500	[31300001,31800000]
3	31800001	27	0.385714	900	[31800001,32700000]
3	32700001	26	0.371429	700	[32700001,33400000]
3	33400001	25	0.357143	100	[33400001,33500000]
3	41100001	22	0.314286	700	[41100001,41800000]
3	41800001	24	0.342857	600	[41800001,42400000]
3	42400001	21	0.3	100	[42400001,42500000]
3	42500001	20	0.285714	1400	[42500001,43900000]
3	43900001	21	0.3	400	[43900001,44300000]
3	44300001	23	0.328571	100	[44300001,44400000]
3	44400001	20	0.285714	100	[44400001,44500000]
3	47800001	20	0.285714	300	[47800001,48100000]
3	48100001	21	0.3	300	[48100001,48400000]
3	48400001	20	0.285714	400	[48400001,48800000]
3	48900001	23	0.328571	300	[48900001,49200000]
3	49200001	24	0.342857	200	[49200001,49400000]
3	49400001	22	0.314286	300	[49400001,49700000]
3	49700001	21	0.3	1200	[49700001,50900000]
3	77200001	22	0.314286	600	[77200001,77800000]
3	77800001	21	0.3	400	[77800001,78200000]
3	82500001	20	0.285714	100	[82500001,82600000]
3	82600001	22	0.314286	800	[82600001,83400000]
3	83400001	21	0.3	100	[83400001,83500000]
3	83500001	20	0.285714	600	[83500001,84100000]
3	3600000	20	0.285714	1800	[1800001,3600000]
3	6200000	22	0.314286	600	[5600001,6200000]
3	6500000	23	0.328571	300	[6200001,6500000]
3	6900000	24	0.342857	400	[6500001,6900000]
3	7500000	22	0.314286	600	[6900001,7500000]
3	7600000	23	0.328571	100	[7500001,7600000]
3	8500000	20	0.285714	900	[7600001,8500000]
3	16100000	24	0.342857	400	[15700001,16100000]
3	16500000	20	0.285714	400	[16100001,16500000]
3	18000000	20	0.285714	200	[17800001,18000000]
3	23000000	22	0.314286	1900	[21100001,23000000]
3	23100000	23	0.328571	100	[23000001,23100000]
3	23500000	22	0.314286	400	[23100001,23500000]
3	23600000	27	0.385714	100	[23500001,23600000]
3	23700000	29	0.414286	100	[23600001,23700000]
3	23900000	30	0.428571	200	[23700001,23900000]
3	24100000	27	0.385714	200	[23900001,24100000]
3	24300000	24	0.342857	200	[24100001,24300000]
3	24400000	23	0.328571	100	[24300001,24400000]
3	25900000	32	0.457143	1500	[24400001,25900000]
3	26000000	29	0.414286	100	[25900001,26000000]
3	26200000	26	0.371429	200	[26000001,26200000]
3	26500000	32	0.457143	300	[26200001,26500000]
3	27200000	35	0.5	700	[26500001,27200000]
3	27400000	33	0.471429	200	[27200001,27400000]
3	28000000	26	0.371429	600	[27400001,28000000]
3	28600000	28	0.4	600	[28000001,28600000]
3	28800000	29	0.414286	200	[28600001,28800000]
3	29600000	37	0.528571	800	[28800001,29600000]
