CHR	POS	COUNT	FREQUENCY	Length_kb	Hotspot_interval
3	37500001	53	0.757143	1000	[37500001,38500000]
3	38500001	52	0.742857	1500	[38500001,40000000]
3	40000001	58	0.828571	900	[40000001,40900000]
3	40900001	57	0.814286	300	[40900001,41200000]
3	41200001	60	0.857143	200	[41200001,41400000]
3	41400001	54	0.771429	100	[41400001,41500000]
3	41500001	53	0.757143	100	[41500001,41600000]
3	42400001	50	0.714286	400	[42400001,42800000]
3	42800001	48	0.685714	100	[42800001,42900000]
3	43300001	56	0.8	1600	[43300001,44900000]
3	44900001	51	0.728571	1900	[44900001,46800000]
3	46800001	53	0.757143	900	[46800001,47700000]
3	48000001	60	0.857143	100	[48000001,48100000]
3	48100001	61	0.871429	1700	[48100001,49800000]
3	49800001	69	0.985714	1700	[49800001,51500000]
3	51500001	68	0.971429	1300	[51500001,52800000]
3	52800001	70	1	3600	[52800001,56400000]
3	56400001	63	0.9	300	[56400001,56700000]
3	56700001	65	0.928571	300	[56700001,57000000]
3	57000001	70	1	2700	[57000001,59700000]
3	65900001	47	0.671429	700	[65900001,66600000]
3	69300001	46	0.657143	100	[69300001,69400000]
3	69700001	47	0.671429	900	[69700001,70600000]
3	70900001	46	0.657143	300	[70900001,71200000]
3	38500000	53	0.757143	1000	[37500001,38500000]
3	40000000	52	0.742857	1500	[38500001,40000000]
3	40900000	58	0.828571	900	[40000001,40900000]
3	41200000	57	0.814286	300	[40900001,41200000]
3	41400000	60	0.857143	200	[41200001,41400000]
3	41500000	54	0.771429	100	[41400001,41500000]
3	41600000	53	0.757143	100	[41500001,41600000]
3	42800000	50	0.714286	400	[42400001,42800000]
3	42900000	48	0.685714	100	[42800001,42900000]
3	44900000	56	0.8	1600	[43300001,44900000]
3	46800000	51	0.728571	1900	[44900001,46800000]
3	47700000	53	0.757143	900	[46800001,47700000]
3	48100000	60	0.857143	100	[48000001,48100000]
3	49800000	61	0.871429	1700	[48100001,49800000]
3	51500000	69	0.985714	1700	[49800001,51500000]
3	52800000	68	0.971429	1300	[51500001,52800000]
3	56400000	70	1	3600	[52800001,56400000]
3	56700000	63	0.9	300	[56400001,56700000]
3	57000000	65	0.928571	300	[56700001,57000000]
3	59700000	70	1	2700	[57000001,59700000]
3	66600000	47	0.671429	700	[65900001,66600000]
3	69400000	46	0.657143	100	[69300001,69400000]
3	70600000	47	0.671429	900	[69700001,70600000]
3	71200000	46	0.657143	300	[70900001,71200000]
