CHR	POS	COUNT	FREQUENCY	Length_kb	Hotspot_interval
3	27800001	39	0.557143	600	[27800001,28400000]
3	28400001	50	0.714286	3300	[28400001,31700000]
3	31700001	42	0.6	300	[31700001,32000000]
3	32000001	46	0.657143	600	[32000001,32600000]
3	42900001	64	0.914286	1900	[42900001,44800000]
3	44800001	59	0.842857	100	[44800001,44900000]
3	44900001	57	0.814286	1200	[44900001,46100000]
3	46100001	55	0.785714	700	[46100001,46800000]
3	46800001	37	0.528571	100	[46800001,46900000]
3	48300001	37	0.528571	700	[48300001,49000000]
3	53300001	36	0.514286	200	[53300001,53500000]
3	79300001	47	0.671429	500	[79300001,79800000]
3	79800001	45	0.642857	1000	[79800001,80800000]
3	80800001	40	0.571429	200	[80800001,81000000]
3	81000001	69	0.985714	100	[81000001,81100000]
3	81100001	70	1	9200	[81100001,90300000]
3	90300001	40	0.571429	400	[90300001,90700000]
3	90700001	39	0.557143	600	[90700001,91300000]
3	91300001	38	0.542857	600	[91300001,91900000]
3	91900001	36	0.514286	200	[91900001,92100000]
3	28400000	39	0.557143	600	[27800001,28400000]
3	31700000	50	0.714286	3300	[28400001,31700000]
3	32000000	42	0.6	300	[31700001,32000000]
3	32600000	46	0.657143	600	[32000001,32600000]
3	44800000	64	0.914286	1900	[42900001,44800000]
3	44900000	59	0.842857	100	[44800001,44900000]
3	46100000	57	0.814286	1200	[44900001,46100000]
3	46800000	55	0.785714	700	[46100001,46800000]
3	46900000	37	0.528571	100	[46800001,46900000]
3	49000000	37	0.528571	700	[48300001,49000000]
3	53500000	36	0.514286	200	[53300001,53500000]
3	79800000	47	0.671429	500	[79300001,79800000]
3	80800000	45	0.642857	1000	[79800001,80800000]
3	81000000	40	0.571429	200	[80800001,81000000]
3	81100000	69	0.985714	100	[81000001,81100000]
3	90300000	70	1	9200	[81100001,90300000]
3	90700000	40	0.571429	400	[90300001,90700000]
3	91300000	39	0.557143	600	[90700001,91300000]
3	91900000	38	0.542857	600	[91300001,91900000]
3	92100000	36	0.514286	200	[91900001,92100000]
