Sim_name	Avg_He
sim_1_selection_model_s05_chr3	0.356482751977143
sim_2_selection_model_s05_chr3	0.486386250635531
sim_3_selection_model_s05_chr3	0.0661405067333333
sim_4_selection_model_s05_chr3	0.367913209204537
sim_5_selection_model_s05_chr3	0.0497424650740896
sim_6_selection_model_s05_chr3	0.445989921800985
sim_7_selection_model_s05_chr3	0.326951861393622
sim_8_selection_model_s05_chr3	0.486171671048214
sim_9_selection_model_s05_chr3	0.455549510728205
sim_10_selection_model_s05_chr3	0.0443492761
sim_11_selection_model_s05_chr3	0.429506530388889
sim_12_selection_model_s05_chr3	0.445947230659722
sim_13_selection_model_s05_chr3	0.312372684442925
sim_14_selection_model_s05_chr3	0.054981649625
sim_15_selection_model_s05_chr3	0.0615026048
sim_16_selection_model_s05_chr3	0.0301193647
sim_17_selection_model_s05_chr3	0.0518682229471429
sim_18_selection_model_s05_chr3	0.468285812222222
sim_19_selection_model_s05_chr3	0.0459526782
sim_20_selection_model_s05_chr3	0.1291845038
