Sim_name	Avg_He
sim_1_selection_model_s07_chr3	0.26552448
sim_2_selection_model_s07_chr3	0.386722727904321
sim_3_selection_model_s07_chr3	0.0731637471666667
sim_4_selection_model_s07_chr3	0.156933434625
sim_5_selection_model_s07_chr3	NA
sim_6_selection_model_s07_chr3	0.34376088320053
sim_7_selection_model_s07_chr3	NA
sim_8_selection_model_s07_chr3	0.1271666048
sim_9_selection_model_s07_chr3	0.1210452318
sim_10_selection_model_s07_chr3	0.0555442624076667
sim_11_selection_model_s07_chr3	0.127090348110589
sim_12_selection_model_s07_chr3	NA
sim_13_selection_model_s07_chr3	0.443097675893023
sim_14_selection_model_s07_chr3	0.0438220628863636
sim_15_selection_model_s07_chr3	0.0832702782
sim_16_selection_model_s07_chr3	0.458907037375679
sim_17_selection_model_s07_chr3	0.391154507079545
sim_18_selection_model_s07_chr3	0.25388497984
sim_19_selection_model_s07_chr3	0.387767833111111
sim_20_selection_model_s07_chr3	0.441148790608333
